コード	企業名	sector	industry	上場後の取引量	現在何倍株	最大何倍株	3,5,7,10,N倍まで何年	2倍まで何年	3倍まで何年	4倍まで何年	5倍まで何年	6倍まで何年	7倍まで何年	8倍まで何年	9倍まで何年	10倍まで何年
9264	ポエック	産業	特殊産業機械	9171200	0.9	3.4	"0.33
-1
-1
-1
0.33"	0.11	0.33	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3996	サインポスト	技術	情報技術サービス	88382400	0.2	2.5	"-1
-1
-1
-1
0.37"	-0.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7808	シー・エス・ランバー	基礎材料	木材・木製品生産	4385400	2.9	4.5	"2.98
-1
-1
-1
3.48"	2.47	2.98	3.47	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7196	Casa	金融サービス	住宅ローン金融	19477200	1.1	1.8	"-1
-1
-1
-1
1.9"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9284	カナディアン・ソーラー・インフラ投資法人	不動産	REIT - 特殊	104867	1.2	1.9	"-1
-1
-1
-1
5.78"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3995	SKIYAKI			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3484	テンポイノベーション	不動産	不動産サービス	54564000	1.9	2.6	"-1
-1
-1
-1
5.83"	2.08	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9262	シルバーライフ	消費者防衛	包装食品	29670800	0.8	3.6	"0.66
-1
-1
-1
0.89"	0.39	0.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6555	MS&Consulting	技術	情報技術サービス	103946300	0.5	1.6	"-1
-1
-1
-1
-0.31"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4124	大阪油化工業	基礎材料	化学製品	21211100	0.8	2.9	"-1
-1
-1
-1
-0.71"	-0.83	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6556	ウェルビー			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3994	マネーフォワード	技術	ソフトウェア - アプリケーション	34558800	3.2	6.5	"2.82
3.72
-1
-1
3.92"	0.42	2.82	3.55	3.72	3.87	-1.0	-1.0	-1.0	-1.0
6697	テックポイント	技術	半導体	32161300	1.2	2.6	"-1
-1
-1
-1
-0.73"	-0.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9260	西本Wismettacホールディングス	消費者防衛	食品流通	17240700	1.9	2.3	"-1
-1
-1
-1
6.01"	5.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3482	ロードスターキャピタル	不動産	不動産サービス	154255000	4.5	6.7	"4.5
6.5
-1
-1
6.62"	0.34	4.5	4.86	6.5	6.59	-1.0	-1.0	-1.0	-1.0
7809	壽屋	消費者循環	レジャー	28287300	2.6	7.4	"3.38
4.37
4.58
-1
4.6"	3.24	3.38	4.18	4.37	4.37	4.58	-1.0	-1.0	-1.0
3993	PKSHATechnology	技術	ソフトウェア - インフラストラクチャ	106904000	1.2	2.8	"-1
-1
-1
-1
0.32"	0.04	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3992	ニーズウェル	技術	ソフトウェア - インフラストラクチャ	51563200	2.3	4.4	"4.76
-1
-1
-1
5.48"	4.51	4.76	5.48	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3481	三菱地所物流リート投資法人	不動産	REIT - 産業	213051	1.8	2.4	"-1
-1
-1
-1
3.3"	1.88	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3991	ウォンテッドリー	産業	人材派遣・雇用サービス	16778900	0.7	3.0	"1.52
-1
-1
-1
1.52"	0.05	1.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6554	エスユーエス	産業	コングロマリット	13741600	1.1	2.4	"-1
-1
-1
-1
0.32"	0.3	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3990	ＵＵＵＭ	通信サービス	インターネットコンテンツ・情報	53095200	0.4	4.6	"0.44
-1
-1
-1
0.59"	0.19	0.44	0.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6696	トランザス	技術	通信機器	7825700	0.2	2.3	"-1
-1
-1
-1
-0.9"	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3989	シェアリングテクノロジー	通信サービス	インターネットコンテンツ・情報	26651700	1.4	4.1	"0.85
-1
-1
-1
1.12"	0.32	0.85	1.12	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3480	ジェイ・エス・ビー	不動産	不動産開発	5682000	3.0	3.6	"5.99
-1
-1
-1
6.87"	3.82	5.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7810	クロスフォー	消費者循環	高級品	59837600	0.5	2.5	"-1
-1
-1
-1
-0.39"	-0.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3566	ユニフォームネクスト	消費者循環	衣料品小売	38055200	1.4	2.2	"-1
-1
-1
-1
-0.36"	-0.36	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6553	ソウルドアウト			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6552	GameWith	通信サービス	電子ゲーム・マルチメディア	19139400	0.2	1.7	"-1
-1
-1
-1
0.38"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3988	SYSホールディングス	技術	情報技術サービス	15380000	1.7	2.3	"-1
-1
-1
-1
5.77"	5.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6551	ツナグ・ソリューションズ	産業	人材派遣・雇用サービス	24548400	0.5	1.9	"-1
-1
-1
-1
-0.61"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6550	Fringe81	技術	ソフトウェア - アプリケーション	18045600	0.2	1.9	"-1
-1
-1
-1
-0.2"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3987	エコモット	技術	ソフトウェア - インフラストラクチャ	6641400	0.8	4.7	"0.32
-1
-1
-1
1.44"	0.29	0.32	1.43	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6549	ディーエムソリューションズ	通信サービス	広告代理店	6179000	0.9	3.2	"2.62
-1
-1
-1
2.62"	-0.93	2.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3986	ビーブレイクシステムズ	技術	ソフトウェア - アプリケーション	4557000	0.5	2.7	"-1
-1
-1
-1
-0.96"	-0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3565	アセンテック	技術	情報技術サービス	132797600	1.1	4.2	"2.71
-1
-1
-1
3.21"	2.49	2.71	3.15	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6548	旅工房	消費者循環	旅行サービス	26667600	0.2	3.2	"-0.67
-1
-1
-1
-0.65"	-0.67	-0.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3564	LIXILビバ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7940	ウェーブロックホールディングス	基礎材料	特殊化学品	95428900	1.3	2.8	"-1
-1
-1
-1
0.99"	0.17	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3985	テモナ	通信サービス	インターネットコンテンツ・情報	89139200	0.3	2.6	"-1
-1
-1
-1
2.99"	0.49	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6175	ネットマーケティング			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3984	ユーザーローカル	技術	情報技術サービス	20976800	1.6	2.5	"-1
-1
-1
-1
5.47"	-0.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3563	スシローグローバルホールディングス	消費者循環	レストラン	41765200	4.1	6.9	"2.59
3.57
-1
-1
4.32"	0.96	2.59	3.43	3.57	3.75	-1.0	-1.0	-1.0	-1.0
9283	日本再生可能エネルギーインフラ投資法人			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3964	オークネット	消費者循環	インターネット小売	14896600	2.5	2.7	"-1
-1
-1
-1
7.28"	4.44	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3562	No.1	産業	業務用機器・用品	21494000	4.8	5.8	"2.42
2.57
-1
-1
2.57"	-0.99	2.42	2.48	2.57	-1.0	-1.0	-1.0	-1.0	-1.0
6694	ズーム	技術	コンシューマーエレクトロニクス	6547600	1.2	3.7	"4.21
-1
-1
-1
4.6"	0.62	4.21	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3479	ティーケーピー	不動産	不動産サービス	79516500	0.9	4.1	"0.79
-1
-1
-1
2.16"	0.71	0.79	2.16	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4597	ソレイジア・ファーマ	ヘルスケア	医薬品メーカー - 専門・ジェネリック	1744692800	0.2	2.8	"-1
-1
-1
-1
0.14"	0.06	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3983	オロ	技術	ソフトウェア - アプリケーション	34029600	3.8	7.2	"1.22
1.45
3.69
-1
3.74"	1.08	1.22	1.4	1.45	2.6	3.69	-1.0	-1.0	-1.0
6547	グリーンズ	消費者循環	宿泊施設	14212100	1.5	2.1	"-1
-1
-1
-1
6.53"	6.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3978	マクロミル	通信サービス	広告代理店	82000000	2.3	5.9	"13.14
13.7
-1
-1
13.75"	0.42	13.14	13.35	13.7	-1.0	-1.0	-1.0	-1.0	-1.0
6546	フルテック	産業	特殊産業機械	9693700	1.6	1.9	"-1
-1
-1
-1
3.69"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3982	エスキュービズム			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3561	力の源ホールディングス	消費者循環	レストラン	33189400	1.2	2.7	"-1
-1
-1
-1
0.26"	0.25	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6545	インターネットインフィニティー	ヘルスケア	健康情報サービス	47149600	0.5	3.4	"0.66
-1
-1
-1
0.75"	0.19	0.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3981	ビーグリー	通信サービス	インターネットコンテンツ・情報	58399900	0.9	1.7	"-1
-1
-1
-1
-0.9"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6544	ジャパンエレベーターサービスホールディングス	産業	専門ビジネスサービス	282592000	22.4	26.3	"0.57
0.78
1.47
2.16
7.51"	0.38	0.57	0.7	0.78	1.39	1.47	1.57	1.93	2.16
3560	ほぼ日	消費者循環	専門小売	3123600	0.8	1.6	"-1
-1
-1
-1
1.38"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3979	うるる	技術	情報技術サービス	49908600	1.1	2.2	"-1
-1
-1
-1
-0.76"	-0.77	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9325	ファイズ	産業	専門ビジネスサービス	142039600	1.2	2.5	"-1
-1
-1
-1
0.13"	0.04	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3559	ピーバンドットコム	技術	電子部品	18493400	0.5	2.1	"-1
-1
-1
-1
2.28"	-0.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3558	ロコンド	消費者循環	インターネット小売	22017000	2.5	5.4	"2.71
2.83
-1
-1
2.84"	0.12	2.71	2.76	2.83	-1.0	-1.0	-1.0	-1.0	-1.0
3557	ユナイテッド＆コレクティブ	消費者循環	レストラン	8387600	0.6	2.9	"-1
-1
-1
-1
0.3"	-0.46	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9519	レノバ	公共事業	再生可能エネルギー	408134000	3.3	24.6	"0.65
1.04
3.19
3.24
4.07"	-0.48	0.65	0.91	1.04	3.15	3.19	3.23	3.23	3.24
3977	フュージョン			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6543	日宣	通信サービス	広告代理店	3086000	0.9	1.5	"-1
-1
-1
-1
-0.99"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1439	安江工務店	産業	工学・建設	16157800	2.2	2.2	"-1
-1
-1
-1
6.99"	-0.72	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3478	森トラスト・ホテルリート投資法人			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3976	シャノン	技術	ソフトウェア - アプリケーション	24394800	0.4	3.4	"-0.9
-1
-1
-1
-0.9"	-0.9	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4428	リンク	技術	ソフトウェア - アプリケーション	44405000	0.6	3.0	"0.34
-1
-1
-1
0.34"	0.19	0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7330	レオス・キャピタルワークス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7048	ベルトラ	消費者循環	旅行サービス	100017900	0.6	3.6	"0.16
-1
-1
-1
0.25"	0.14	0.16	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4427	EduLab	技術	情報技術サービス	16324200	0.1	3.1	"1.67
-1
-1
-1
1.67"	0.3	1.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7047	ポート	通信サービス	インターネットコンテンツ・情報	8499400	2.0	3.3	"3.7
-1
-1
-1
3.72"	3.28	3.7	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7037	テノ．ホールディングス	ヘルスケア	医療施設	6851700	0.9	3.0	"-1
-1
-1
-1
1.82"	1.07	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6232	自律制御システム研究所	技術	コンピュータハードウェア	13816800	0.5	2.2	"-1
-1
-1
-1
0.48"	0.4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4424	Amazia	技術	ソフトウェア - アプリケーション	21135200	0.5	7.5	"0.36
1.11
1.15
-1
1.18"	0.26	0.36	0.9	1.11	1.13	1.15	-1.0	-1.0	-1.0
7671	AmidAホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4425	Kudan	技術	ソフトウェア - アプリケーション	7101400	0.2	3.0	"-0.54
-1
-1
-1
-0.54"	-0.66	-0.54	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9434	ソフトバンク	通信サービス	電気通信サービス	14445638000	17.6	18.5	"1.76
2.64
3.64
4.14
5.42"	0.63	1.76	2.6	2.64	3.64	3.64	4.14	4.14	4.14
7046	テクノスデータサイエンス・エンジニアリング	技術	情報技術サービス	13697600	0.4	2.6	"-1
-1
-1
-1
-0.48"	-0.48	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1450	田中建設工業	産業	工学・建設	2976400	2.3	2.8	"-1
-1
-1
-1
3.59"	0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7045	ツクイスタッフ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2970	グッドライフカンパニー	不動産	不動産サービス	5018400	4.8	10.7	"1.16
5.1
5.17
5.26
5.26"	1.0	1.16	1.78	5.1	5.14	5.17	5.18	5.18	5.26
7670	オーウエル	産業	コングロマリット	18950900	1.6	2.4	"-1
-1
-1
-1
5.25"	5.2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1449	FUJIジャパン			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4423	アルテリア・ネットワークス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7044	ピアラ	通信サービス	広告代理店	20633200	0.3	2.6	"-1
-1
-1
-1
1.17"	-0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7043	アルー	産業	人材派遣・雇用サービス	11247000	0.9	2.4	"-1
-1
-1
-1
1.73"	-0.48	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3498	霞ヶ関キャピタル	産業	コングロマリット	8896000	22.5	33.8	"0.8
0.81
2.86
2.92
5.4"	-0.08	0.8	0.81	0.81	0.82	2.86	2.88	2.9	2.92
7042	アクセスグループ・ホールディングス	消費者循環	個人サービス	5593500	0.9	3.3	"-0.77
-1
-1
-1
-0.77"	-0.77	-0.77	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4422	VALUENEX	産業	コンサルティングサービス	13721100	0.4	3.3	"-0.92
-1
-1
-1
-0.92"	-0.93	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3497	リーガル不動産	不動産	不動産サービス	7273400	1.4	2.0	"-1
-1
-1
-1
-0.17"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4421	ディ・アイ・システム	技術	情報技術サービス	10789200	1.5	3.1	"-0.18
-1
-1
-1
-0.18"	-0.18	-0.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9279	ギフト	消費者循環	レストラン	21443200	5.7	6.0	"3.88
5.37
-1
-1
6.04"	0.59	3.88	4.5	5.37	-1.0	-1.0	-1.0	-1.0	-1.0
7805	プリントネット	産業	専門ビジネスサービス	21324300	1.3	4.5	"-0.98
-1
-1
-1
-0.98"	-0.98	-0.98	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4420	イーソル	技術	電子機器・コンピュータ流通	100396800	0.7	2.8	"-1
-1
-1
-1
1.07"	0.4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4598	Delta-Fly Pharma	ヘルスケア	バイオテクノロジー	2370300	0.4	3.6	"-0.82
-1
-1
-1
-0.82"	-0.82	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7041	CRGホールディングス	産業	人材派遣・雇用サービス	15343100	0.8	3.3	"-0.88
-1
-1
-1
-0.88"	-0.88	-0.88	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7039	ブリッジインターナショナル	産業	コンサルティングサービス	13375000	1.2	3.3	"0.77
-1
-1
-1
0.81"	-0.96	0.77	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3612	ワールド	消費者循環	百貨店	14846800	1.6	2.3	"-1
-1
-1
-1
0.88"	-0.24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7038	フロンティア・マネジメント	産業	専門ビジネスサービス	36816800	1.5	6.4	"-0.68
1.21
-1
-1
1.34"	-0.69	-0.68	1.13	1.21	1.31	-1.0	-1.0	-1.0	-1.0
9285	東京インフラ・エネルギー投資法人	公共事業	Utilities—Renewable	25062	0.8	1.5	"-1
-1
-1
-1
0.86"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6233	極東産機	産業	特殊産業機械	33555200	1.0	2.8	"-1
-1
-1
-1
-0.9"	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7326	SBIインシュアランスグループ	金融サービス	Insurance—Diversified	11291100	1.2	2.4	"-1
-1
-1
-1
-0.24"	-0.24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4398	ブロードバンドセキュリティ	技術	情報技術サービス	32539300	1.0	2.5	"-1
-1
-1
-1
-0.89"	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7325	アイリックコーポレーション	金融サービス	Insurance—Life	8043200	0.8	2.5	"-1
-1
-1
-1
0.4"	0.23	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7036	イーエムネットジャパン	通信サービス	広告代理店	21826000	1.4	7.6	"2.51
2.68
2.97
-1
2.97"	-0.26	2.51	2.67	2.68	2.95	2.97	-1.0	-1.0	-1.0
7037	テノ．ホールディングス	ヘルスケア	医療施設	6851700	0.9	3.0	"-1
-1
-1
-1
1.82"	1.07	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3496	アズーム	不動産	不動産サービス	22446400	14.3	15.6	"-0.94
1.26
2.22
3.24
4.07"	-0.94	-0.94	-0.91	1.26	2.21	2.22	2.97	3.21	3.24
3495	香陵住販	不動産	不動産サービス	2717600	3.3	3.4	"4.61
-1
-1
-1
5.9"	2.22	4.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3494	マリオン	不動産	不動産サービス	8901500	2.4	3.9	"4.9
-1
-1
-1
5.14"	-0.28	4.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3493	伊藤忠アドバンス・ロジスティクス投資法人	不動産	REIT—Industrial	224675	1.6	2.5	"-1
-1
-1
-1
3.03"	1.54	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9275	ナルミヤ・インターナショナル	消費者循環	衣料品製造	5738900	1.5	1.6	"-1
-1
-1
-1
5.34"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7035	and factory	技術	Software—Application	34971000	0.1	1.6	"-1
-1
-1
-1
0.16"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4397	チームスピリット	技術	Software—Application	54770400	0.5	4.5	"0.46
-1
-1
-1
0.78"	0.15	0.46	0.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4396	システムサポート	技術	情報技術サービス	21964400	4.9	6.2	"1.01
1.41
-1
-1
1.49"	-0.4	1.01	1.14	1.41	1.44	-1.0	-1.0	-1.0	-1.0
5699	イボキン	産業	廃棄物管理	19719400	1.8	4.9	"2.48
-1
-1
-1
2.79"	0.43	2.48	2.73	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3492	タカラレーベン不動産投資法人	不動産	REIT—Diversified	294297	1.2	1.8	"-1
-1
-1
-1
2.53"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7034	プロレド・パートナーズ	産業	コンサルティングサービス	56442800	0.3	3.8	"1.75
-1
-1
-1
2.11"	0.08	1.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4395	アクリート	通信サービス	電気通信サービス	44239500	1.2	5.7	"2.55
3.96
-1
-1
3.97"	-0.41	2.55	3.73	3.96	-1.0	-1.0	-1.0	-1.0	-1.0
4394	エクスモーション	技術	情報技術サービス	36693400	0.6	2.4	"-1
-1
-1
-1
-0.25"	-0.43	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3491	GA technologies	通信サービス	インターネットコンテンツ・情報	99747600	1.6	5.2	"1.67
2.14
-1
-1
2.14"	-0.24	1.67	1.95	2.14	-1.0	-1.0	-1.0	-1.0	-1.0
4393	バンク・オブ・イノベーション	通信サービス	電子ゲーム・マルチメディア	21509500	4.1	12.0	"1.21
3.4
3.4
3.41
3.42"	-0.55	1.21	1.23	3.4	3.4	3.4	3.41	3.41	3.41
7033	マネジメントソリューションズ	産業	コンサルティングサービス	58921200	7.2	19.0	"0.58
1.83
2.15
2.84
3.78"	0.41	0.58	1.33	1.83	2.08	2.15	2.38	2.82	2.84
7806	MTG	消費者防衛	家庭用品・個人用品	25654800	1.7	6.8	"-0.96
-0.96
-1
-1
-0.96"	-0.96	-0.96	-0.96	-0.96	-0.96	-1.0	-1.0	-1.0	-1.0
1446	キャンディル	産業	工学・建設	13390800	1.4	2.5	"-1
-1
-1
-1
1.22"	0.79	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7030	スプリックス	消費者防衛	教育・訓練サービス	22380100	0.5	1.8	"-1
-1
-1
-1
-0.92"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7032	パデコ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7031	インバウンドテック	産業	専門ビジネスサービス	8564100	1.0	2.7	"-1
-1
-1
-1
-0.75"	-0.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4390	IPS	通信サービス	電気通信サービス	92352500	2.9	3.6	"1.59
-1
-1
-1
1.72"	-0.95	1.59	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4388	エーアイ	技術	通信機器	16713900	0.4	2.5	"-1
-1
-1
-1
-0.49"	-0.49	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4389	プロパティデータバンク	技術	Software—Application	9599100	2.7	5.5	"1.61
1.81
-1
-1
1.81"	-0.5	1.61	1.65	1.81	-1.0	-1.0	-1.0	-1.0	-1.0
9274	国際紙パルプ商事	基礎材料	紙・紙製品	96522000	3.4	5.1	"3.64
3.9
-1
-1
3.9"	-0.46	3.64	3.71	3.9	-1.0	-1.0	-1.0	-1.0	-1.0
6580	ライトアップ	産業	専門ビジネスサービス	9469200	3.3	9.7	"-0.66
1.99
2.09
-1
2.7"	-0.66	-0.66	-0.65	1.99	2.0	2.09	2.13	2.67	-1.0
4387	ZUU	技術	Software—Application	39342000	0.5	3.2	"-0.87
-1
-1
-1
-0.87"	-0.9	-0.87	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9273	コーア商事ホールディングス	ヘルスケア	Drug Manufacturers—Specialty & Generic	47013600	3.7	5.8	"1.23
1.64
-1
-1
3.04"	-0.61	1.23	1.55	1.64	-1.0	-1.0	-1.0	-1.0	-1.0
4386	SIG	技術	情報技術サービス	15060900	1.2	2.7	"-1
-1
-1
-1
1.82"	-0.51	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6579	ログリー	通信サービス	インターネットコンテンツ・情報	19311800	0.3	4.9	"1.34
-1
-1
-1
1.36"	-0.92	1.34	1.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4385	メルカリ	消費者循環	インターネット小売	147881400	1.2	4.3	"-0.52
-1
-1
-1
2.91"	-0.52	-0.52	2.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4384	ラクスル	産業	専門ビジネスサービス	109610600	1.2	3.6	"3.28
-1
-1
-1
3.47"	0.73	3.28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6578	エヌリンクス	産業	コングロマリット	8142600	0.8	2.6	"-1
-1
-1
-1
-0.19"	-0.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6577	ベストワンドットコム	消費者循環	旅行サービス	2667600	1.3	3.6	"-0.67
-1
-1
-1
-0.67"	-0.67	-0.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7323	アイペット損害保険			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
