コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
4880	セルソース	マザーズ	医薬品	B	2019/10/28	2230	2280	4000	6020	2180	2280	裙本 理人 （上場時37歳0カ月）／1982年生	37	2015	56	3	90000000	1920000	552000	87.0	0.0	13.0	設備投資、新設する加工施設の賃貸に伴う敷金、本社事務所の内装・機能拡充、ソフトウエア拡充、人件費、学会運営、研究開発	4281600000	20.2	19.2	1.0	0	0	0.9	0	0	"山川雅之	元代表取締役	964800	61.0
裙本理人	代表取締役社長	304000	19.2
ｼﾘｱﾙｲﾝｷｭﾍﾞｰﾄ(株)	山川雅之氏の近親者が過半数の株式を有する会社	211200	13.3
金島秀人	-	20000	1.3
花木博彦	取締役	8000	0.5
雨宮猛	取締役	8000	0.5
野崎正郎	従業員	4400	0.3
(株)GTM総研	-	4000	0.2
中村憲正	-	4000	0.2
早川宗一郎	従業員	3200	0.2
藤田健太	従業員	3200	0.2
大西勝二	従業員	3200	0.2"
4477	BASE	マザーズ	情報・通信業	A	2019/10/25	1630	1300	1202	1210	1150	1300	鶴岡 裕太 （上場時29歳9カ月）／1989年生	30	2012	105	34	1325682000	19344600	8311500	6.3	80.7	13.0	人件費および採用費、広告宣伝、本社オフィス増床にかかる賃料	31531698000	21.1	21.1	0	0	0	0	41.6	0	"鶴岡裕太	代表取締役CEO、子会社の代表取締役	4364000	21.1
ｸﾞﾛｰﾊﾞﾙ･ﾌﾞﾚｲﾝ6号投組	ベンチャーキャピタル（ファンド）	1923200	9.3
(株)ｻｲﾊﾞｰｴｰｼﾞｪﾝﾄ	特別利害関係者など	1804000	8.7
SBI Ventures Two(株)	ベンチャーキャピタル（ファンド）	1661200	8.0
ｸﾞﾛｰﾊﾞﾙ･ﾌﾞﾚｲﾝ5号投組	ベンチャーキャピタル（ファンド）	1592000	7.7
(株)丸井ｸﾞﾙｰﾌﾟ	特別利害関係者など	1261200	6.1
(株)ﾒﾙｶﾘ	特別利害関係者など	1242400	6.0
Fin Techﾋﾞｼﾞﾈｽｲﾉﾍﾞｰｼｮﾝ投組	ベンチャーキャピタル（ファンド）	1240000	6.0
ｲｰｽﾄﾍﾞﾝﾁｬｰｽﾞ投組	ベンチャーキャピタル（ファンド）	1139600	5.5
(株)partyfactory	ベンチャーキャピタル（ファンド）	1050000	5.1"
7072	インティメート・マージャー	マザーズ	サービス業	B	2019/10/24	2320	1900	6000	4000	1700	1900	簗島 亮次 （上場時35歳6カ月）／1984年生	35	2013	37	9	150000000	2660000	299000	87.0	0.0	13.0	教育採用費、人件費	6171200000	75.0	17.6	2.1	0	55.3	0	11.7	0	"(株)ﾌﾘｰｸｱｳﾄ･ﾎｰﾙﾃﾞｨﾝｸﾞｽ	親会社	1692700	55.3
簗島亮次	代表取締役社長	540500	17.6
(株)電通	特別利害関係者など	300000	9.8
MICｲﾉﾍﾞｰｼｮﾝ4号投組	ベンチャーキャピタル（ファンド）	128550	4.2
YJ2号投資事業組合	ベンチャーキャピタル（ファンド）	100000	3.3
久田康平	取締役	63950	2.1
(株)新生銀行	特別利害関係者など	50000	1.6
ｱｲﾋﾞｽ新成長投資事業組合第5号	ベンチャーキャピタル（ファンド）	42900	1.4
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ4号投組	ベンチャーキャピタル（ファンド）	42900	1.4
みずほ成長支援第3号投組	ベンチャーキャピタル（ファンド）	42850	1.4"
4691	ワシントンホテル	東証2部	サービス業	B	2019/10/18	1290	1310	1400	1462	1280	1310	内田 和男 （上場時69歳8カ月）／1950年生	69	1961	426	89	95000000	11900000	2070000	87.0	0.0	13.0	新規店舗の出店および既存店舗のリニューアル	15351000000	0	0	0	0	0	0	2.9	0	"(株)丸栄	取引先	1433520	14.2
藤田観光(株)	取引先	1061280	10.5
(株)三菱UFJ銀行	取引先	503000	5.0
(株)みずほ銀行	特別利害関係者など	503000	5.0
(株)名古屋銀行	特別利害関係者など	503000	5.0
日本生命保険(相)	特別利害関係者など	495000	4.9
明治安田生命保険(相)	特別利害関係者など	440000	4.4
(株)近藤紡績所	特別利害関係者など	316800	3.1
名古屋中小企業投資育成(株)	ベンチャーキャピタル（ファンド）	297000	2.9
朝日生命保険(相)	特別利害関係者など	275000	2.7
住友生命保険（相）	-	275000	2.7"
7682	浜木綿	JASDAQスタンダード	小売業	C	2019/10/18	2020	2120	2500	2950	2020	2120	林 永芳 （上場時71歳6カ月）／1948年生	71	1968	230	28	284160000	1002000	538200	57.6	29.4	13.0	セントラルキッチン用地の取得、「中国料理 浜木綿」の新規出店	2024040000	64.9	64.9	0	0	0	0	11.6	0	"(有)Amcosmos	役員らが議決権の過半数を所有する会社	210000	30.4
林永芳	代表取締役社長	137000	19.8
SB･A外食育成投組	ベンチャーキャピタル（ファンド）	60000	8.7
武藤まなみ	代表取締役社長の血族	40000	5.8
林あづみ	代表取締役社長の血族	40000	5.8
従業員持ち株会	特別利害関係者など	37200	5.4
(株)昭和	特別利害関係者など	24000	3.5
(株)ﾏﾙﾄ水谷	特別利害関係者など	24000	3.5
林礼子	取締役、代表取締役社長の配偶者	21600	3.1
あいぎん未来創造ﾌｧﾝﾄﾞ2号	ベンチャーキャピタル（ファンド）	20000	2.9"
7071	アンビスホールディングス	JASDAQスタンダード	サービス業	B	2019/10/09	2610	2800	3300	4260	2610	2800	柴原 慶一 （上場時55歳0カ月）／1964年生	55	2016	20	2	40000000	11000000	1265000	79.1	7.9	13.0	新規施設開設、採用費、システム費、借入金の返済	28710000000	96.8	95.6	1.2	0	0	1.0	0	0	"(株)IDEA,Inc	代表取締役が議決権の過半数を所有する会社	7000000	66.9
柴原慶一	代表取締役	3000000	28.7
三橋秀一	取締役	40000	0.4
前田早知子	取締役	30000	0.3
鈴木しのぶ	取締役	30000	0.3
西久保千賀	取締役	24000	0.2
荒井亮二	監査役	20000	0.2
吉村政二郎	従業員	20000	0.2
瀧上真悟	従業員	20000	0.2
渡辺裕之	従業員	20000	0.2
山口真吾	従業員	20000	0.2
八島美奈子	従業員	20000	0.2"
4476	AI CROSS	マザーズ	情報・通信業	B	2019/10/08	1010	1090	1800	1800	990	1090	原田 典子 （本名：岡田 典子、上場時45歳6カ月）／1974年生	45	2015	27	39	177000000	3850000	699700	64.3	22.7	13.0	外注費、新規採用費、人件費、借入金の返済、広告宣伝費	3888500000	8.9	5.7	3.2	0	0	0	23.8	0	"(株)IBIｻｰﾁ	特別利害関係者など	580000	15.9
(株)ﾍﾞｸﾄﾙ	特別利害関係者など	340000	9.3
SBI AI&Blockchain投組	ベンチャーキャピタル（ファンド）	239000	6.6
ｲﾉﾍﾞｰｼｮﾝ･ｴﾝｼﾞﾝ産業創出投組	ベンチャーキャピタル（ファンド）	235000	6.5
原田典子	代表取締役社長	206250	5.7
東京電力ﾌﾛﾝﾃｨｱﾊﾟｰﾄﾅｰｽﾞ(同)	ベンチャーキャピタル（ファンド）	150000	4.1
(株)AIB	特別利害関係者など	127750	3.5
OS投資事業組合	ベンチャーキャピタル（ファンド）	125000	3.4
鈴木さなえ	取締役	118000	3.2
ｱｲﾋﾞｽ新成長投資事業組合第5号	ベンチャーキャピタル（ファンド）	115000	3.2"
4475	HENNGE	マザーズ	情報・通信業	B	2019/10/08	1040	1400	2100	2001	1200	1400	小椋 一宏 （上場時44歳6カ月）／1975年生	44	1996	149	37	330800000	15438000	1504200	3.3	83.6	13.0	人件費、広告宣伝費	16055520000	56.0	56.0	0	0	0	0	11.2	0	"小椋一宏	代表取締役社長	4488000	27.6
宮本和明	代表取締役副社長	2394000	14.7
永留義己	取締役副社長	2230000	13.7
(株)ﾌﾞｲ･ｼｰ･ｴﾇ	ベンチャーキャピタル（ファンド）	960000	5.9
太陽生命保険(株)	特別利害関係者など	874000	5.4
従業員持ち株会	特別利害関係者など	844000	5.2
佐野力	特別利害関係者など	782000	4.8
(株)ｻﾝﾌﾞﾘｯｼﾞｺｰﾎﾟﾚｰｼｮﾝ	特別利害関係者など	758000	4.7
投資事業組合ｵﾘｯｸｽ11号	ベンチャーキャピタル（ファンド）	496000	3.0
大和企業投資(株)	ベンチャーキャピタル（ファンド）	374000	2.3"
7681	レオクラン	東証2部	卸売業	C	2019/10/02	3070	2700	3000	2920	2480	2700	杉田 昭吾 （上場時66歳6カ月）／1953年生	66	2001	107	80	331507000	1945000	486400	33.5	53.5	13.0	システム投資、採用費、借入金の返済、社債の償還資金	5971150000	58.9	57.4	1.5	0	0	0	3.6	0	"杉田昭吾	代表取締役社長	800000	44.0
(株)A&M	代表取締役社長の配偶者らが議決権の過半数を所有する会社	244000	13.4
従業員持ち株会	特別利害関係者など	79600	4.4
大阪中小企業投資育成(株)	ベンチャーキャピタル（ファンド）	66000	3.6
八上重明	取締役、子会社役員	28000	1.5
吉川謹司	特別利害関係者など	25000	1.4
(医)藤井会	特別利害関係者など	24000	1.3
ﾌｧｽｷｱﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	特別利害関係者など	24000	1.3
(株)東洋美装	特別利害関係者など	24000	1.3
(株)ﾕﾆﾃｨ建築企画	特別利害関係者など	24000	1.3
ｾﾝﾄﾗﾙﾒﾃﾞｨｶﾙ(株)	特別利害関係者など	24000	1.3
(株)ｳｲﾝ・ｲﾝﾀｰﾅｼｮﾅﾙ	特別利害関係者など	24000	1.3
和田公良	特別利害関係者など	24000	1.3
古川国久	特別利害関係者など	24000	1.3
上古殿吉郎	特別利害関係者など	24000	1.3
矢木礼子	特別利害関係者など	24000	1.3"
4450	パワーソリューションズ	マザーズ	情報・通信業	B	2019/10/01	1870	2000	5000	5110	1870	2000	佐藤 成信 （上場時48歳11カ月）／1970年生	49	2002	152	22	74912000	1323700	328500	87.0	0.0	13.0	人件費や外注費、設備投資、借入金の返済	2475319000	74.4	71.4	3.0	0	0	4.9	7.7	0	"(同)未来企画	役員らが議決権の過半数を所有する会社	298000	25.6
(同)一誠堂	役員らが議決権の過半数を所有する会社	284000	24.4
佐藤成信	代表取締役社長	98000	8.4
みずほ成長支援投組	ベンチャーキャピタル（ファンド）	90000	7.7
兼子浩之	取締役副社長	88000	7.6
高橋忠郎	取締役副社長	63284	5.4
老川信二郎	取締役	35178	3.0
加藤秀和	従業員	26928	2.3
鈴木義晃	従業員	17904	1.5
片倉正人	従業員	13154	1.1"
6597	HPCシステムズ	マザーズ	電気機器	A	2019/09/26	1930	1990	1990	1870	1930	1990	小野 鉄平 （上場時45歳8カ月）／1974年生	45	2006	86	18	153000000	4090000	3198500	1.6	85.4	13.0	ソフトウエア開発費、サーバー取得費、工場設備投資、人件費	7893700000	7.1	5.0	2.1	0	0	0	70.1	0	"TKHK投組	ベンチャーキャピタル（ファンド）	3050500	70.1
菱洋ｴﾚｸﾄﾛ(株)	特別利害関係者など	450000	10.3
ﾅﾗｻｷ産業(株)	特別利害関係者など	279000	6.4
小野鉄平	代表取締役	133000	3.1
椎名訓子	代表取締役の血族	45000	1.0
(株)ﾊｲｱﾃｯｸ	代表取締役の血族が議決権の過半数を所有する会社	40000	0.9
長谷川真樹	取締役	30000	0.7
関浩行	取締役	28500	0.7
斎藤正保	取締役	28500	0.7
広石昭彦	特別利害関係者など	25500	0.6"
4448	Chatwork	マザーズ	情報・通信業	A	2019/09/24	1605	1600	1500	1480	1440	1600	山本 正喜 （上場時38歳9カ月）／1980年生	39	2004	100	22	914138000	36600000	9775000	6.1	80.8	13.0	人材採用費や人件費、広告宣伝費、サーバー費用	58743000000	71.1	68.9	2.2	0	0	0	19.5	0	"(株)EC studioﾎｰﾙﾃﾞｨﾝｸﾞｽ	役員らが議決権の過半数を所有する会社	24244400	60.6
ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	3640000	9.1
GMO Venture Partners4投組	ベンチャーキャピタル（ファンド）	2184000	5.5
山口勝幸	取締役兼副社長執行役員COO	1686000	4.2
山本正喜	代表取締役兼社長執行役員CEO兼CTO	1651000	4.1
新生企業投資(株)	ベンチャーキャピタル（ファンド）	1176000	2.9
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ2号投組	ベンチャーキャピタル（ファンド）	800000	2.0
井上直樹	取締役兼執行役員CFO	560000	1.4
鈴木陽三	特別利害関係者など	423000	1.1
春日重俊	執行役員	322000	0.8"
4449	ギフティ	マザーズ	情報・通信業	A	2019/09/20	1250	1500	2000	1880	1300	1500	太田 睦 （上場時34歳8カ月）／1984年生	35	2010	85	19	511835000	24831000	5049300	15.8	71.1	13.0	人件費・採用教育費、広告費・販促費、サーバー費用、外注費	31038750000	33.0	19.8	13.2	0	0	0	37.5	3.5	"太田睦	代表取締役CEO	5417000	19.8
KDDI新規事業育成2号投組	ベンチャーキャピタル（ファンド）	3716000	13.6
ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	3617000	13.2
鈴木達哉	取締役COO	1983000	7.2
梅田裕真	特別利害関係者など	1750000	6.4
柳瀬文孝	取締役CTO	1655000	6.0
(株)ｲﾝｽﾊﾟｲｱ	ベンチャーキャピタル（ファンド）	1000000	3.6
KDDI新規事業育成投組	ベンチャーキャピタル（ファンド）	1000000	3.6
(株)ｼﾞｪｰｼｰﾋﾞｰ	資本業務提携先	950000	3.5
(株)SMBC信託銀行信託口12100440	ベンチャーキャピタル（ファンド）	950000	3.5"
7069	サイバー・バズ	マザーズ	サービス業	A	2019/09/19	2000	2300	4000	4000	2000	2300	高村 彰典 （上場時45歳5カ月）／1974年生	45	2006	95	8	20150000	3421500	683600	54.1	32.8	13.0	システム開発費用、採用費・人件費・教育費、オフィス家賃・増床に伴う設営投資	6843000000	44.3	36.7	7.6	0	0	0	7.6	0	"高村彰典	代表取締役社長	1354000	36.7
(株)ﾃﾞｼﾞﾀﾙｶﾞﾚｰｼﾞ	その他の関係会社	770000	20.9
(株)ｻｲﾊﾞｰｴｰｼﾞｪﾝﾄ	特別利害関係者など	600000	16.3
(株)ﾏｲﾅﾋﾞ	特別利害関係者など	300000	8.1
ﾕﾅｲﾃｯﾄﾞ(株)	ベンチャーキャピタル（ファンド）	250000	6.8
近田哲昌	常務取締役	135000	3.7
和田瑞樹	取締役	105000	2.9
SBI AI&Blockchain投組	ベンチャーキャピタル（ファンド）	30000	0.8
松本浩介	取締役	20000	0.5
蓮見麻衣子	取締役	17500	0.5"
7800	アミファ	JASDAQスタンダード	その他製品	C	2019/09/19	620	660	900	910	620	660	藤井 愉三 （上場時61歳2カ月）／1958年生	61	1973	62	11	32000000	3200000	1098200	41.4	45.5	13.0	システム投資、仕入れ資金などの運転資金	1984000000	98.1	95.4	2.7	0	0	0	0	0	"ｳｨｽﾃﾘｱ(同)	役員らが議決権の過半数を所有する会社	1150000	41.4
ﾚｲｸﾗﾑ(同)	役員らが議決権の過半数を所有する会社	803000	28.9
藤井愉三	代表取締役社長	350000	12.6
藤井俊行	専務取締役、代表取締役社長の血族	347000	12.5
従業員持ち株会	特別利害関係者など	20000	0.7
村山和治	取締役	20000	0.7
米田康三	取締役	15000	0.5
山田昭	取締役（監査等委員）	15000	0.5
蒲生邦道	取締役（監査等委員）	15000	0.5
佐藤勝男	取締役（監査等委員）	15000	0.5"
4447	ピー・ビーシステムズ	福証Qボード	情報・通信業	B	2019/09/12	1370	1380	2500	1950	1280	1380	冨田 和久 （上場時56歳1カ月）／1963年生	56	1997	46	130	99000000	1309200	240000	62.5	25.0	12.5	採用費や人件費、サーバー・ストレージ・ネットワーク機器やソフトウエアなどの購入、長期借入金の返済	1793604000	38.0	28.5	9.5	0	0	0	5.9	0	"冨田和久	代表取締役社長	410800	28.5
森崎高広	取締役	72000	5.0
弥永玲子	取締役	65000	4.5
加賀電子(株)	特別利害関係者など	54000	3.8
(株)ﾕﾆﾘﾀ	特別利害関係者など	50000	3.5
日本ｱｼﾞｱ投資(株)	ベンチャーキャピタル（ファンド）	48000	3.3
山代ｶﾞｽ(株)	特別利害関係者など	48000	3.3
(株)ｾﾞﾈﾗﾙｱｻﾋ	特別利害関係者など	42000	2.9
ｲﾒｰｼﾞ情報開発(株)	特別利害関係者など	40000	2.8
K&Pﾊﾟｰﾄﾅｰｽﾞ1号投組	ベンチャーキャピタル（ファンド）	38000	2.6"
4599	ステムリム	マザーズ	医薬品	A	2019/08/09	3050	1000	930	930	1000	1700	冨田 憲介 （上場時70歳7カ月）／1949年生	70	2006	20	29	812475000	52382700	9660000	83.9	3.1	13.0	研究・実験施設の設立、研究開発のための運転資金	159767235000	18.6	14.6	4.0	0	0	0	13.6	0	"玉井克人	外部協力者	10500000	19.8
玉井佳子	特別利害関係者など	5400000	10.2
冨田憲介	代表取締役会長CEO	5025000	9.5
大久保俊幸	特別利害関係者など	4650000	8.8
(株)SMBC信託銀行信託口08900027	塩野義製薬(株)の受託者	2850000	5.4
山崎尊彦	取締役副社長	2700000	5.1
みやこ京大ｲﾉﾍﾞｰｼｮﾝ投組	ベンチャーキャピタル（ファンド）	2443200	4.6
大阪ﾊﾞｲｵﾌｧﾝﾄﾞ投組	ベンチャーキャピタル（ファンド）	2433300	4.6
大和日台ﾊﾞｲｵﾍﾞﾝﾁｬｰ投組	ベンチャーキャピタル（ファンド）	2333100	4.4
金崎努	取締役	2115000	4.0"
2978	ツクルバ	マザーズ	不動産業	A	2019/07/31	2050	2050	2150	2050	1900	2050	村上 浩輝 （上場時33歳10カ月）／1985年生	34	2011	117	26	90000000	9331700	2202200	24.3	62.7	13.0	広告宣伝費、システム開発費、事業拠点開発費、人材採用費・人件費、本社拡張費、借入金の返済	19129985000	68.2	66.3	1.9	0	0	0	8.5	0	"村上浩輝	代表取締役CEO	2281300	23.4
中村真広	代表取締役CCO	2168800	22.3
(株)ｴｲﾁ	役員らが議決権の過半数を所有する会社	1000000	10.3
(同)ｴﾑ	役員らが議決権の過半数を所有する会社	1000000	10.3
(株)ｱｶﾂｷ	特別利害関係者など	624000	6.4
ｲｰｽﾄﾍﾞﾝﾁｬｰｽﾞ投組	ベンチャーキャピタル（ファンド）	600000	6.2
佐藤裕介	監査役	222000	2.3
筧智家至	顧問税理士	220000	2.3
(株)ｼｰﾗﾎｰﾙﾃﾞｨﾝｸﾞｽ	ベンチャーキャピタル（ファンド）	220000	2.3
北原寛司	取締役COO	189200	1.9"
7803	ブシロード	マザーズ	その他製品	A	2019/07/29	1840	1890	2400	2204	1840	1890	橋本 義賢 （上場時54歳9カ月）／1964年生	55	2007	252	48	929815000	15706000	4350400	48.3	38.7	13.0	アニメ制作の開発費や他社IPの商品化権取得、新規IP立ち上げの広告宣伝費	28899040000	72.3	37.0	35.3	0	0	0	0	0	"三井住友信託銀行(株)信託口甲9号	取締役の血族の信託財産	5064000	33.7
木谷高明	取締役、子会社の代表取締役	2614000	17.4
(株)中野坂上	役員らが議決権の過半数を所有する会社	2500000	16.6
ｸﾞﾘｰ(株)	特別利害関係者など	1679000	11.2
ﾊﾛﾙﾄﾞ･ｼﾞｮｰｼﾞ･ﾒｲ	取締役CSO、子会社の代表取締役	452000	3.0
木谷恵	取締役の配偶者	124000	0.8
広瀬和彦	取締役	122000	0.8
里見哲朗	特別利害関係者など	120000	0.8
岡田真澄	特別利害関係者など	120000	0.8
国本哲秀	特別利害関係者など	120000	0.8
高津祐一	監査役	120000	0.8"
7804	ビーアンドピー	マザーズ	その他製品	B	2019/07/24	1900	2000	2600	2400	1900	2000	和田山 朋弥 （上場時36歳11カ月）／1982年生	37	1985	190	6	10000000	2300000	690000	43.5	43.5	13.0	インクジェット出力機・加工機などへの設備投資、新拠点設立、システム構築	4370000000	97.0	96.6	0.4	0	0	0.1	0	0	"英知興産(株)	役員らが議決権の過半数を所有する会社	1900000	91.8
和田山英一	代表取締役会長	30000	1.4
和田山朋弥	代表取締役社長、代表取締役会長の次女の配偶者	30000	1.4
和田山恵子	代表取締役会長の血族	20000	1.0
和田山陽子	代表取締役会長の血族	10000	0.5
和田山順子	代表取締役会長の血族	10000	0.5
小林恒文	取締役専務	4800	0.2
中村祐輔	執行役員	2400	0.1
高橋正幸	従業員	2400	0.1
長谷川浩司	執行役員	2300	0.1"
4446	Link-U	マザーズ	情報・通信業	A	2019/07/18	2580	2820	6000	5760	2580	2820	松原 裕樹 （上場時30歳4カ月）／1989年生	30	2013	41	6	43450000	4455000	589900	42.5	44.4	13.0	サーバー費用、人件費および人材採用教育費、オフィス増床、借入金の返済	11493900000	81.4	40.7	40.7	0	0	3.0	0	0	"松原裕樹	代表取締役社長	1800000	40.7
山田剛史	取締役CTO	1800000	40.7
(株)ﾒﾃﾞｨｱｼｰｸ	特別利害関係者など	400000	9.1
前田有幾	特別利害関係者など	120000	2.7
(株)ｾﾚｽ	特別利害関係者など	42000	0.9
(株)ACCESS	特別利害関係者など	42000	0.9
井上裕貴	従業員	26000	0.6
広畑壮一郎	従業員	26000	0.6
村上航規	従業員	26000	0.6
友野拓也	従業員	26000	0.6
松田暁	従業員	26000	0.6"
7068	フィードフォース	マザーズ	サービス業	A	2019/07/05	1030	1150	4000	2760	1030	1150	塚田 耕司 （上場時51歳0カ月）／1968年生	51	2006	69	9	100000000	5593400	782000	83.1	3.8	13.0	人件費・人材採用費、クラウド型ストレージやサーバー費用・情報機器関連購入費、本社増床に係る設備資金・賃料、借入金返済	5761202000	76.3	73.9	2.4	0	0	2.8	9.9	0	"(同)理力	役員らが議決権の過半数を所有する会社	2000000	37.7
塚田耕司	代表取締役社長	1923600	36.2
ﾄﾗﾝｽ･ｺｽﾓｽ(株)	ベンチャーキャピタル（ファンド）	527400	9.9
(株)ﾏｲﾅﾋﾞ	特別利害関係者など	217600	4.1
寺嶋徹	特別利害関係者など	120000	2.3
喜多宏介	取締役	83800	1.6
秋山勝	特別利害関係者など	80000	1.5
宮城満英	従業員	61600	1.2
西山真吾	取締役	41000	0.8
大西健太	従業員	40000	0.8
市野玄	従業員	40000	0.8"
4445	リビン・テクノロジーズ	マザーズ	情報・通信業	B	2019/06/28	3820	3900	9000	9000	3700	3900	川合 大無 （上場時43歳11カ月）／1975年生	44	2004	55	2	31000000	1330000	382300	23.5	63.4	13.0	広告宣伝費、開発費、セキュリティー強化投資、採用費、教育費	5080600000	98.9	98.3	0.6	0	0	0.5	0	0	"川合大無	代表取締役社長	840000	66.6
川合商会(株)	役員らが議決権の過半数を所有する会社	400000	31.7
小桜耕一	取締役	3268	0.3
佐藤慎也	取締役	2424	0.2
辻準	従業員	1956	0.2
田中靖宏	従業員	1584	0.1
平石英皓	監査等委員である取締役	1220	0.1
新藤正幸	-	1200	0.1
栗林正樹	従業員	1156	0.1
国藤直樹	従業員	1128	0.1"
7678	あさくま	JASDAQスタンダード	小売業	B	2019/06/27	1150	1250	1900	1834	1150	1250	横田 優 （上場時55歳10カ月）／1963年生	56	1948	92	109	515000000	5210420	677100	73.8	13.6	12.6	新規出店にかかる設備投資資金、運転資金	5991983000	71.3	0	14.9	0	56.4	0	1.9	0	"(株)ﾃﾝﾎﾟｽﾎｰﾙﾃﾞｨﾝｸﾞｽ	親会社	2710213	56.4
(有)あさしお	親会社取締役の資産管理会社	542136	11.3
近藤裕貴	特別利害関係者など	483382	10.1
近藤典子	特別利害関係者など	429082	8.9
西尾すみ子	取締役	174200	3.6
近藤千鶴子	特別利害関係者など	58796	1.2
(株)りそな銀行	金融商品取引業者など	46400	1.0
(株)三井住友銀行	金融商品取引業者など	44616	0.9
キリンビール(株)	特別利害関係者など	42000	0.9
加藤利武	特別利害関係者など	21040	0.4"
4931	新日本製薬	マザーズ	化学	A	2019/06/27	1470	1470	1500	1664	1350	1470	後藤孝洋 （上場時48歳5カ月）／1971年生	48	1992	363	31	3130229000	20881300	5600000	5.4	81.6	13.0	システム投資、商品開発、チャネル開発・顧客開発	30695511000	11.7	8.9	2.8	0	0	0	0	0	"(株)ﾗﾌﾟﾘｽ	特別利害関係者など	5790000	28.1
山田英二郎	特別利害関係者など	5750000	27.9
山田恵美	特別利害関係者など	4000000	19.4
(公財)新日本先進医療研究財団	特別利害関係者など	2250000	10.9
後藤孝洋	代表取締役社長	1825000	8.9
八重樫宏志	専務取締役執行役員	490000	2.4
社員持ち株会	特別利害関係者など	96300	0.5
福原光佳	取締役執行役員	85000	0.4
松下大樹	特別利害関係者など	45000	0.2
和田一広	特別利害関係者など	42500	0.2"
7677	ヤシマキザイ	東証2部	卸売業	C	2019/06/26	1280	1280	1500	1450	1200	1280	高田 一昭 （上場時68歳6カ月）／1950年生	69	1948	238	26	99900000	2880000	921000	27.1	59.8	13.0	システム構築、海外人件費など	3686400000	43.8	25.5	18.3	0	0	0	7.8	0	"佐藤泰子	代表取締役会長の配偶者	468400	18.1
神鋼造機(株)	特別利害関係者など	428000	16.6
関年子	取締役の血族	280400	10.9
東京中小企業投資育成(株)	ベンチャーキャピタル（ファンド）	200000	7.8
従業員持ち株会	特別利害関係者など	191200	7.4
関正一郎	取締役	191152	7.4
佐藤厚	代表取締役会長	190761	7.4
(株)みなと銀行	特別利害関係者など	123000	4.8
ｺｸｻｲｴｱﾛﾏﾘﾝ(株)	特別利害関係者など	120000	4.7
日本生命保険(相)	特別利害関係者など	100000	3.9"
4444	インフォネット	マザーズ	情報・通信業	B	2019/06/25	1350	1490	4800	3430	1350	1490	岸本 誠 （上場時37歳10カ月）／1981年生	38	2002	78	7	53000000	1927500	575000	52.2	34.8	13.0	人件費、オフィス増床費用、広告宣伝費、研究開発費	2602125000	72.4	70.0	2.4	0	0	0.6	17.4	0	"(株)ﾌｫｰｶｽ	役員らが議決権の過半数を所有する会社	1146250	63.3
(株)ｱﾗｲｱﾝｽﾊﾟｰﾄﾅｰ	ベンチャーキャピタル（ファンド）	262500	14.5
(株)ﾍﾞｸﾄﾙ	特別利害関係者など	87500	4.8
(株)ﾊﾟｽﾌｧｲﾝﾀﾞｰ	役員らが議決権の過半数を所有する会社	77000	4.2
岸本誠	代表取締役社長	45500	2.5
SEﾎｰﾙﾃﾞｨﾝｸﾞｽ･ｱﾝﾄﾞ･ｲﾝｷｭﾍﾞｰｼｮﾝｽﾞ	ベンチャーキャピタル（ファンド）	35000	1.9
Link Asia Capital(株)	ベンチャーキャピタル（ファンド）	17500	1.0
日下部拓也	取締役	10500	0.6
南嶋将人	取締役	10500	0.6
東間大	取締役	10500	0.6
江村真人	取締役	10500	0.6
伊藤彰弘	従業員	10500	0.6"
7067	ブランディングテクノロジー	マザーズ	サービス業	B	2019/06/21	1540	1740	5000	4825	1600	1740	木村 裕紀 （上場時41歳6カ月）／1977年生	42	2001	182	13	99500000	1609400	156200	80.8	19.2	0.0	システム投資費用、事業所移転費用、人員の増員や採用関連費用、広告宣伝費用	2478476000	63.1	62.2	0.9	0	0	0	25.3	0	"(株)ｱｽﾞｰﾛ	代表取締役が議決権の過半数を所有する会社	583000	38.4
木村裕紀	代表取締役社長	360300	23.8
ｼﾞｬﾌｺ･ｽｰﾊﾟｰV3共有投組	ベンチャーキャピタル（ファンド）	250600	16.5
100ｷｬﾋﾟﾀﾙ1号投組	ベンチャーキャピタル（ファンド）	64200	4.2
(株)ﾍﾞｸﾄﾙ	特別利害関係者など	64200	4.2
Net Capital Partners Limited	ベンチャーキャピタル（ファンド）	40200	2.6
従業員持ち株会	特別利害関係者など	30800	2.0
X Capital有限責任事業組合	ベンチャーキャピタル（ファンド）	30800	2.0
(株)ｴﾎﾞﾗﾌﾞﾙｱｼﾞｱ	特別利害関係者など	30800	2.0
小川悟	取締役	14400	0.9"
