コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
6099	エラン	マザーズ	サービス業	B	2014/11/07	1620	1750	3100	2980	1620	1750	桜井　英治／1970年生	44	1995	114	22	30000000	3500000	1169500	42.8	44.2	13.0	新規営業拠点の開設、システム関連費用、長期借入金の返済、人件費や通信費・外注費などの運転資金	5670000000	88.1	44.2	43.9	0	0	9.9	0	0	"桜井　英治	代表取締役社長	1320000	42.1
中島　信弘	専務取締役	1205000	38.4
佐藤　幸夫	従業員	300000	9.6
渡辺　淳	取締役CFO	85000	2.7
峯崎　友宏	取締役（営業管掌）	55000	1.8
桜井　貴夫	代表取締役社長の血族、従業員	35000	1.1
桜井　京子	代表取締役社長の配偶者	30000	1.0
中島　明子	専務取締役の配偶者	30000	1.0
清水　貴憲	従業員	10000	0.3"
9467	アルファポリス	マザーズ	情報・通信業	B	2014/10/30	2100	2200	3200	4250	2100	2200	梶本　雄介／1969年生	45	2000	34	8	10000000	4675000	1293700	52.2	34.8	13.0	新規サービスの開発、保守資金、オフィス移転費用、既存事業拡大の運転資金	9817500000	58.9	56.4	2.5	0	0	0	0	0	"オフィス梶本	特別利害関係者等	1600000	40.0
梶本　雄介	代表取締役社長	1400000	35.0
梶本　幸世	代表取締役社長の配偶者	615400	15.4
梶本　翔太朗	代表取締役社長の血族	120000	3.0
梶本　遼次朗	代表取締役社長の血族	120000	3.0
加藤　綾子	取締役	60000	1.5
従業員持ち株会	特別利害関係者等	44600	1.1
大久保　明道	取締役	40000	1.0"
3694	オプティム	マザーズ	情報・通信業	B	2014/10/22	3930	4000	10000	14400	3700	4000	菅谷　俊二／1976年生	38	2000	120	132	183380000	1618500	264300	87.0	0.0	13.0	研究開発費、人材の採用費や人件費	6360705000	79.7	79.2	0.5	0	0	1.5	0	0	"菅谷　俊二	代表取締役社長	1387880	79.2
オプティム	自己株式	140410	8.0
ＮＴＴ東日本	特別利害関係者等	100000	5.7
岡田　昌治	特別利害関係者等	32000	1.8
富士ゼロックス	特別利害関係者等	15290	0.9
古賀　哲夫	従業員	10000	0.6
野々村　耕一郎	取締役	9479	0.5
徳田　整治	従業員	8669	0.5
佐賀電算センター	特別利害関係者等	8000	0.5
宋　文洲	特別利害関係者等	7600	0.4
古賀　一彦	従業員	6468	0.4"
3696	セレス	マザーズ	情報・通信業	B	2014/10/22	1850	1860	3300	2890	1660	1860	都木　聡／1971年生	43	2005	35	22	80000000	4540000	640000	92.2	0.0	7.8	広告宣伝、オフィス移転、システム投資	8399000000	19.2	6.3	12.9	0	0	4.9	19.0	0	"シーエー・モバイル	その他の関係会社	750000	16.7
（有）ジュノー・アンド・カンパニー	特別利害関係者等	590000	13.2
セレス	自己株式	550000	12.3
インキュベイトキャピタル５号	ベンチャーキャピタル（ファンド）	500000	11.2
高橋　秀明	取締役	450000	10.0
SBIビービー・モバイル	ベンチャーキャピタル（ファンド）	350000	7.8
都木　聡	代表取締役社長	281000	6.3
谷地舘　望	監査役	220000	4.9
野口　淳	従業員	220000	4.9
住友商事	特別利害関係者等	200000	4.5
小林　保裕	取締役	130000	2.9"
3695	GMOリサーチ	マザーズ	情報・通信業	A	2014/10/21	2090	2100	4830	4900	2000	2100	細川　慎一／1973年生	41	2002	95	18	50000000	1609200	520200	36.5	50.4	13.0	ソフトウエア開発と開発関連設備、広告宣伝、海外子会社設立	3363228000	82.9	80.9	2.0	0	0	0.3	10.9	0	"GMOインターネット	役員等が議決権の過半数を所有する会社、親会社	1109500	75.6
安田企業投資RB１号	ベンチャーキャピタル（ファンド）	159600	10.9
細川　慎一	代表取締役社長	99200	5.3
GMOリサーチ	自己株式	52050	3.5
伊藤　隆司	取締役	11650	0.8
織戸　恒男	常務取締役	8500	0.6
吉田　浩章	取締役	8500	0.6
安藤　健一郎	従業員	4400	0.3
従業員持ち株会	特別利害関係者等	3050	0.2
田辺　明	監査役	1500	0.1"
6098	リクルート	東証1部	サービス業	S	2014/10/16	2800	3100	3300	3170	2800	3100	峰岸  真澄／1964年生	50	1963	30016	589	3002640000	574030910	68974100	42.8	49.4	7.8	借入金の返済、システム投資、企業買収など	1607286548000	0	0	0	0	0	0	0	0	"社員持ち株会	特別利害関係者等	63884060	11.2
リクルートホールディングス	自己株式	40576000	7.1
大日本印刷	特別利害関係者等	37700000	6.6
凸版印刷	特別利害関係者等	37700000	6.6
電通	特別利害関係者等	30000000	5.3
三井物産	特別利害関係者等	30000000	5.3
農林中央金庫	特別利害関係者等	25000000	4.4
あおぞら銀行	特別利害関係者等	24050000	4.2
ＮＴＴデータ	特別利害関係者等	20500000	3.6
第一生命保険	特別利害関係者等	12000000	2.1
みずほ銀行	特別利害関係者等	12000000	2.1
三井住友銀行	特別利害関係者等	12000000	2.1
三菱東京ＵＦＪ銀行	特別利害関係者等	12000000	2.1"
3197	すかいらーく	東証1部	小売業	S	2014/10/09	1450	1200	1149	1200	1200	1450	谷　真／1951年生	63	2011	5597	9	100000000	194070700	62759600	6.6	82.1	11.3	新規出店の設備投資、既存店の内外装刷新	281402515000	1.7	0.3	1.4	0	0	0	98.2	0	"Bain Capital Skylark Hong Kong	ベンチャーキャピタル（ファンド）	176460800	91.2
Bain Capital Skylark Hong Kong II	ベンチャーキャピタル（ファンド）	9383100	4.8
日本産業第三号	ベンチャーキャピタル（ファンド）	4226800	2.2
ラルフ・アルバレス	取締役会長	1936500	1.0
谷　真	代表取締役社長	678500	0.3
ニシャード・アラニ	執行役員	387700	0.2
ジョン・ジュンスー・キム	特別利害関係者等	155100	0.1
桜井　功	執行役員	96900	0.1
門脇　滋人	執行役員	96900	0.1"
6240	ヤマシンフィルタ	東証2部	機械	C	2014/10/08	2700	2800	2900	3350	2700	2800	山崎　敦彦／1953年生	61	1956	334	28	335075000	1996500	586500	51.2	35.8	13.0	研究開発設備や社内基幹システム設備への投資	5390550000	79.0	79.0	0	0	0	0	9.9	0	"やまびこホールディングス	役員等が議決権の過半数を所有する会社	851865	50.2
山崎　敦彦	代表取締役社長	201622	11.9
山崎　敬明	代表取締役社長の血族	127161	7.5
山崎　裕明	代表取締役社長の血族、従業員	127161	7.5
NIFSMBC-V2006S3	ベンチャーキャピタル（ファンド）	80250	4.7
三井住友銀行	特別利害関係者等	50000	3.0
三菱UFJキャピタル２号	ベンチャーキャピタル（ファンド）	36000	2.1
山崎　一彦	代表取締役社長の血族	32292	1.9
NIFSMBC-V2006S1	ベンチャーキャピタル（ファンド）	27750	1.6
野村証券	金融商品取引業者	25000	1.5"
3196	ホットランド	マザーズ	小売業	A	2014/09/30	2110	2110	2500	2074	2010	2110	佐瀬　守男／1962年生	52	1991	503	190	827750000	8982000	2022500	40.4	46.6	13.0	新規出店のための設備投資	18952020000	51.5	50.1	1.4	0	0	0	17.2	0	"佐瀬興産	役員等が議決権の過半数を所有する会社	2450000	28.7
佐瀬　守男	代表取締役社長、関係会社の役員	1449700	17.0
ACA戦略投資２号	ベンチャーキャピタル（ファンド）	1120000	13.1
イオンモール	特別利害関係者等	560000	6.6
佐瀬　由美子	代表取締役社長の配偶者	378000	4.4
大和PIパートナーズ	ベンチャーキャピタル（ファンド）	350000	4.1
日本製粉	特別利害関係者等	259000	3.0
サントリービア＆スピリッツ	特別利害関係者等	164500	1.9
従業員持ち株会	特別利害関係者等	124600	1.5
中沢　英一	取締役	115500	1.4
オーナー持ち株会	特別利害関係者等	112000	1.3"
3692	ＦＦＲＩ	マザーズ	情報・通信業	B	2014/09/30	1340	1450	4000	4010	1340	1450	鵜飼　裕司／1973年生	41	2007	48	46	125800000	1844000	382900	36.6	50.4	13.0	研究開発部門の人件費	2470960000	51.5	26.7	24.8	0	0	5.9	23.4	0	"鵜飼　裕司	代表取締役社長	498000	26.7
金居　良治	取締役最高技術責任者	406500	21.8
エヌ・アール・アイ・セキュアテクノロジーズ	特別利害関係者等	240000	12.9
ジャフコ・スーパーV３共有	ベンチャーキャピタル（ファンド）	120000	6.4
NIFベンチャーキャピタルファンド2005TOKYO	ベンチャーキャピタル（ファンド）	120000	6.4
三菱UFJキャピタル３号	ベンチャーキャピタル（ファンド）	117000	6.3
NTTファイナンス	ベンチャーキャピタル（ファンド）	57000	3.0
田中　重樹	取締役最高財務責任者	55500	3.0
村上　純一	従業員	40500	2.2
石山　智祥	従業員	34500	1.9
永田　哲也	従業員	33000	1.8
下吹越　一孝	監査役	30000	1.6
三菱UFJベンチャーファンド二号	ベンチャーキャピタル（ファンド）	24000	1.3"
4591	リボミック	マザーズ	医薬品	A	2014/09/25	2240	2300	3000	1830	2000	2300	中村　義一／1947年生	67	2003	16	61	1572421000	12077800	2488600	48.2	38.7	13.0	各パイプラインの研究開発費	27054272000	17.2	8.7	8.5	0	0	2.1	13.5	0	"大塚製薬	人的・資本的関係会社、取引先	4000000	30.5
中村　義一	代表取締役社長	1140000	8.7
全薬工業	取引先	1025800	7.8
宮川　伸	取締役	435000	3.3
京大ベンチャーＮＶＣＣ１号	ベンチャーキャピタル（ファンド）	380500	2.9
イノベーション・エンジン三号	ベンチャーキャピタル（ファンド）	380500	2.9
中村　恵美子	従業員、取締役の血族	377000	2.9
ジャフコ・バイオテクノロジー１号	ベンチャーキャピタル（ファンド）	363000	2.8
大和企業投資	ベンチャーキャピタル（ファンド）	332000	2.5
日興コーディアル証券投資事業組合	ベンチャーキャピタル（ファンド）	313000	2.4
藤本製薬	取引先	300000	2.3
中村　陽子	取締役の配偶者および血族	300000	2.3
藤原　将寿	従業員	280000	2.1
冨田　昭	特別利害関係者等	232000	1.8"
3195	ジェネレーションパス	マザーズ	小売業	C	2014/09/24	1090	1200	2500	2630	1090	1200	岡本　洋明／1964年生	50	2002	36	43	40338000	1644110	466900	46.3	40.7	13.0	システム開発要員の人件費、広告宣伝費	1792079900	92.5	66.5	26.0	0	0	0	0	0	"岡本　洋明	代表取締役社長	680000	47.0
久野　貴嗣	取締役	225000	15.6
岡本　由美子	代表取締役社長の配偶者	100000	6.9
桐原　幸彦	取締役	75000	5.2
鈴木　智也	取締役	75000	5.2
岡本　薫	代表取締役社長の血族	60000	4.2
岡本　八洋	代表取締役社長の血族	60000	4.2
岡本　あかね	代表取締役社長の血族	60000	4.2
和郷	特別利害関係者等	14285	1.0
フルタイムシステム	特別利害関係者等	11425	0.8"
3300	ＡＭＢＩＴＩＯＮ	マザーズ	不動産業	C	2014/09/19	840	960	2200	1555	860	960	清水　剛／1971年生	43	2007	92	13	40000000	1496000	616000	48.1	48.7	3.2	販売用不動産の仕入れ資金の一部	1256640000	96.3	94.7	1.6	0	0	0.6	0	0	"清水　剛	代表取締役社長	972000	79.9
ＴＳコーポレーション	役員等が議決権の過半数を所有する会社	180000	14.8
ＡＭＢＩＴＩＯＮ	自己株式	22500	1.9
鈴木　匠	取締役	9000	0.7
福本　良平	子会社の取締役	9000	0.7
ＪＲＤ	特別利害関係者等	7500	0.6
石黒　有理	従業員	3000	0.2
阿部　賢二	従業員	3000	0.2
佐藤　陽子	従業員	3000	0.2
大石　徹	子会社の取締役	3000	0.2"
3691	リアルワールド	マザーズ	情報・通信業	B	2014/09/18	2530	2530	3500	4505	2330	2530	菊池　誠晃／1978年生	36	2005	70	72	96471000	2704400	564700	47.9	39.1	13.0	オフィス移転とサーバーやソフトウエアなどへの設備投資	6842132000	68.3	67.8	0.5	0	0	0	22.2	0	"菊池　誠晃	代表取締役社長	1675900	67.3
インキュベイトキャピタル５号	ベンチャーキャピタル（ファンド）	332000	13.3
ニッセイ・キャピタル４号	ベンチャーキャピタル（ファンド）	100000	4.0
RIP１号R&D	ベンチャーキャピタル（ファンド）	100000	4.0
モバイルコム	特別利害関係者等	85600	3.4
和出　憲一郎	特別利害関係者等	24400	1.0
オークファン	特別利害関係者等	24400	1.0
GMO VenturePartners	ベンチャーキャピタル（ファンド）	22500	0.9
アドウェイズ	特別利害関係者等	20000	0.8
熊坂　慶太	取締役	11200	0.5
中村　大介	子会社代表取締役社長	11200	0.5
石田　敦信	特別利害関係者等	8000	0.3
久須美　卓三	監査役	8000	0.3"
3690	ロックオン	マザーズ	情報・通信業	A	2014/09/17	1200	1300	4000	5000	1200	1300	岩田  進／1977年生	37	2001	67	66	107416000	3055700	394400	50.7	36.3	13.0	サーバー設備やネットワーク関連機器の増強、人員増加に伴うオフィス移転費用	3666840000	81.0	72.0	9.0	0	0	0	7.1	0	"岩田  進	代表取締役社長	1538700	52.0
福田  博一	取締役副社長	591600	20.0
又座  加奈子	専務取締役	236700	8.0
ジャフコ・スーパーＶ３共有	ベンチャーキャピタル（ファンド）	69000	2.3
サイバーエージェント	ベンチャーキャピタル（ファンド）	60000	2.0
みずほキャピタル第３号	ベンチャーキャピタル（ファンド）	60000	2.0
従業員持ち株会	特別利害関係者等	54300	1.8
セプテーニ	特別利害関係者等	51000	1.7
博報堂ＤＹメディアパートナーズ	特別利害関係者等	30000	1.0
和出  憲一郎	取締役	29700	1.0
GMO Venture Partners	ベンチャーキャピタル（ファンド）	25200	0.8"
7172	ジャパンインベストメントアドバイザー	マザーズ	証券商品先物	A	2014/09/11	2470	2550	7000	5770	2350	2550	白岩　直人／1961年生	53	2006	9	19	170000000	2170000	439800	27.3	59.7	13.0	匿名組合出資金を投資家に譲渡するまでの立て替え金	5359900000	91.6	87.4	4.2	0	0	0.7	5.6	0	"白岩直人	代表取締役社長	1350000	62.4
こうどうホールディングス	役員等が議決権の過半数を所有する会社	540000	25.0
りそなキャピタル２号	ベンチャーキャピタル（ファンド）	60000	2.8
石川禎二	取締役	44000	2.0
村田吉隆	取締役	44000	2.0
双日	特別利害関係者等	40000	1.9
三菱UFJキャピタル４号	ベンチャーキャピタル（ファンド）	40000	1.9
ごうぎんキャピタル	ベンチャーキャピタル（ファンド）	20000	0.9
楠田喜彦	従業員	14000	0.7
室井智有	取締役	4000	0.2"
6097	日本ビューホテル	東証2部	サービス業	B	2014/07/23	2250	2200	2200	2150	1900	2200	石井　一男／1949年生	65	1949	798	112	2579862488	9556425	1260000	9.9	79.4	10.7	浅草ビューホテルの設備改装・改修	21501956250	0	0	0	0	0	0	65.7	0	"エムシーピースリー	ベンチャーキャピタル（ファンド）	6074047	62.4
立飛ホールディングス	特別利害関係者等	560000	5.8
名古屋鉄道	特別利害関係者等	480000	4.9
社員持ち株会	特別利害関係者等	342584	3.5
CDIB & Partners Investment Holding	ベンチャーキャピタル（ファンド）	173000	1.8
城ケ島（合）	ベンチャーキャピタル（ファンド）	144000	1.5
サントリービア＆スピリッツ	特別利害関係者等	120000	1.2
日本トラスティ・サービス信託銀行（信託口４）	特別利害関係者等	120000	1.2
りそな銀行	特別利害関係者等	120000	1.2
ヒューリック	特別利害関係者等	112000	1.1"
3689	イグニス	マザーズ	情報・通信業	A	2014/07/15	1540	1900	5000	8400	1700	1900	銭　&#37653;／1982年生	32	2010	61	77	1000000	5860000	1371900	33.5	53.4	13.0	人件費や広告宣伝費などの運転資金および借入金の返済	9024400000	90.5	81.5	9.0	0	0	0	0	0	"銭　&#37653;	代表取締役社長	2338800	39.9
鈴木　貴明	代表取締役CTO	2318400	39.6
柏谷　泰行	取締役	222000	3.8
山本　彰彦	取締役	216600	3.7
山田　理恵	代表取締役の配偶者	120000	2.0
佐藤　裕介	取締役	87600	1.5
小原　崇幹	特別利害関係者等	67800	1.2
秋山　広宣	特別利害関係者等	66000	1.1
東　義和	特別利害関係者等	33000	0.6
上野山　勝也	特別利害関係者等	33000	0.6"
3193	鳥貴族	JASDAQスタンダード	小売業	A	2014/07/10	2590	2800	3800	6180	2590	2800	大倉　忠司／1960年生	54	1986	423	63	75084000	1585300	529000	56.7	30.2	13.0	新規出店のための差し入れ保証金と固定資産などの設備投資	4105927000	78.1	68.0	10.1	0	0	0	1.4	0	"大倉　忠司	代表取締役社長	750000	52.0
大倉忠	役員等が議決権の過半数を所有する会社	200000	13.9
従業員持ち株会	特別利害関係者等	111300	7.7
中西　卓己	専務取締役	65000	4.5
青木　繁則	常務取締役	50000	3.5
近畿大阪２号	ベンチャーキャピタル（ファンド）	20000	1.4
キリンビール	取引先	20000	1.4
道下　聡	取締役	15100	1.1
片岡　達治	特別利害関係者等	15000	1.0
山下　陽	取締役	15000	1.0
福井　貴康	-	15000	1.0
大倉　功次	代表取締役社長の血族	10000	0.7
大倉　忠義	代表取締役社長の血族	10000	0.7
大倉　勇太	代表取締役社長の血族	10000	0.7"
3688	ＶＯＹＡＧＥＧＲＯＵＰ	マザーズ	情報・通信業	A	2014/07/02	2200	2400	4000	3360	2200	2400	宇佐美 進典／1972年生	42	1999	280	204	372627000	11059100	4370000	11.4	75.5	13.0	サーバーやソフトウエアなどへの設備投資、採用費や人件費、広告宣伝費などの運転資金	24330020000	25.9	16.2	9.7	0	0	0	58.0	0	"ポラリス第二号	ベンチャーキャピタル（ファンド）	5637000	46.2
宇佐美　進典	代表取締役社長兼CEO	1977600	16.2
サイバーエージェント	ベンチャーキャピタル（ファンド）	1343400	11.0
社員持ち株会	特別利害関係者等	781200	6.4
永岡　英則	取締役CFO	617400	5.1
電通デジタル・ホールディングス	特別利害関係者等	450000	3.7
青栁　智士	取締役CCO	189000	1.6
佐野　敏毅	取締役	150000	1.2
小賀　昌法	資本的関係会社の役員	117000	1.0
古谷　和幸	取締役	102000	0.8
みずほキャピタル	ベンチャーキャピタル（ファンド）	94500	0.8"
6096	レアジョブ	マザーズ	サービス業	A	2014/06/27	1080	1170	4000	3155	1080	1170	加藤 智久／1980年生	34	2007	149	57	181600000	1901000	299000	33.4	53.5	13.0	新システムの開発にかかる人件費と外注費	2053080000	62.7	59.2	3.5	0	0	0.9	29.2	0	"加藤　智久	代表取締役社長	600000	30.1
中村　岳	代表取締役副社長	580000	29.1
GV-II	ベンチャーキャピタル（ファンド）	301000	15.1
KDDI新規事業育成	ベンチャーキャピタル（ファンド）	100000	5.0
YJ1号	ベンチャーキャピタル（ファンド）	100000	5.0
藤田　利之	取締役	70000	3.5
サイバーエージェント	ベンチャーキャピタル（ファンド）	35000	1.8
三菱UFJキャピタル3号	ベンチャーキャピタル（ファンド）	30000	1.5
小野　慎介	従業員	17500	0.9
CA Startups Internet Fund 1号	ベンチャーキャピタル（ファンド）	15000	0.8"
6095	メドピア	マザーズ	サービス業	A	2014/06/27	3680	4000	10000	9250	3700	4000	石見　陽／1974年生	40	2004	29	42	128550000	1627000	270200	59.2	27.8	13.0	広告宣伝費やポイント費などのサイト活性化費用、人件費、オフィス移転関連費用	5987360000	65.5	46.3	19.2	0	0	0	18.5	0	"石見　陽	代表取締役社長	600000	37.1
ジャフコ・スーパーV3 共有	ベンチャーキャピタル（ファンド）	300000	18.5
島田　亨	取締役	158000	9.8
BOZO	代表取締役社長が議決権の過半数を所有する会社	125000	7.7
山中　篤史	取締役	117000	7.2
脇丸　俊郎	取締役	35000	2.2
石見　奈津子	代表取締役社長の配偶者	25000	1.5
前田　徹也	特別利害関係者等	20000	1.2
佐藤　輝英	特別利害関係者等	20000	1.2
柯　王徳	特別利害関係者等	20000	1.2
小山内　久人	特別利害関係者等	20000	1.2
高石　官均	特別利害関係者等	20000	1.2"
4247	ポバール興業	名証2部	化学	C	2014/06/25	930	980	980	1045	930	980	神田　隆生／1955年生	59	1964	157	37	50000000	1279900	287500	87.0	0.0	13.0	プレス機械、ボイラー、太陽光発電などの設備投資	1190307000	80.6	80.6	0	0	0	0	0	0	"神田隆生	代表取締役社長	472230	45.9
神田くみ子	代表取締役社長の配偶者	123650	12.0
神田亜希	代表取締役社長の血族	74110	7.2
神田有華	代表取締役社長の血族	74110	7.2
神田朝子	代表取締役社長の血族	50120	4.9
神田誠太郎	特別利害関係者等	36000	3.5
堀田忍	特別利害関係者等	36000	3.5
中島幸子	代表取締役社長の血族	35020	3.4
従業員持ち株会	特別利害関係者等	19370	1.9
畔柳修	監査役	16200	1.6"
4979	ＯＡＴアグリオ	東証2部	化学	C	2014/06/25	4200	4200	3800	3936	4000	4200	森　明平／1950年生	64	2010	178	38	461900000	2768000	920000	10.9	76.1	13.0	亜臨界実験装置、肥料製品生産設備、農薬製品の製剤試作設備、人材教育採用費	11625600000	2.9	2.9	0	0	0	0	51.0	0	"エムシーピースリー	ベンチャーキャピタル（ファンド）	1437700	47.2
ＯＡＴアグリオ	自己株式	178000	5.8
社員持ち株会	特別利害関係者等	162200	5.3
大塚化学	特別利害関係者等	129000	4.2
グローカルジャパン	特別利害関係者等	116000	3.8
丸善薬品産業	特別利害関係者等	116000	3.8
りそな銀行	特別利害関係者等	116000	3.8
CDIB & Partners Investment Holding	ベンチャーキャピタル（ファンド）	116000	3.8
森　明平	代表取締役社長	87000	2.9
エス・ディー・エス バイオテック	特別利害関係者等	77100	2.5"
6094	フリークアウト	マザーズ	サービス業	A	2014/06/24	1910	2000	4600	7000	1910	2000	本田　謙／1974年生	40	2010	104	74	450378000	6018460	799200	66.3	20.6	13.0	サーバーなどの設備投資、開発人員の人件費、データセンター利用料など	11495258600	59.6	55.4	4.2	0	0	0	21.3	0	"本田 謙	代表取締役社長CEO	3350000	55.4
海老根 智仁	特別利害関係者等	450000	7.4
アントレプレナー	ベンチャーキャピタル（ファンド）	400000	6.6
ジャフコ・スーパーＶ３共有	ベンチャーキャピタル（ファンド）	344830	5.7
ＹＪ１号	ベンチャーキャピタル（ファンド）	285000	4.7
佐藤 裕介	取締役COO	255000	4.2
GMO VenturePartners	ベンチャーキャピタル（ファンド）	172420	2.9
横山 隆治	特別利害関係者等	150000	2.5
衛藤 バタラ	特別利害関係者等	100000	1.6
川田 尚吾	特別利害関係者等	100000	1.6
GMO VenturePartners 3	ベンチャーキャピタル（ファンド）	86210	1.4"
3299	ムゲンエステート	マザーズ	不動産業	B	2014/06/18	1200	1200	1100	1320	1100	1200	藤田　進一／1948年生	66	1990	137	46	98095000	10558500	2990000	76.9	10.0	13.0	販売用不動産の仕入れ、賃貸用不動産の取得	12670200000	91.3	87.7	3.6	0	0	0	0	0	"藤田進	代表取締役会長	4380000	52.6
藤田進一	代表取締役社長、代表取締役会長の長男	1570000	18.9
藤田百合子	代表取締役の配偶者	600000	7.2
藤田由香	代表取締役の配偶者	400000	4.8
庄田桂二	子会社の役員	350000	4.2
庄田優子	代表取締役会長の血族	350000	4.2
依田満	専務取締役	190000	2.3
大久保明	取締役	105000	1.3
園光昭	特別利害関係者等	100000	1.2
岸英美	特別利害関係者等	50000	0.6
小沢昇	特別利害関係者等	50000	0.6"
7169	ニュートン・フィナンシャル・コンサルティング	JASDAQスタンダード	保険業	B	2014/06/16	3320	3320	3320	3065	3000	3320	山岸　英樹／1967年生	47	1999	1090	9	2237667000	6369000	732500	0.0	87.0	13.0	-	21145080000	70.0	0	0	0	70.0	0	29.9	0	"光通信	親会社	4458000	70.0
ＳＢＩビービー・モバイル	ベンチャーキャピタル（ファンド）	519000	8.2
ＳＢＩブロードバンドファンド１号	ベンチャーキャピタル（ファンド）	474000	7.4
ＳＢＩ・ＮＥＯテクノロジーＡ	ベンチャーキャピタル（ファンド）	324000	5.1
ＳＢＩライフサイエンス・テクノロジー	ベンチャーキャピタル（ファンド）	255000	4.0
ＳＢＩライフサイエンス・テクノロジー２号	ベンチャーキャピタル（ファンド）	168000	2.6
ＳＢＩセレクティブ・ターゲット	ベンチャーキャピタル（ファンド）	96000	1.5
ＳＢＩビービー・メディア	ベンチャーキャピタル（ファンド）	60000	0.9
ＳＢＩ・ＮＥＯテクノロジーＢ	ベンチャーキャピタル（ファンド）	15000	0.2"
3297	東武住販	JASDAQスタンダード	不動産業	C	2014/05/22	1250	1250	2200	1400	1050	1250	荻野  利浩／1953年生	61	1984	100	67	112760000	1272400	410000	65.9	21.2	12.9	新店舗の開設、残額は仕入れ物件の取得	1590500000	72.1	70.4	1.7	0	0	0	11.1	0	"荻野  利浩	代表取締役社長	701400	67.9
やまぐち地域総合支援ファンド	ベンチャーキャピタル（ファンド）	58100	5.6
大阪中小企業投資育成	ベンチャーキャピタル（ファンド）	38500	3.7
社員持ち株会	特別利害関係者等	20300	2.0
山口キャピタル	ベンチャーキャピタル（ファンド）	18900	1.8
磯本  憲二	常務取締役	17500	1.7
荻野  しとみ	代表取締役社長の配偶者	16800	1.6
森安  昌子	代表取締役社長の血族	9800	0.9
イー・ティー・エス	取引先	7000	0.7
野口工務店	取引先	7000	0.7
山口銀行	取引先	7000	0.7
岸本  康司	特別利害関係者等	7000	0.7
米谷  敏昭	特別利害関係者等	7000	0.7
下田　純子	特別利害関係者等	7000	0.7
安本  修	特別利害関係者等	7000	0.7"
3192	白鳩	JASDAQスタンダード	小売業	C	2014/04/23	480	520	750	760	480	520	池上  勝／1940年生	74	1974	48	100	130000000	3770000	1311000	43.5	43.5	13.0	立体撮影機の購入や配送センターのコンベヤー改良、自社サイト改良、サーバー移設、中国現地法人設立など	1809600000	62.0	57.3	4.7	0	0	0	18.6	0	"池上  勝	代表取締役社長、取締役副社長の血族	1066600	31.9
池上  正	取締役副社長、代表取締役社長の血族	487400	14.6
アイティフォー	取引先	450000	13.5
ジャフコＶ１－Ｂ号	ベンチャーキャピタル（ファンド）	275000	8.2
池上  幸子	代表取締役社長の配偶者、取締役副社長の血族	220000	6.6
ジャフコＶ１－Ａ号	ベンチャーキャピタル（ファンド）	165000	4.9
弘田  了	専務取締役	156000	4.7
弘田  敬子	従業員、代表取締役社長と取締役副社長の血族、専務取締役の配偶者	138500	4.2
ジャフコＶ１－スター	ベンチャーキャピタル（ファンド）	110000	3.3
中信ベンチャー・投資ファンド １号	ベンチャーキャピタル（ファンド）	75000	2.2"
9024	西武ホールディングス	東証1部	陸運業	S	2014/04/23	2300	1600	1300	1600	1600	1800	後藤　高志／1949年生	65	2006	21886	11320	50000000000	342124820	27826000	0.0	100.0	0.0	-	786887086000	0	0	0	0	0	0	31.0	0	"ＮＷコーポレーション	特別利害関係者等	51158927	14.9
Promontoria Japan Holding ３ B.V.	ベンチャーキャピタル（ファンド）	28813500	8.4
Promontoria Japan Holding １ B.V.	ベンチャーキャピタル（ファンド）	20597600	6.0
Promontoria Japan Holding ２ B.V.	ベンチャーキャピタル（ファンド）	19558200	5.7
Saberasu Japan Institutional Holding B.V.	ベンチャーキャピタル（ファンド）	17172699	5.0
日本政策投資銀行	特別利害関係者等	15038246	4.4
農林中央金庫	特別利害関係者等	13600000	4.0
S-H Japan，L.P.	ベンチャーキャピタル（ファンド）	10387800	3.0
シティグループ・キャピタル・パートナーズ	ベンチャーキャピタル（ファンド）	10014000	2.9
みずほ信託退職給付信託（プリンスホテル退職給付信託口）	特別利害関係者等	8464000	2.5"
3687	フィックスターズ	マザーズ	情報・通信業	B	2014/04/23	3350	3450	7500	9040	3350	3450	三木　聡／1962年生	52	2002	112	76	262750000	1228000	142600	70.1	16.8	13.0	事業所・システム整備、採用教育費、研究開発費	4113800000	53.5	34.1	19.4	0	0	0	12.1	0	"三木　聡	代表取締役社長	189000	15.1
長谷川　智彦	代表取締役会長	186300	14.9
原　行範	取締役	145500	11.6
従業員持ち株会	特別利害関係者等	67000	5.4
ジャフコV2共有	ベンチャーキャピタル（ファンド）	61500	4.9
蜂須賀　利幸	取締役	53000	4.2
ウイングリサーチアンドコンサルティング	役員等が議決権の過半数を所有する会社	51000	4.1
東京ディスカバリー	ベンチャーキャピタル（ファンド）	50000	4.0
田村　陽介	取締役COO	45000	3.6
東芝	提携先	40000	3.2
NIFSMBC-V2006S3	ベンチャーキャピタル（ファンド）	40000	3.2"
