コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
3996	サインポスト	マザーズ	情報・通信業	B	2017/11/21	2200	2200	8000	8530	2000	2200	蒲原 寧 （上場時51歳11カ月）／1965年生	52	2007	87	24	113600000	2436000	356500	53.3	33.7	13.0	バッチ処理高速化ソリューション開発に伴う外注費	5359200000	69.6	50.7	18.9	0	0	3.3	0	0	"蒲原 寧	代表取締役社長	903800	35.1
道しるべ(株)	役員らが議決権の過半数を所有する会社	400000	15.6
奥井 裕介	取締役	333000	12.9
西島 康隆	常務取締役	114200	4.4
太田 道宏	特別利害関係者など	100000	3.9
蓮沼 和彦	監査役	100000	3.9
武田 陽三	従業員	84000	3.3
在賀 良助	監査役	74000	2.9
小阪 健雄	特別利害関係者など	65000	2.5
奥井 晧夫	取締役の血族	40000	1.6"
7808	シー・エス・ランバー	JASDAQスタンダード	その他製品	C	2017/11/15	1480	1480	2800	2724	1380	1480	中井 千代助 （上場時66歳11カ月）／1950年生	67	1983	250	25	310000000	1735500	494500	47.9	39.0	13.0	山武工場の設備投資、長期借入金の返済	2568540000	70.7	68.5	2.2	0	0	0	0	0	"(株)千代	役員らが議決権の過半数を所有する会社	720000	45.5
中井 政助	代表取締役社長の血族	120000	7.6
従業員持ち株会	特別利害関係者など	118800	7.5
中井 礼子	代表取締役社長の配偶者	109900	7.0
中井 俊輔	代表取締役社長の血族、従業員	83000	5.2
中井 千代助	代表取締役社長	50700	3.2
(株)日立ﾗｲﾌ	特別利害関係者など	36000	2.3
(株)東栄住宅	取引先	36000	2.3
SMB建材(株)	取引先	36000	2.3
戸田 正	専務取締役	34500	2.2"
7196	Casa	東証2部	その他金融業	B	2017/10/31	2270	2270	2270	2331	2060	2270	宮地 正剛 （上場時45歳7カ月）／1972年生	45	2013	319	11	1300000000	5420000	3720200	5.9	81.0	13.0	新基幹システムの開発費、マーケティング関連費用	12303400000	13.6	10.6	3.0	0	0	0.1	76.8	0	"ｱﾝﾄ･ｶﾀﾗｲｻﾞｰ4号投組	ベンチャーキャピタル（ファンド）	3866900	67.7
宮地 正剛	代表取締役社長	607000	10.6
Catalyzer Partners Ⅳ	ベンチャーキャピタル（ファンド）	517700	9.1
ﾘｺｰﾘｰｽ(株)	特別利害関係者など	400000	7.0
堀内 宣治	取締役	80800	1.4
(株)三井住友銀行	取引先	60000	1.1
三井住友信託銀行(株)	取引先	60000	1.1
川西 直人	取締役	44600	0.8
岩本 耕一	執行役員	44600	0.8
NCS&A(株)	特別利害関係者など	22000	0.4
横沼 勇	従業員	8400	0.1"
3995	SKIYAKI	マザーズ	情報・通信業	B	2017/10/26	3400	3400	7820	8400	3200	3400	宮瀬 卓也 （上場時43歳6カ月）／1974年生	43	2003	49	16	200000000	1995000	497400	32.2	54.8	13.0	システム開発者の人件費・採用費・教育研修費、本社移転費、資本提携・出資	6783000000	71.2	17.6	3.4	0	50.2	0	0	0	"ｶﾙﾁｭｱ･ｺﾝﾋﾞﾆｴﾝｽ･ｸﾗﾌﾞ(株)	親会社	966000	50.2
(株)Ararik	役員らが議決権の過半数を所有する会社	230000	11.9
(株)ｱﾐｭｰｽﾞ	特別利害関係者など	140000	7.3
松嶋 良治	特別利害関係者など	114000	5.9
宮瀬 卓也	代表取締役社長	110000	5.7
(株)ﾋﾞｰｲﾝｸﾞ	特別利害関係者など	75000	3.9
木村 敏彦	特別利害関係者など	40000	2.1
(株)portas	特別利害関係者など	34000	1.8
豊田 洋輔	取締役（監査等委員）	34000	1.8
戸崎 勝弘	取締役	30600	1.6"
3484	テンポイノベーション	マザーズ	不動産業	B	2017/10/25	3000	3100	5500	6000	3000	3100	原 康雄 （上場時52歳10カ月）／1964年生	53	2007	53	6	90000000	2050000	430500	11.6	75.4	13.0	賃貸用物件の建設費・取得資金、本社増床の保証金、人材採用費・人件費	6150000000	93.4	6.4	5.3	0	81.7	0.0	4.7	0	"(株)クロップス	親会社	1719300	81.7
原 康雄	代表取締役社長	135300	6.4
志村 洋平	常務取締役	98400	4.7
Net Capital Partners	ベンチャーキャピタル（ファンド）	98000	4.7
従業員持ち株会	特別利害関係者など	40100	1.9
丸山 淳一	取締役	4000	0.2
東城 学将	取締役	4000	0.2
北沢 学	取締役	3400	0.2
間宮 健太郎	従業員	400	0.0
近藤 裕二	従業員	400	0.0
原田 翔伍	従業員	400	0.0
小林 純人	従業員	400	0.0"
9262	シルバーライフ	マザーズ	小売業	B	2017/10/25	2400	2500	4000	4630	2300	2500	清水 貴久 （上場時43歳2カ月）／1974年生	43	2007	70	3	10495000	2506000	747500	66.9	20.1	13.0	冷凍冷蔵倉庫兼物流センター、社員寮、第2食品製造工場の建設	6014400000	94.1	92.8	1.3	0	0	2.0	0	0	"清水 貴久	代表取締役社長	1000000	46.4
(株)近江屋	役員らが議決権の過半数を所有する会社	1000000	46.4
戸井 丈嗣	取締役	8600	0.4
青沼 勝秀	取締役	6600	0.3
片寄 達哉	従業員	6200	0.3
大瀬 安昭	取締役	6000	0.3
社員持ち株会	特別利害関係者など	6000	0.3
岡崎 弘	従業員	5800	0.3
中谷 顕嗣	取締役	5700	0.3
加瀬 真由美	従業員	5200	0.2
玄葉 陽平	従業員	5200	0.2
白鳥 真吾	従業員	5200	0.2
須加 泰考	従業員	5200	0.2
村手 寿俊	従業員	5200	0.2
横田 啓	従業員	5200	0.2
米倉 秀	従業員	5200	0.2"
6555	MS&Consulting	マザーズ	サービス業	B	2017/10/05	1280	1280	1200	1250	1150	1280	並木 昭憲 （上場時54歳2カ月）／1963年生	54	2013	127	5	524041000	4560000	4350000	1.1	85.8	13.0	システム投資、海外子会社によるコンサルティング人材の採用・人件費や広告宣伝費	5836800000	12.2	3.1	9.1	0	0	0.0	86.9	0	"TMCAP2011投組	ベンチャーキャピタル（ファンド）	4300000	86.9
並木 昭憲	代表取締役社長	151300	3.1
辻 秀敏	専務取締役	151300	3.1
渋谷 行秀	常務取締役	151300	3.1
日野 輝久	取締役	141200	2.9
佐竹 悦幸	従業員	2000	0.0
若松 隆	従業員	2000	0.0
蛭子 健太	従業員	1900	0.0
古川 健	従業員	1900	0.0
相崎 哲史	従業員	1900	0.0
宗像 吉樹	従業員	1900	0.0
有賀 誠	従業員	1900	0.0
江端 慎二	従業員	1900	0.0
湯瀬 梨沙	従業員	1900	0.0
砺波 敬之	従業員	1900	0.0
馬場 大輔	従業員	1900	0.0"
4124	大阪油化工業	JASDAQスタンダード	化学	C	2017/10/05	1830	1860	2300	3100	1830	1860	堀田 哲平 （上場時38歳1カ月）／1979年生	38	1962	38	2	33458000	939170	609500	44.3	42.7	13.0	パイロットプラントとしての連続蒸留塔の新設など	1718681100	95.4	92.3	3.1	0	0	1.8	0	0	"堀田 哲平	代表取締役社長	500000	68.9
堀田 修平	代表取締役会長	170000	23.4
野村 直樹	取締役	11500	1.6
島田 嘉人	取締役	11000	1.5
石川 清	従業員	2500	0.3
堺 清	従業員	2500	0.3
野村 正一	従業員	2500	0.3
若狹 章泰	従業員	2000	0.3
藤井 洋一	従業員	2000	0.3
林 安彦	従業員	2000	0.3"
6556	ウェルビー	マザーズ	サービス業	B	2017/10/05	2580	2580	3500	3305	2400	2580	大田 誠 （上場時45歳5カ月）／1972年生	45	2011	463	4	31600000	8850000	2196500	11.4	75.6	13.0	事業所開設資金やシステム投資、広告宣伝費	22833000000	92.8	65.2	27.6	0	0	5.5	0	0	"大田 誠	代表取締役社長	6100000	65.2
千賀 貴生	取締役	2000000	21.4
浜地 裕樹	取締役	400000	4.3
伊藤 浩一	従業員	400000	4.3
中里 英之	取締役	160000	1.7
今瀬 正之	従業員	30000	0.3
富岡 正	従業員	30000	0.3
北 康利	取締役	20000	0.2
小松 満義	監査役	20000	0.2
筑紫 武文	監査役	20000	0.2
渡辺 絵理	従業員	20000	0.2
佐々木 裕美	従業員	20000	0.2
石垣 小百合	従業員	20000	0.2"
3994	マネーフォワード	マザーズ	情報・通信業	A	2017/09/29	1330	1550	3500	3000	1350	1550	辻 庸介 （上場時41歳2カ月）／1976年生	41	2012	212	52	1865921000	18279400	2931000	55.2	31.8	13.0	広告費、借入金の返済、人件費・採用教育費など	24311602000	41.7	19.9	21.8	0	0	0	21.3	0	"辻 庸介	代表取締役社長CEO、子会社の取締役	3879800	19.9
ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	2898040	14.9
浅野 千尋	取締役、子会社の取締役	1842000	9.5
市川 貴志	取締役	1284000	6.6
ﾏﾈｯｸｽﾍﾞﾝﾁｬｰｽﾞ(株)	ベンチャーキャピタル（ファンド）	930000	4.8
(株)クレディセゾン	特別利害関係者など	800000	4.1
瀧 俊雄	取締役	653000	3.4
(株)静岡銀行	特別利害関係者など	594120	3.1
SBIﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	特別利害関係者など	567200	2.9
都築 貴之	取締役	453000	2.3
MSIVC2012V投組	ベンチャーキャピタル（ファンド）	320000	1.6"
6697	テックポイント	マザーズ	電気機器	B	2017/09/29	650	650	1000	1072	620	650	小里 文宏 （上場時58歳3カ月）／1959年生	58	2012	40	89	1031438464	16695905	1748000	87.0	0.0	13.0	半導体のテープアウト費用（プロトタイプのウエハーとフォトマスクの改定費用）	10852338250	27.5	12.0	15.5	0	0	0	3.5	0	"小里 文宏･政子	CEO兼取締役社長	1818800	12.0
小里 顕子	特別利害関係者など	1788800	11.8
ﾃﾞﾝｿｰ･ｲﾝﾀｰﾅｼｮﾅﾙ･ｱﾒﾘｶ	特別利害関係者など	1500000	9.9
ｸｰ ﾌｪﾝｸﾞ	CTO	1360000	9.0
ｸｰ ｴﾐﾘｰ	特別利害関係者など	995000	6.6
ﾘｭｰ ﾌﾝ･ｶｲ	独立取締役	980000	6.5
ｸｰ ｱﾏﾝﾀﾞ	特別利害関係者など	970000	6.4
ﾙｾﾙﾈ･ﾍﾞﾙ･ﾃﾞﾍﾞﾛｯﾌﾟﾒﾝﾄ	特別利害関係者など	650000	4.3
MICｲﾉﾍﾞｰｼｮﾝ3号投組	ベンチャーキャピタル（ファンド）	525000	3.5
ｳｰ ﾃｨｴﾝ	特別利害関係者など	250000	1.6"
9260	西本Wismettacホールディングス	東証1部	卸売業	B	2017/09/29	5250	4750	4465	4465	4500	5250	金井 孝行 （上場時58歳5カ月）／1959年生	58	1947	68	7	100000000	14343240	4255000	43.5	43.5	13.0	アジア食グローバル事業での商品規格管理システムなどの設備投資資金や、運転資金など	75302010000	84.3	84.3	0	0	0	0	0	0	"多津巳産業(株)	役員らが議決権の過半数を所有する会社	8085740	61.2
洲崎 良朗	代表取締役会長CEO	2910000	22.0
(公財)洲崎福祉財団	特別利害関係者など	1300000	9.8
西本Wismettacﾎｰﾙﾃﾞｨﾝｸﾞ	自己株式	720000	5.5
金井 孝行	代表取締役社長COO	140000	1.1
清水 正之	特別利害関係者など	42500	0.3
堀川 大輔	特別利害関係者など	15000	0.1"
3482	ロードスターキャピタル	マザーズ	不動産業	B	2017/09/28	1820	1820	2300	2501	1640	1820	岩野 達志 （上場時44歳4カ月）／1973年生	44	2012	24	12	549550000	4984000	1265000	58.5	28.5	13.0	販売用不動産の物件取得、広告宣伝費、システム開発、採用費・人件費など	9070880000	44.5	38.1	6.4	0	0	4.7	0	0	"Renren Lianhe Holdings	その他の関係会社	2090000	46.5
岩野 達志	代表取締役社長	900000	20.0
森田 泰弘	代表取締役副社長	815000	18.1
中川 由紀子	取締役	250000	5.6
久保 直之	従業員	92000	2.0
成田 洋	従業員	62000	1.4
(株)カカクコム	特別利害関係者など	54000	1.2
佐藤 拓也	従業員、役員の血族	37000	0.8
山田 泰生	従業員	36000	0.8
小池 健史	従業員	21000	0.5"
7809	壽屋	JASDAQスタンダード	その他製品	B	2017/09/26	1980	2000	2700	2650	1980	2000	清水 一行 （上場時63歳5カ月）／1954年生	63	1953	166	44	150000000	2697000	690000	43.5	43.5	13.0	試作品制作の原型代、製品製造用の金型代	5340060000	40.1	40.1	0	0	0	0	0	0	"清水 一行	代表取締役社長	816600	32.0
(株)立飛ﾎｰﾙﾃﾞｨﾝｸﾞｽ	特別利害関係者など	300000	11.8
清水 浩代	代表取締役副社長、代表取締役社長の配偶者	207000	8.1
社員持ち株会	特別利害関係者など	129000	5.0
多摩信用金庫	特別利害関係者など	120000	4.7
西武信用金庫	特別利害関係者など	120000	4.7
(株)山梨中央銀行	特別利害関係者など	60000	2.4
(株)三菱東京UFJ銀行	特別利害関係者など	60000	2.4
(株)商工組合中央金庫	特別利害関係者など	60000	2.4
(株)三井住友銀行	特別利害関係者など	60000	2.4
盧 瑞倫	特別利害関係者など	60000	2.4
CHUN NAM LAM	特別利害関係者など	60000	2.4"
3993	PKSHATechnology	マザーズ	情報・通信業	A	2017/09/22	1690	2400	5600	5480	1700	2400	上野山 勝也 （上場時35歳2カ月）／1982年生	35	2012	28	11	204650000	12779000	2385100	87.0	0.0	13.0	研究開発、ソフトウエア開発、採用教育費、人件費、サーバー費用、広告宣伝費	21596510000	64.6	50.0	14.6	0	0	0	8.1	13.9	"上野山 勝也	代表取締役	5432000	44.6
山田 尚史	取締役	1780000	14.6
NKﾘﾚｰｼｮﾝｽﾞ(同)	資本業務提携先	1517000	12.4
(株)SMBC信託銀行信託口	ベンチャーキャピタル（ファンド）	990000	8.1
浅利 圭佑	顧問税理士	877000	7.2
(株)LUCE Capital	代表取締役の資産管理会社	660000	5.4
松尾 豊	外部協力者	267000	2.2
佐藤 裕介	監査役	125000	1.0
(株)NTTドコモ	資本業務提携先	107000	0.9
伊藤忠商事(株)	資本業務提携先	71000	0.6"
3992	ニーズウェル	JASDAQスタンダード	情報・通信業	B	2017/09/20	1590	1670	4000	3850	1590	1670	船津 浩三 （上場時66歳1カ月）／1951年生	66	1986	535	25	200000000	1949000	402500	49.7	37.3	13.0	社内基幹システムへの設備投資、人材採用費や教育研修費など	3098910000	53.9	0.8	5.6	0	47.5	4.2	0	0	"(株)ｵｰﾃﾞｨｰｼｰ	親会社	900000	47.5
従業員持ち株会	特別利害関係者など	201500	10.6
佐藤 辰弥	特別利害関係者など	198250	10.5
橋本 美奈子	特別利害関係者など	198250	10.5
佐藤 みどり	従業員	80200	4.2
木村 ひろみ	取締役	70200	3.7
百武 耐治	取締役	20100	1.1
(株)企画工学研究所	特別利害関係者など	19500	1.0
加藤 和彦	取締役	16000	0.8
船津 浩三	代表取締役社長	14500	0.8"
3991	ウォンテッドリー	マザーズ	情報・通信業	A	2017/09/14	880	1000	5000	5010	880	1000	仲 暁子 （上場時32歳11カ月）／1984年生	33	2010	45	10	225950000	4572700	149500	33.4	53.5	13.0	本社オフィス増床時の内装費	4023976000	72.3	69.0	3.3	0	0	0.6	11.1	1.2	"仲暁子	代表取締役社長	3282000	69.0
(株)ｻｲﾊﾞｰｴｰｼﾞｪﾝﾄ	ベンチャーキャピタル（ファンド）	528000	11.1
川田尚吾	特別利害関係者など	303650	6.4
木村新司	特別利害関係者など	196500	4.1
川崎禎紀	取締役	155000	3.3
アーキタイプ(株)	特別利害関係者など	96000	2.0
(株)日本経済新聞社	資本業務提携先	55550	1.2
ウォンテッドリー(株)	自己株式	50000	1.1
相川直視	従業員	28500	0.6
杉山全功	特別利害関係者など	20000	0.4
松本浩介	特別利害関係者など	20000	0.4"
6554	エスユーエス	マザーズ	サービス業	B	2017/09/13	2220	2300	5000	4970	2220	2300	斎藤 公男 （上場時48歳11カ月）／1968年生	49	1999	1239	35	91500000	2093000	407100	79.3	7.6	13.0	人材採用の広告宣伝費、教育研修費、新規拠点の新設、システムの開発費、借入金の返済	4646460000	62.1	58.0	4.1	0	0	2.9	5.0	0	"斎藤 公男	代表取締役社長	1165700	58.0
ｾﾌｧﾃｸﾉﾛｼﾞｰ(株)	特別利害関係者など	110000	5.5
ｼﾞｬﾌｺV2共有投組	ベンチャーキャピタル（ファンド）	101000	5.0
(株)エスユーエス	自己株式	60000	3.0
大槻 哲也	取締役	32900	1.6
奥 直彦	従業員	30400	1.5
後藤 国彦	特別利害関係者など	30000	1.5
植村 誠	従業員	28400	1.4
岸本 義友	取締役	25900	1.3
小林 孝史	取締役	24400	1.2"
3990	ＵＵＵＭ	マザーズ	情報・通信業	A	2017/08/30	1880	2050	3800	6700	1880	2050	鎌田 和樹 （上場時33歳8カ月）／1983年生	34	2013	147	10	281000000	6002000	594300	50.8	36.1	13.0	人件費・採用費、地代家賃、広告宣伝費など	11283760000	44.6	39.5	5.1	0	0	0	0	0	"鎌田 和樹	代表取締役CEO	2556600	39.5
ANRI1号投組	特別利害関係者など	1100000	17.0
ｼﾞｬﾌｺSV4共有投組	特別利害関係者など	1000000	15.4
梅田 裕真	特別利害関係者など	600000	9.3
服部 義一	特別利害関係者など	343000	5.3
渡辺 崇	取締役CFO	114000	1.8
中尾 充宏	取締役	80000	1.2
梅景 匡之	取締役	80000	1.2
高田 順司	取締役	60960	0.9
開発 光	外部協力者	60000	0.9"
6696	トランザス	マザーズ	電気機器	B	2017/08/09	1300	1300	4000	3510	1240	1300	藤吉 英彦 （上場時44歳3カ月）／1973年生	44	1995	40	15	143525000	2988000	840000	45.2	42.9	11.9	ソフトウエア開発、ウエアラブルデバイスの購入	3884400000	76.6	63.0	13.6	0	0	0	4.5	0	"藤吉 英彦	代表取締役社長	1108000	40.0
WORLD F PTE. LTD.	役員らが議決権の過半数を所有する会社	500000	18.0
前川 昌之	取締役	195000	7.0
福田 敏章	取締役（監査等委員）	130000	4.7
アイエーグループ(株)	特別利害関係者など	125000	4.5
INTEL CAPITAL CORPORATION	ベンチャーキャピタル（ファンド）	125000	4.5
藤吉 一彦	代表取締役社長の血族	100000	3.6
鈴木 邦敬	特別利害関係者など	100000	3.6
長田 豊国	特別利害関係者など	100000	3.6
奥 文郎	元取締役	55000	2.0
稲田 淳	取締役	52500	1.9
藤吉 友香子	代表取締役社長の配偶者	40000	1.4"
3989	シェアリングテクノロジー	マザーズ	情報・通信業	B	2017/08/03	1560	1600	3500	2990	1560	1600	引字 圭祐 （上場時32歳5カ月）／1985年生	32	2006	82	11	121248000	5778400	1380000	43.5	43.5	13.0	自社取引システム機能拡充、広告宣伝費、採用費・人件費、借入金返済、社債償還	9014304000	60.8	56.5	4.3	0	0	0	7.4	0	"引字 圭祐	代表取締役CEO	3172200	56.5
榊原 暢宏	特別利害関係者など	714200	12.7
綿引 一	特別利害関係者など	714200	12.7
MSIVC2012V投組	ベンチャーキャピタル（ファンド）	250000	4.5
ｱｲﾋﾞｽ新成長投組第3号	ベンチャーキャピタル（ファンド）	164000	2.9
田中 慎也	取締役	163400	2.9
(株)エイトミリオン	特別利害関係者など	108500	1.9
(株)ベクトル	特別利害関係者など	81900	1.5
鈴木 始	取締役	47200	0.8
植田 栄作	取締役	35800	0.6
SBIﾍﾞﾝﾁｬｰ企業成長支援3号	特別利害関係者など	25900	0.5"
3480	ジェイ・エス・ビー	東証2部	不動産業	B	2017/07/20	3100	3200	4000	4280	3100	3200	田中 剛 （上場時63歳11カ月）／1953年生	64	1990	200	79	1133036000	4370500	518300	64.3	22.6	13.0	賃貸用不動産の取得、基幹システム刷新	13548550000	59.6	59.6	0	0	0	1.7	15.1	0	"岡 靖子	代表取締役会長	2300000	53.0
NIFSMBC-V2006S3投組	ベンチャーキャピタル（ファンド）	318000	7.3
OMｲﾝﾍﾞｽﾄﾒﾝﾄ(株)	役員らが議決権の過半数を所有する会社	285000	6.6
三菱UFJｷｬﾋﾟﾀﾙ4号投組	ベンチャーキャピタル（ファンド）	230000	5.3
森トラスト(株)	特別利害関係者など	133100	3.1
みなとｴｸｲﾃｨｻﾎﾟｰﾄ投組	ベンチャーキャピタル（ファンド）	110000	2.5
(株)関西アーバン銀行	取引先	78900	1.8
伊藤 敏浩	従業員	75500	1.7
(株)シティビルサービス	特別利害関係者など	66100	1.5
社員持ち株会	特別利害関係者など	45800	1.1"
7810	クロスフォー	JASDAQスタンダード	その他製品	B	2017/07/20	720	730	1100	1051	710	730	土橋 秀位 （上場時62歳10カ月）／1954年生	63	1987	65	70	84125000	8172000	1725000	87.0	0.0	13.0	借入金返済や販売管理システムの開発、人材の採用・育成、運転資金	5883840000	73.5	68.4	5.1	0	0	0	4.8	0	"(株)S.Hﾎｰﾙﾃﾞｨﾝｸﾞｽ	代表取締役が議決権の過半数を所有する会社	4231000	59.7
(株)クロスフォー	自己株式	399000	5.6
土橋 秀位	代表取締役社長	397000	5.6
内藤 彰彦	専務取締役	223000	3.1
SBIｲﾝｷｭﾍﾞｰｼｮﾝ(株)	ベンチャーキャピタル（ファンド）	211000	3.0
SBI Ventures Two(株)	ベンチャーキャピタル（ファンド）	128000	1.8
黒田 修	特別利害関係者など	95000	1.3
土橋 祥子	代表取締役社長の血族、従業員	93000	1.3
奥野 辰也	取締役	89000	1.2
石川 敏男	監査役	65000	0.9
土橋 翼	代表取締役社長の血族、従業員	64000	0.9
土橋 元気	代表取締役社長の血族、従業員	64000	0.9
山口 毅	取締役	57000	0.8"
3566	ユニフォームネクスト	マザーズ	小売業	B	2017/07/19	2460	2800	6540	6640	2460	2800	横井 康孝 （上場時44歳8カ月）／1972年生	45	1994	64	14	75919000	1208581	230000	87.0	0.0	13.0	広告費や人件費など	2973109260	87.9	82.8	5.1	0	0	0	7.0	0	"ﾃﾞｨﾏｳｽ(合)	役員らが議決権の過半数を所有する会社	340000	32.2
横井 康孝	代表取締役社長	318000	30.2
ｼﾞｬﾌｺSV4共有投資組合	ベンチャーキャピタル（ファンド）	73781	7.0
横井 亜希子	代表取締役社長の配偶者	66000	6.3
横井 孝志	代表取締役社長の血族	56000	5.3
横井 勇神	代表取締役社長の血族	46000	4.4
横井 杜王	代表取締役社長の血族	46000	4.4
前田 和彦	常務取締役	22000	2.1
塚田 久治	取締役	20000	1.9
社員持ち株会	特別利害関係者など	19200	1.8
岩田 百志	取締役	12000	1.1
ゲンキー(株)	特別利害関係者など	12000	1.1"
6553	ソウルドアウト	マザーズ	サービス業	B	2017/07/12	1080	1200	2000	2113	1080	1200	荻原 猛 （上場時43歳10カ月）／1973年生	44	2009	168	2	50000000	9290000	2672600	15.3	71.6	13.0	人材の採用・教育、brickサービスへの追加機能の開発、ITシステムへの設備投資、業務委託費	10033200000	66.8	4.5	1.7	0	60.6	0.3	0	0	"(株)オプトＨＤ	親会社	5914080	60.6
ヤフー(株)	その他の関係会社	2965920	30.4
荻原 猛	代表取締役社長	444000	4.5
山家 秀一	取締役COO	88800	0.9
池村 公男	取締役CFO	44400	0.5
山中 仁史	子会社の取締役、従業員	10700	0.1
長谷川 智史	従業員	10400	0.1
林 康頼	子会社の取締役、従業員	10300	0.1
細井 康平	子会社の取締役、従業員	10300	0.1
長沢 一雅	従業員	10300	0.1
伊藤 雄剛	従業員	10300	0.1"
6552	GameWith	マザーズ	サービス業	A	2017/06/30	1720	1920	4420	4490	1720	1920	今泉 卓也 （上場時28歳3カ月）／1989年生	28	2013	39	5	340501000	8250000	843400	5.9	81.0	13.0	エンジニアを中心とした採用費・人件費、本社の増床資金	14190000000	37.3	34.1	3.2	0	0	3.6	56.1	0	"今泉 卓也	代表取締役社長	3100000	34.1
ｲﾝｷｭﾍﾞｲﾄﾌｧﾝﾄﾞ2号	ベンチャーキャピタル（ファンド）	2300000	25.3
YJ1号	ベンチャーキャピタル（ファンド）	1244000	13.7
ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	996000	10.9
ｲﾝｷｭﾍﾞｲﾄﾌｧﾝﾄﾞ3号	ベンチャーキャピタル（ファンド）	560000	6.2
真壁 雅彦	取締役	216000	2.4
阿部 拓貴	従業員	100000	1.1
重藤 優太	従業員	100000	1.1
東 陽亮	取締役	70000	0.8
井上 健	従業員	60000	0.7
田村 航弥	従業員	60000	0.7"
3988	SYSホールディングス	JASDAQスタンダード	情報・通信業	B	2017/06/30	2560	2560	5000	5530	2360	2560	鈴木 裕紀 （上場時52歳7カ月）／1964年生	53	2013	19	11	70500000	1241000	345000	58.0	29.0	13.0	社内システム投資、東京事業所の増床または移転費用、自社製品の開発資金、運転資金など	3176960000	80.1	61.8	18.3	0	0	9.7	0	0	"鈴木 裕紀	代表取締役会長兼社長	643000	61.8
安田 鉄也	取締役	180000	17.3
二宮 由美	従業員	101000	9.7
ｸﾞﾙｰﾌﾟ従業員持ち株会	特別利害関係者など	73800	7.1
(株)三井住友銀行	特別利害関係者など	10000	1.0
(株)百五銀行	特別利害関係者など	10000	1.0
瀬戸信用金庫	特別利害関係者など	10000	1.0
一柳 泰行	子会社の取締役	4200	0.4
後藤 大祐	常務取締役	3000	0.3
伊藤 政光	子会社の取締役	3000	0.3
山下 真樹雄	特別利害関係者など	3000	0.3"
6551	ツナグ・ソリューションズ	マザーズ	サービス業	B	2017/06/30	1970	2130	4000	4515	1970	2130	米田 光宏 （上場時47歳8カ月）／1969年生	48	2007	181	40	180000000	2340000	517500	52.2	34.8	13.0	システム開発、ソフトウエア開発、広告宣伝費、事業所の展開、借入金の返済	4609800000	69.8	49.2	20.6	0	0	0	0	0	"米田 光宏	代表取締役社長、子会社役員	801000	36.3
従業員持ち株会	特別利害関係者など	395400	17.9
(株)米田事務所	役員らが議決権の過半数を所有する会社	285510	12.9
渡辺 英助	取締役、子会社役員	132000	6.0
(株)ﾘｸﾙｰﾄﾎｰﾙﾃﾞｨﾝｸﾞｽ	取引先	62100	2.8
御子柴 淳也	取締役、子会社役員	58230	2.6
矢野 孝治	取締役、子会社役員	58230	2.6
平賀 充記	取締役	54000	2.5
久米 喜代司	取締役	54000	2.5
上林 時久	取締役、子会社役員	36000	1.6
応本 浩	従業員、子会社役員	30000	1.4
片岡 伸一郎	取締役	30000	1.4"
6550	Fringe81	マザーズ	サービス業	B	2017/06/27	2070	2600	4000	6060	2400	2600	田中 弦 （上場時41歳2カ月）／1976年生	41	2012	88	15	334913000	2404300	299100	36.4	50.6	13.0	研究開発などに係る人件費や外部委託費	4976901000	54.0	49.8	4.2	0	0	0	20.8	0	"田中 弦	代表取締役CEO	1245100	49.8
ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰｽﾞ3号投資	ベンチャーキャピタル（ファンド）	421100	16.8
(株)ｻｲﾊﾞｰ･ｺﾐｭﾆｹｰｼｮﾝｽﾞ	取引先	138500	5.5
(株)ｻｲﾊﾞｰｴｰｼﾞｪﾝﾄ	取引先	137000	5.5
松島 稔	取締役COO	61000	2.4
グリー(株)	特別利害関係者など	49600	2.0
電通ﾃﾞｼﾞﾀﾙ投資組合	ベンチャーキャピタル（ファンド）	49600	2.0
ﾄﾞｺﾓ･ｲﾉﾍﾞｰｼｮﾝﾌｧﾝﾄﾞ投資	ベンチャーキャピタル（ファンド）	49600	2.0
東山 友	取締役CTO	45000	1.8
TBSｲﾉﾍﾞｰｼｮﾝ･ﾊﾟｰﾄﾅｰｽﾞ1号	特別利害関係者など	44700	1.8
(株)マイクロアド	特別利害関係者など	38000	1.5"
