コード	企業名	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
7041	CRGホールディングス	2018/10/10	1020	1120	1800	1832	1020	1120	古沢 孝 （上場時45歳8カ月）／1973年生	45	2013	28	17	50000000	5250000	1552500	35.4	51.5	13.0	システム開発費、新規出店費、借入金の返済、本社オフィス増床費、採用費	5355000000	92.99999999999999	92.14999999999999	0.85	0	0	0.42	0	0	"井上 弘	代表取締役会長、子会社の代表取締役	2289300	43.04
ﾚｯﾄﾞﾛｯｸ(株)	役員らが議決権の過半数を所有する会社	1500000	28.2
古沢 孝	代表取締役社長、子会社の代表取締役	875000	16.45
持田 秀之	単独運用・特定金外信託を受託した顧問税理士	240000	4.51
(株)TRM	役員らが議決権の過半数を所有する会社	200000	3.76
小田 康浩	上席取締役CFO、子会社の取締役	45000	0.85
三並 史典	従業員、子会社の代表取締役	20000	0.38
岡野 務	監査役、子会社の監査役	20000	0.38
小林 啓志	子会社の代表取締役	17000	0.32
大久保 裕次	従業員	11000	0.21
中原 宏朗	従業員	11000	0.21"
7039	ブリッジインターナショナル	2018/10/03	2090	2310	5000	4920	2090	2310	吉田 融正 （上場時60歳8カ月）／1958年生	60	2002	400	66	263150000	1660500	351600	58.5	28.4	13.0	システム開発費、広告宣伝費、人件費・人材採用教育費	3470445000	50.63	44.99	5.640000000000001	0	0	0	0	0	"吉田 融正	代表取締役社長	736200	44.99
(株)ﾐﾛｸ情報ｻｰﾋﾞｽ	特別利害関係者など	180000	11.0
ｵﾘｯｸｽ(株)	特別利害関係者など	80000	4.89
(株)愛媛銀行	特別利害関係者など	67500	4.13
荒川 恵介	取締役専務執行役員	62700	3.83
ﾊﾟｰｿﾙｷｬﾘｱ(株)	特別利害関係者など	40000	2.44
宮腰 渉	特別利害関係者など	38200	2.33
塩沢 正枝	取締役常務執行役員	29600	1.81
従業員持ち株会	特別利害関係者など	27200	1.66
大平 善彦	監査役	24000	1.47
佐古田 雅士	特別利害関係者など	24000	1.47
熊坂 憲二	特別利害関係者など	23200	1.42"
3612	ワールド	2018/09/28	3630	2900	2755	2755	2900	3200	上山 健二 （上場時53歳4カ月）／1965年生	53	1985	197	54	6000000000	36199965	18492000	80.3	9.9	9.8	優先株式の取得、システム投資、戦略事業投資、借入金の返済	131405872950	28.31	28.31	0	0	0	0	29.47	0	"UDSｺｰﾎﾟﾚｰﾄ･ﾒｻﾞﾆﾝ2号投組	ベンチャーキャピタル（ファンド）、議決権のない優先株主	8119600	29.47
寺井 秀蔵	代表取締役会長	2712254	9.84
小泉 敬三	特別利害関係者など	2386674	8.66
畑崎 重雄	特別利害関係者など	2046747	7.43
(同)ｹｲ･ｴﾑ興産	役員らが議決権の過半数を所有する会社	1000000	3.63
(同)ｴｲ･ﾃｨ興産	役員らが議決権の過半数を所有する会社	1000000	3.63
(同)ﾜｲ･ｱｰﾙ興産	役員らが議決権の過半数を所有する会社	1000000	3.63
(同)ｲｰ･ｴｲﾁ興産	役員らが議決権の過半数を所有する会社	840000	3.05
従業員持ち株会	特別利害関係者など	800000	2.9
上山 健二	代表取締役社長執行役員	644505	2.34
中田 雄一	グループ常務執行役員、子会社社長	602213	2.19"
7038	フロンティア・マネジメント	2018/09/28	2260	2260	4000	5000	2160	2260	大西 正一郎（上場時55歳0カ月）､松岡 真宏（上場時51歳0カ月）／1963・1967年生	51	2007	141	56	158137000	2853000	598000	45.2	41.8	13.0	採用費、本社移転費、ファンドへの出資金	6447780000	71.53	59.74	11.790000000000001	0	0	0	0	0	"大西 正一郎	代表取締役	877210	29.87
松岡 真宏	代表取締役	877210	29.87
ﾌﾛﾝﾃｨｱ･ﾏﾈｼﾞﾒﾝﾄ(株)	自己株式	350000	11.92
矢島 政也	従業員、執行役員	187970	6.4
村田 朋博	従業員、執行役員	65970	2.25
合田 泰政	特別利害関係者など	60000	2.04
西田 明徳	従業員、常務執行役員	37050	1.26
光沢 利幸	従業員、常務執行役員	36000	1.23
大谷 聡伺	特別利害関係者など	27000	0.92
矢野 勝治	特別利害関係者など	22000	0.75
彦工 伸治	従業員、執行役員	18970	0.65"
6233	極東産機	2018/09/27	395	405	500	696	395	405	頃安 雅樹 （上場時62歳4カ月）／1956年生	62	1948	261	77	415750000	5235000	1196000	83.6	3.3	13.0	工場建設・改修費、ソフト開発費、採用費、借入金の返済	2067825000	56.57	56.57	0	0	0	0	8.5	0	"頃安 憲司	代表取締役社長の血族、従業員	813000	19.2
三井住友信託銀行(株)信託口(K3M)	代表取締役社長が委託した信託財産	600000	14.17
頃安 英毅	代表取締役社長の血族	500000	11.81
大阪中小企業投資育成(株)	ベンチャーキャピタル（ファンド）	360000	8.5
従業員持ち株会	特別利害関係者など	348200	8.22
頃安 雅樹	代表取締役社長	272200	6.43
安積 美奈子	代表取締役社長の血族	210000	4.96
(株)三井住友銀行	特別利害関係者など	210000	4.96
(株)三菱UFJ銀行	特別利害関係者など	160000	3.78
松井 康明	特別利害関係者など	69000	1.63"
7326	SBIインシュアランスグループ	2018/09/27	2160	2160	1998	2160	1800	2160	乙部 辰良 （上場時60歳5カ月）／1958年生	60	2016	20	3	3240000000	22820530	6566500	60.9	26.0	13.0	自己資本の充実、保険金の支払い、運用資産の取得	49292344800	90.9	1.24	0.77	0	88.89	0	0	0	"SBIﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	親会社	18028620	88.89
SBIﾌｧｲﾅﾝｼｬﾙｻﾎﾟｰﾄ(株)	特別利害関係者など	701910	3.46
ｿﾌﾄﾊﾞﾝｸｸﾞﾙｰﾌﾟ(株)	特別利害関係者など	90000	0.44
島津 勇一	取締役執行役員、子会社の代表取締役	72000	0.36
飯沼 邦彦	子会社の代表取締役	72000	0.36
大和田 徹	取締役執行役員、子会社の取締役	66000	0.33
乙部 辰良	代表取締役執行役員会長兼社長	60000	0.3
城戸 博雅	取締役執行役員副会長、子会社の取締役	45000	0.22
鈴木 真也	子会社の取締役	45000	0.22
五十嵐 正明	子会社の代表取締役、子会社の取締役	45000	0.22"
4398	ブロードバンドセキュリティ	2018/09/26	800	750	1725	2001	690	750	持塚 朗 （上場時57歳5カ月）／1961年生	57	2000	183	29	100000000	3855730	805000	49.7	37.3	13.0	採用・教育費、人件費、システム開発費	3084584000	11.28	11.28	0	0	0	0	48.36	0	"SBIｲﾝｷｭﾍﾞｰｼｮﾝ(株)	ベンチャーキャピタル（ファンド）、その他の関係会社	1741000	48.36
SBI FinTech Solutions(株)	その他の関係会社	964000	26.78
持塚 朗	代表取締役社長	406154	11.28
三井物産ｾｷｭｱﾃﾞｨﾚｸｼｮﾝ(株)	特別利害関係者など	100000	2.78
高久 勉	特別利害関係者など	80000	2.22
ｼｽﾃﾑﾌﾟﾗｻﾞ(株)	特別利害関係者など	50000	1.39
(株)Eｽﾄｱｰ	特別利害関係者など	25000	0.69
ｴﾇｴｽﾃｨ･ｸﾞﾛｰﾊﾞﾘｽﾄ(株)	特別利害関係者など	25000	0.69
(株)ｾｿﾞﾝ情報ｼｽﾃﾑｽﾞ	特別利害関係者など	25000	0.69
(株)ﾃﾘﾛｼﾞｰ	特別利害関係者など	25000	0.69"
7325	アイリックコーポレーション	2018/09/25	1410	1770	3000	2226	1600	1770	勝本 竜二 （上場時54歳6カ月）／1964年生	54	1995	228	73	694500000	4046000	828000	74.9	12.1	13.0	システムの機能強化・研究・開発、新規出店、運転資金	5704860000	33.14	32.29	0.85	0	0	1.37	41.54	0	"Nihon IFA Partners Ltd	ベンチャーキャピタル（ファンド）	1514400	41.54
勝本 竜二	代表取締役社長、子会社の取締役	928300	25.46
住友生命保険(相)	特別利害関係者など	234000	6.42
勝本 伸弘	取締役、子会社の代表取締役社長、代表取締役の血族	129000	3.54
半沢 勝広	取締役副社長	120000	3.29
FWD富士生命保険(株)	特別利害関係者など	110000	3.02
(株)産業経済新聞社	特別利害関係者など	50000	1.37
富山 昇司	従業員	50000	1.37
大森 学	取締役	31000	0.85
(株)ｱｴﾘｱ	特別利害関係者など	30500	0.84
ﾈｵﾌｧｰｽﾄ生命保険(株)	特別利害関係者など	30000	0.82
AIG損害保険(株)	特別利害関係者など	30000	0.82"
7036	イーエムネットジャパン	2018/09/21	2940	3000	7000	7000	2880	3000	山本 臣一郎 （上場時47歳0カ月）／1971年生	47	2013	82	5	226150000	920000	259900	19.2	67.7	13.0	人材採用費、広告宣伝費、人件費、教育研修費	2704800000	97.97	9.600000000000001	2.99	0	85.38	0.56	0	0	"EMNET INC.	親会社	800000	85.38
(株)Y’s corporation	役員らが議決権の過半数を所有する会社	60000	6.4
山本 臣一郎	代表取締役社長	30000	3.2
高橋 和之	取締役	16000	1.71
村井 仁	取締役CFO	12000	1.28
従業員持ち株会	特別利害関係者など	4000	0.43
文字 佑子	従業員	1400	0.15
斎藤 明	従業員	1400	0.15
見谷 亮平	従業員	1200	0.13
芳村 勇希	従業員	1200	0.13"
7037	テノ．ホールディングス	2018/12/21	1900	1920	2200	2400	1870	1920	池内 比呂子 （上場時59歳8カ月）／1959年生	59	2015	24	10	90000000	1460000	402500	87.0	0.0	13.0	保育所建設費、什器設備費	2774000000	77.91	75.11	2.8	0	0	0.73	17.009999999999998	0	"(株)夢源	役員らが議決権の過半数を所有する会社	500000	42.54
池内 比呂子	代表取締役社長、子会社の取締役	382800	32.57
ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	150000	12.76
三菱UFJｷｬﾋﾟﾀﾙ5号投組	ベンチャーキャピタル（ファンド）	50000	4.25
土屋 悦子	取締役、子会社の取締役	9800	0.83
福士 泉	取締役、子会社の取締役	9800	0.83
吉野 晴彦	取締役	9000	0.77
古谷 勇樹	従業員	4600	0.39
平田 智美	子会社の取締役	4400	0.37
古賀 光雄	監査役	4000	0.34
田中 隆一	監査役、子会社の監査役	4000	0.34
清井 義文	子会社の従業員	4000	0.34"
3496	アズーム	2018/09/20	2900	3000	5000	6400	2900	3000	菅田 洋司 （上場時41歳7カ月）／1977年生	41	2009	64	12	70094000	1453000	316200	79.1	7.9	13.0	システム開発資金、採用費、人件費、広告宣伝費	4213700000	85.4	77.01	8.39	0	0	7.640000000000001	4.37	0	"菅田 洋司	代表取締役社長	590000	46.84
(株)ﾊﾟﾉﾗﾏ	役員らが議決権の過半数を所有する会社	360000	28.58
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ3号投組	ベンチャーキャピタル（ファンド）	55000	4.37
鈴木 雄也	取締役	37500	2.98
高橋 崇晃	専務取締役	36500	2.9
立川 健悟	従業員	33000	2.62
櫛田 邦男	従業員	32000	2.54
真鍋 隆司	従業員	31300	2.48
(有)ﾋﾌﾐ･ｺﾝｻﾙﾃｨﾝｸﾞ	役員らが議決権の過半数を所有する会社	20000	1.59
倉島 文雄	取締役	17500	1.39
高橋 祐二	取締役	14100	1.12"
3495	香陵住販	2018/09/13	1700	1700	2000	1970	1600	1700	薄井 宗明 （上場時67歳3カ月）／1951年生	67	1981	168	49	98800000	1248000	424300	61.3	25.7	13.0	販売用不動産の取得	2121600000	68.93	60.21	8.72	0	0	2.8899999999999997	0	0	"薄井 宗明	代表取締役社長	519000	47.64
菅原 敏道	専務取締役、子会社の代表取締役	137000	12.57
小野瀬 益夫	監査役	40000	3.67
金子 哲広	常務取締役	26500	2.43
豊田 正久	取締役	26000	2.39
菊本 真透	取締役	26000	2.39
神長 春美	取締役	16500	1.51
友部 栄	従業員	16000	1.47
須黒 富美枝	従業員	15500	1.42
薄井 ひろ子	特別利害関係者など	14000	1.28"
3494	マリオン	2018/09/13	2170	2380	3500	3800	2200	2380	福田 敬司 （上場時71歳7カ月）／1947年生	71	1986	19	11	1304000000	1565800	279600	87.0	0.0	13.0	賃貸不動産の取得、借入金の返済	3397786000	37.26	36.65	0.6100000000000001	0	0	0	12.29	0	"福田 敬司	代表取締役社長	572600	36.65
(一社)ﾎﾝｼﾞﾝ･ﾎｰﾙﾃﾞｨﾝｸﾞｽ	その他の関係会社	300000	19.2
(株)ﾏﾘｵﾝ	自己株式	239800	15.35
SBIﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	金融商品取引業者の人的・資本的関係会社	192000	12.29
西川 勝子	特別利害関係者など	92200	5.9
(株)ﾍﾞﾙｰﾅ	特別利害関係者など	90000	5.76
(株)ﾌﾚﾝﾄﾞｽﾃｰｼﾞ	特別利害関係者など	40000	2.56
飛田 明彦	取締役	3400	0.22
肥田 理	取締役	3200	0.2
宮沢 深志	常務取締役	2900	0.19"
9275	ナルミヤ・インターナショナル	2018/09/06	1770	1560	1500	1501	1540	1560	石井 稔晃 （上場時58歳5カ月）／1960年生	58	2016	1018	8	10000000	9906830	5990200	4.7	86.5	8.7	新規出店時の設備投資、システム開発資金	17535089100	1.7400000000000002	1.37	0.37	0	0	0.7200000000000002	96.07000000000001	0	"日本産業第四号投組	ベンチャーキャピタル（ファンド）	2697030	27.41
Shepherds Hill Fund II,L.P.	ベンチャーキャピタル（ファンド）	2259000	22.96
Manaslu Fund II,L.P.	ベンチャーキャピタル（ファンド）	2253000	22.9
Sonora Fund II,L.P.	ベンチャーキャピタル（ファンド）	2244000	22.8
石井 稔晃	代表取締役執行役員社長	135000	1.37
従業員持ち株会	特別利害関係者など	108300	1.1
上田 千秋	取締役執行役員専務	36000	0.37
立和 洋一	従業員	18000	0.18
沢 泉	従業員	6000	0.06
本田 光太郎	従業員	6000	0.06
玉川 慎治	従業員	6000	0.06
坂野 詳存	従業員	6000	0.06
小山 知史	従業員	6000	0.06
保坂 大輔	従業員	6000	0.06
徳地 智彦	従業員	6000	0.06
中島 浩賀	従業員	6000	0.06
久保 疾人	従業員	6000	0.06"
7035	and factory	2018/09/06	2470	2570	4000	4010	2470	2570	小原 崇幹 （上場時34歳1カ月）／1984年生	34	2014	56	12	34420000	4640520	851000	50.5	36.4	13.0	広告宣伝費、採用費・人件費、借入金の返済	11462084400	67.55	56.35	11.2	0	0	14.570000000000002	0	4.68	"小原 崇幹	代表取締役社長	2535600	56.35
竹鼻 周	特別利害関係者など	493960	10.98
青木 倫治	取締役	436200	9.69
(株)ｲｸﾞﾆｽ	資本提携先	210520	4.68
飯村 洋平	従業員	160720	3.57
梅谷 雄紀	従業員	141360	3.14
水谷 亮	従業員	135720	3.02
石田 育男	従業員	96280	2.14
三嶋 航介	従業員	84920	1.89
梅本 祐紀	取締役	67760	1.51
鈴木 保浩	特別利害関係者など	36520	0.81
戸谷 光久	従業員	36400	0.81"
4397	チームスピリット	2018/08/22	1000	1200	2400	2417	1000	1200	荻島 浩司 （上場時58歳3カ月）／1960年生	58	1996	65	13	472550000	7310000	552000	72.5	14.5	13.0	商品開発や営業活動にかかる人件費、広告宣伝費、IT（情報技術）関連費、オフィス関連費など	7310000000	43.24	40.25	2.99	0	0	0	36.26	12.64	"荻島 浩司	代表取締役社長	2800000	36.35
Draper Nexus Tech Prtnr2号投組	ベンチャーキャピタル（ファンド）	1046200	13.58
salesforce.com, inc.	資本提携先	973400	12.64
NVCC7号投組	ベンチャーキャピタル（ファンド）	595000	7.73
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ5号投組	ベンチャーキャピタル（ファンド）	530000	6.88
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ1号投組	ベンチャーキャピタル（ファンド）	500000	6.49
増山 秀信	取締役副社長	300000	3.9
有本 陽助	取締役	130000	1.69
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ3号投組	ベンチャーキャピタル（ファンド）	122000	1.58
都 賢治	取締役	100000	1.3"
4396	システムサポート	2018/08/02	1650	1750	3000	4000	1650	1750	小清水 良次 （上場時62歳2カ月）／1956年生	62	1980	735	29	203897000	2420000	747500	72.2	14.7	13.0	大阪支店の移転費用、借入金の返済資金	3993000000	18.16	8.11	10.05	0	0	0	0	0	"従業員持ち株会	特別利害関係者など	730760	37.16
（一社）小清水の会	特別利害関係者など	395000	20.09
上岸 弘和	子会社の役員	175500	8.92
小清水 明子	代表取締役社長の配偶者	90000	4.58
能登 満	専務取締役	82500	4.2
小清水 良次	代表取締役社長	69500	3.53
鈴木 憲二	専務取締役	62500	3.18
山下 崇文	子会社の役員	47750	2.43
森田 直幸	取締役	27500	1.4
高井 健司	取締役（監査等委員）	25000	1.27"
5699	イボキン	2018/08/02	1760	1930	2900	2310	1760	1930	高橋 克実 （上場時49歳2カ月）／1969年生	49	1984	105	14	47500000	1620000	717600	67.4	19.5	13.0	金属破砕機などの更新費用、減容設備や再生資源選別設備一式・運送車両の購入資金、基幹情報システムの導入資金	2851200000	64.92999999999999	61.73	3.1999999999999997	0	0	0	0	1.2200000000000002	"HS興産(株)	役員らが議決権の過半数を所有する会社	640000	39.51
(株)ｲﾎﾞｷﾝ	自己株式	484000	29.88
高橋 克実	代表取締役社長	220000	13.58
高橋 勇史	代表取締役社長の血族	140000	8.64
従業員持ち株会	特別利害関係者など	64000	3.95
山崎 喜博	常務取締役	20000	1.23
高橋 守	取締役	18000	1.11
高見 武志	取締役	14000	0.86
(株)ｴﾝﾋﾞﾌﾟﾛ･ﾎｰﾙﾃﾞｨﾝｸﾞｽ	資本業務提携先	6000	0.37
ﾘﾊﾞｰﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	資本業務提携先	6000	0.37
(株)やまたけ	資本業務提携先	2000	0.12
(株)ﾏﾃｯｸ	資本業務提携先	2000	0.12
(株)青南商事	資本業務提携先	2000	0.12
(株)中持ﾎｰﾙﾃﾞｨﾝｸﾞｽ	資本業務提携先	2000	0.12"
7034	プロレド・パートナーズ	2018/07/27	4100	4250	6000	7170	4100	4250	佐谷 進 （上場時42歳2カ月）／1976年生	42	2008	72	4	44000000	2465000	713000	65.2	21.7	13.0	本社オフィス移転費やシステムの構築資、海外進出に向けた調査費、人件費・採用費など	10106500000	96.77	86.39	10.38	0	0	0.33	0	0	"(株)SHINKｲﾝﾍﾞｽﾄﾒﾝﾄ	役員らが議決権の過半数を所有する会社	1200000	56.65
佐谷 進	代表取締役	450000	21.24
(株)ｶﾌﾟｾﾙｺｰﾎﾟﾚｰｼｮﾝ	役員らが議決権の過半数を所有する会社	180000	8.5
山本 卓司	取締役	170000	8.02
遠藤 昌矢	取締役	40000	1.89
安藤 一郎	取締役	10000	0.47
大谷 真五	-	6000	0.28
佐伯 真也	従業員	4000	0.19
細田 和典	監査役	4000	0.19
粟屋 友博	従業員	3000	0.14"
4395	アクリート	2018/07/26	690	770	1800	1542	690	770	伊藤 彰浩 （上場時49歳8カ月）／1968年生	50	2014	10	43	30000000	5300000	1058000	51.0	35.9	13.0	ソフトウエア開発費、本社移転費、借入金返済、人件費	3657000000	18.59	11.76	6.83	0	0	0	40.77000000000001	0	"BANA1号(責)	ベンチャーキャピタル（ファンド）、資本的関係会社	2008000	38.09
伊藤 彰浩	代表取締役社長	620000	11.76
Chin Yeu Yao	特別利害関係者など	480000	9.1
Rolf Lumpe	特別利害関係者など	240000	4.55
田中 優成	専務取締役	240000	4.55
谷間 真	取締役	120000	2.28
(株)ﾌﾗｯｼｭﾜﾝ	特別利害関係者など	80000	1.52
日置 健二	特別利害関係者など	80000	1.52
(株)ｵｰｸﾌｧﾝ	特別利害関係者など	70800	1.34
GA1号投資組合	ベンチャーキャピタル（ファンド）	70800	1.34
GA2号投資組合	ベンチャーキャピタル（ファンド）	70400	1.34
小原 聖誉	特別利害関係者など	70400	1.34"
4394	エクスモーション	2018/07/26	3200	3340	6500	5000	3140	3340	渡辺 博之 （上場時55歳7カ月）／1962年生	56	2008	49	4	31500000	1250000	418600	47.8	39.2	13.0	採用費・人件費、ソフトウエア開発費、システム導入費、研修費、システム導入費用、広告宣伝費、賃料など	4000000000	88.21000000000001	7.52	9.49	0	71.2	2.78	0	0	"(株)ｿﾙｸｼｰｽﾞ	親会社	900000	71.2
林公認会計士事務所	新株予約権の受託者	100000	7.91
渡辺 博之	代表取締役社長	95000	7.52
芳村 美紀	常務取締役	75000	5.93
井山 幸次	取締役	45000	3.56
三輪 有史	従業員	7000	0.55
斎藤 賢一	従業員	7000	0.55
小浜 宗隆	従業員	7000	0.55
井上 一郎	従業員	5200	0.41
高橋 久憲	従業員	4500	0.36
小坂 優	従業員	4500	0.36"
3491	GA technologies	2018/07/25	2130	2510	4500	5780	2310	2510	樋口 龍 （上場時35歳8カ月）／1982年生	36	2013	164	10	100000000	4251380	600000	100.0	0.0	0.0	広告宣伝費や採用・人件費、新規事業の運転資金	9055439400	69.02	59.53	9.49	0	0	0	2.23	0	"樋口 龍	代表取締役社長	1900000	39.97
(同)GGA	役員らが議決権の過半数を所有する会社	930000	19.56
(株)GA technologies	自己株式	642260	13.51
(株)TATERU	特別利害関係者など	335180	7.05
清水 雅史	専務取締役	184000	3.87
佐野 比呂之	顧問税理士	150000	3.16
樋口 大	取締役	140000	2.94
久多良木 健	取締役	127560	2.68
NTTｲﾝﾍﾞｽﾄﾒﾝﾄ･ﾊﾟｰﾄﾅｰｽﾞﾌｧﾝﾄﾞ投組	ベンチャーキャピタル（ファンド）	106000	2.23
(株)ﾁｪﾝｼﾞ	特別利害関係者など	60000	1.26"
4393	バンク・オブ・イノベーション	2018/07/24	870	960	2200	2000	870	960	樋口 智裕 （上場時35歳6カ月）／1983年生	35	2006	145	14	402716000	3861500	265000	49.2	37.7	13.0	採用・人件費、長期借入金の返済	3359505000	54.49	43.96	10.53	0	0	0	24.009999999999998	0	"樋口 智裕	代表取締役社長	1669000	43.96
田中 大介	取締役	400000	10.53
(株)ｻｲﾊﾞｰｴｰｼﾞｪﾝﾄ	特別利害関係者など	350000	9.22
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ6号投組	ベンチャーキャピタル（ファンド）	339000	8.93
(株)Cygames	特別利害関係者など	200000	5.27
MSIVC2012V投組	ベンチャーキャピタル（ファンド）	193000	5.08
JPE第1号(株)	ベンチャーキャピタル（ファンド）	160000	4.21
りそなｷｬﾋﾟﾀﾙ3号投組	ベンチャーキャピタル（ファンド）	120000	3.16
HPEｼﾞｬﾊﾟﾝｲﾝｷｭﾍﾞｰｼｮﾝ投組	ベンチャーキャピタル（ファンド）	100000	2.63
太田 薫正	特別利害関係者など	80000	2.11"
7033	マネジメントソリューションズ	2018/07/23	2010	2100	5500	4500	2000	2100	高橋 信也 （上場時45歳8カ月）／1972年生	46	2005	170	25	156000000	1718000	517500	77.3	9.7	13.0	人材採用・教育費、中国子会社の設立、社債償還	3453180000	71.63999999999999	57.709999999999994	13.93	0	0	3.81	3.58	2.15	"(株)ﾕﾅｲﾃｯﾄﾞﾄﾗｽﾄ	役員らが議決権の過半数を所有する会社	400000	28.64
高橋 信也	代表取締役社長CEO、子会社の取締役	356000	25.49
福島 潤一	専務取締役CFO	104600	7.49
後藤 年成	取締役、子会社の取締役	90000	6.44
高橋 美紀	代表取締役社長の配偶者	50000	3.58
早田 暸子	特別利害関係者など	50000	3.58
みずほ成長支援第2号投組	ベンチャーキャピタル（ファンド）	50000	3.58
ﾊﾟｰｿﾙｷｬﾘｱ(株)	資本業務提携先	30000	2.15
木南 浩司	従業員	27200	1.95
庄治 洋祐	特別利害関係者など	26000	1.86
青栁 亜寿嘉	従業員	26000	1.86"
7806	MTG	2018/07/10	5290	5800	7000	7050	5290	5800	松下 剛（上場時47歳10カ月）／1970年生	48	1996	795	86	100000000	38645000	7935000	74.4	12.6	13.0	借入金の返済や研究開発費、広告宣伝費など	204432050000	84.27	82.22999999999999	2.04	0	0	0.68	3.2800000000000002	0	"松下 剛	代表取締役社長、子会社の取締役	22576440	64.16
(株)Mｺｰﾎﾟﾚｰｼｮﾝ	役員らが議決権の過半数を所有する会社	6360000	18.07
持ち株会	特別利害関係者など	1052940	2.99
ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	960000	2.73
(株)MTG	自己株式	855000	2.43
(株)ｴｽﾈｯﾄﾜｰｸｽ	新株予約権信託の受託者	504000	1.43
BoyToy, Inc.	特別利害関係者など	324000	0.92
CRS HOLDINGS SARL	特別利害関係者など	324000	0.92
富士ﾌｲﾙﾑ(株)	取引先	240000	0.68
中島 敬三	常務取締役、子会社の取締役	240000	0.68
川嶋 光貴	取締役、子会社の取締役	240000	0.68
長友 孝二	取締役、子会社の取締役	240000	0.68
清川 卓也	従業員	240000	0.68
トランス・コスモス(株)	ベンチャーキャピタル（ファンド）	192000	0.55"
1446	キャンディル	2018/07/05	1160	1180	1800	1800	1160	1180	林 晃生 （上場時51歳1カ月）／1967年生	51	2014	59	30	340000000	5000200	1322500	15.1	71.8	13.0	コールセンターシステムの導入費や設置費、業務系基幹システムの開発	5800232000	29.04	24.41	4.63	0	0	0	61.0	0	"新生ｸﾚｱｼｵﾝﾊﾟｰﾄﾅｰｽﾞ2号投組	ベンチャーキャピタル（ファンド）	3218100	61.0
林 晃生	代表取締役社長、子会社の取締役	982400	18.62
(株)TRAｷｬﾋﾟﾀﾙ	役員らが議決権の過半数を所有する会社	305400	5.79
(株)ｱｽｸ	特別利害関係者など	96000	1.82
従業員持ち株会	特別利害関係者など	78000	1.48
阿部 利成	取締役、子会社の取締役	62500	1.18
佐藤 一雄	取締役、子会社の取締役	62000	1.18
玄々化学工業(株)	特別利害関係者など	56600	1.07
大槻 慎二	子会社の取締役	45700	0.87
藤原 泉	取締役、子会社の取締役	38600	0.73
藤本 剛徳	取締役、子会社の取締役	35500	0.67"
7030	スプリックス	2018/06/29	2180	2400	2500	2587	2180	2400	平石 明（上場時53歳7カ月）／1964年生	54	1997	387	5	13258000	16301250	6362000	6.5	80.5	13.0	テキスト制作にかかる外注費や広告宣伝費などの運転資金、新教室開校にかかる資金など	35536725000	95.71000000000001	95.67	0.04	0	0	0.5299999999999999	0	0	"(有)ﾌﾗｯﾄｽﾄｰﾝ	役員らが議決権の過半数を所有する会社	7927500	46.96
平石 明	代表取締役社長	6494250	38.47
常石 博之	取締役副社長	1728750	10.24
(株)三菱UFJ銀行	特別利害関係者など	172500	1.02
先崎 将智	従業員	22200	0.13
平井 利英	取締役	7350	0.04
相上 敏	従業員	7350	0.04
三善 達也	従業員	7350	0.04
山内 和弘	従業員	6750	0.04
服部 剛志	従業員	6750	0.04
五十嵐 直史	従業員	6750	0.04
江口 英治	従業員	6750	0.04
堀越 悠介	従業員	6750	0.04
佐藤 利和	従業員	6750	0.04
赤沢 嘉信	従業員	6750	0.04
伊藤 壮介	従業員	6750	0.04"
7032	パデコ	2018/06/28	1660						本村 雄一郎（上場時74歳8カ月）／1943年生	75	1983	150	15	105000000	1065200	408200	49.0	38.0	13.0	マーケティング費用やプロジェクト先行支出などの運転資金、備品や機器類への支出、システム構築など	1768232000	61.35000000000001	54.150000000000006	7.2	0	0	12.87	0	0	"(株)ｺﾝｺｰﾃﾞｨｱ	役員らが議決権の過半数を所有する会社	420000	36.59
本村 雄一郎	代表取締役社長	201600	17.56
(株)ﾊﾟﾃﾞｺ	自己株式	142800	12.44
倉並 千秋	従業員	70000	6.1
小安 幸子	取締役、最高財務責任者、子会社の取締役	61600	5.37
ﾌﾞﾙｰｽｳｨﾝｽﾄﾝ	従業員	56700	4.94
垣内 元紀	監査役	52500	4.57
東京海上日動火災保険(株)	特別利害関係者など	42000	3.66
従業員持ち株会	特別利害関係者など	37500	3.27
加藤 徳夫	取締役	21000	1.83
小田 祐子	従業員	21000	1.83"
