コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
262A	インターメスティック	東証プライム	小売業	A	2024/10/18	1480	1630	2000	2038	1500	1630	上野 博史（上場時50歳9カ月）／1973年生	51	1993	152	6	220000000	30600000	12330200	63.9	23.0	13.0	長期借入金の返済資金、広告宣伝費、新規出店や既存店改装・増床のための設備資金、人材採用費	45288000000	70.8	70.8	0.0	0	0	0.0	0	0	"(株)ﾙｲ･ﾎﾞｽﾄﾝ	役員らが議決権の過半数所有	10710000	47.2
上野博史	代表取締役社長	4284000	18.9
上野剛史	代表取締役の血族、元取締役	4284000	18.9
上野照博	取締役会長、代表取締役の血族	1072000	4.7
上野芙佐子	代表取締役の血族、元取締役	1070000	4.7
香川雅哉	取締役	7700	0.0
大畑栄一	取締役	6500	0.0
甲斐秀道	監査役	5800	0.0
匿名1	同社または子会社の従業員	5800	0.0
匿名2	同社または子会社の従業員	5800	0.0
匿名3	同社または子会社の従業員	5800	0.0"
261A	日水コン	東証スタンダード	サービス業	A	2024/10/16	1430	1430	1329	1341	1320	1430	間山 一典（上場時65歳2カ月）／1959年生	65	1959	660	21	100000000	11866000	6032000	0.0	87.0	13.0	-	16968380000	0	0	0	0	0	0	49.6	0	"野村ｷｬﾋﾟﾀﾙ･ﾊﾟｰﾄﾅｰｽﾞ第一号投組	投資業(ﾌｧﾝﾄﾞ)	6032000	49.6
(株)ｸﾎﾞﾀ	特別利害関係者など	2370000	19.5
(一財)水･地域ｲﾉﾍﾞｰｼｮﾝ財団	特別利害関係者など	1820000	15.0
伊藤忠商事(株)	特別利害関係者など	1000000	8.2
四戸泉	特別利害関係者など	300000	2.5
北村昌之	特別利害関係者など	100000	0.8
佐久間麻弥	特別利害関係者など	80000	0.7
吉田春子	特別利害関係者など	40000	0.3
恵谷啓二	特別利害関係者など	40000	0.3
丸山慎一	特別利害関係者など	40000	0.3"
260A	オルツ	東証グロース	情報・通信業	A	2024/10/11	510	540	520	570	510	540	米倉 千貴（上場時47歳4カ月）／1977年生	47	2014	20	41	100000000	33344700	10350000	72.5	14.5	13.0	広告宣伝費・販売促進費、研究開発費、採用関連費、借入金返済	17005797000	21.0	21.0	0	0	0	0	43.9	0	"米倉千貴	代表取締役社長	6000000	21.0
VertexGrowth Fund II Pte. LTD.	投資業(ﾌｧﾝﾄﾞ)	3796500	13.3
ｼﾞｬﾌｺSV4共有投組	投資業(ﾌｧﾝﾄﾞ)	2620000	9.2
SBI Ventures Two(株)	投資業(ﾌｧﾝﾄﾞ)	1376100	4.8
SBI AI&Blockchain投組	投資業(ﾌｧﾝﾄﾞ)	1100000	3.9
ｲｰｽﾄﾍﾞﾝﾁｬｰｽﾞ2号投組	投資業(ﾌｧﾝﾄﾞ)	840000	2.9
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ6号投組	投資業(ﾌｧﾝﾄﾞ)	825800	2.9
Dawn Capital1号投組	投資業(ﾌｧﾝﾄﾞ)	825600	2.9
米倉豪志	元取締役、代表取締役の血族	800000	2.8
SMBC日興証券(株)	金融商品取引業者	605000	2.1
ENEOSｲﾉﾍﾞｰｼｮﾝﾊﾟｰﾄﾅｰｽﾞ(同)	投資業(ﾌｧﾝﾄﾞ)	550700	1.9"
259A	ケイ・ウノ	名証ネクスト	小売業	C	2024/10/08	2320	2320	2134	2134	2100	2320	伊藤 崇史（上場時41歳5カ月）／1983年生	41	1991	506	13	30000000	1043200	229000	43.7	43.3	13.0	国内新規出店に係る設備投資資金、国内既存店内外装改修費用、システム開発および更新費用	2420224000	15.0	5.0	10.0	0	0	0	5.9	0	"(有)秀吉	久野栄太の資産管理会社	410000	39.5
久野新太郎	前代表取締役社長の相続人	127000	12.2
久野栄太	従業員、前代表取締役社長の相続人	123000	11.8
ｹｲ･ｳﾉ社員持株会	特別利害関係者など	87000	8.4
伊藤崇史	代表取締役社長	52000	5.0
渡沼和則	取締役	52000	5.0
青木興一	取締役	52000	5.0
あいぎん未来創造ﾌｧﾝﾄﾞ4号投組	投資業(ﾌｧﾝﾄﾞ)	31600	3.0
名古屋中小企業投資育成(株)	投資業(ﾌｧﾝﾄﾞ)	20000	1.9
JAIC企業育成投組	投資業(ﾌｧﾝﾄﾞ)	10000	1.0"
250A	シマダヤ	東証スタンダード	食料品	A	2024/10/01	1880	1880	1690	1760	1620	1880	岡田 賢二（上場時54歳6カ月）／1970年生	54	1949	300	1	1000000000	15205697	2622800	0.0	87.0	13.0	-	28586710360	100.0	0	0	0	100.0	0	0	0	"(株)ﾒﾙｺﾎｰﾙﾃﾞｨﾝｸﾞｽ	親会社	15205697	100.0"
247A	Aiロボティクス	東証グロース	化学	A	2024/09/27	1635	1760	2300	2514	1670	1760	龍川 誠（上場時39歳0カ月）／1985年生	39	2016	26	22	627436000	11364000	1516800	15.2	71.8	13.0	人材採用費、増員に伴う人件費	18580140000	30.1	19.1	11.0	0	0	0	30.8	0	"龍川誠	代表取締役社長	2442000	19.1
SBIｲﾝｷｭﾍﾞｰｼｮﾝ(株)	投資業(ﾌｧﾝﾄﾞ)	1646000	12.8
NVCC9号投組	投資業(ﾌｧﾝﾄﾞ)	920000	7.2
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ12号投組	投資業(ﾌｧﾝﾄﾞ)	762000	6.0
桑山好美	取締役CTO	700000	5.5
桑山友美	取締役	700000	5.5
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ10号投組	投資業(ﾌｧﾝﾄﾞ)	610000	4.8
(株)ﾌﾞﾗﾝｼﾞｽﾀ	特別利害関係者など	574000	4.5
(株)ｴﾆｸﾞﾓ	特別利害関係者など	574000	4.5
見城徹	特別利害関係者など	420000	3.3
秋元康	特別利害関係者など	420000	3.3
近藤太香巳	特別利害関係者など	420000	3.3"
246A	アスア	東証グロース	サービス業	B	2024/09/26	630	680	850	1004	630	680	間地 寛（上場時57歳5カ月）／1967年生	57	1994	84	10	40000000	2525000	1092500	41.2	45.8	13.0	人件費・人材採用費、販売促進費・広告宣伝費、設備投資	1590750000	90.3	88.1	2.2	0	0	0.6	0	0	"(株)間地	役員らが議決権の過半数所有	1000000	44.5
間地寛	代表取締役社長	980000	43.6
浅井慎司	常務取締役	50000	2.2
ｱｽｱ社員持株会	特別利害関係者など	50000	2.2
(株)MTG	取引先	20000	0.9
(株)中京銀行	特別利害関係者など	10000	0.5
天野裕介	元取締役	8000	0.4
匿名1	従業員	4800	0.2
匿名2	従業員	4400	0.2
匿名3	従業員	4100	0.2"
248A	キッズスター	東証グロース	情報・通信業	B	2024/09/26	2560	2560	2356	2210	2100	2560	平田 全広（上場時51歳3カ月）／1973年生	51	2014	57	6	90000000	2500000	800000	87.5	0.0	12.5	人件費・採用費・支払い報酬、外注・業務委託費、販売促進費・広告宣伝費、オフィス移転などの企業運営全般の費用	6400000000	94.8	6.1	43.9	0	44.8	2.7	1.7	0	"(株)くふうｶﾝﾊﾟﾆｰ	親会社	867800	44.8
穐田誉輝	親会社の取締役	700000	36.1
平田全広	代表取締役	117500	6.1
松本健太郎	取締役	67500	3.5
金城永典	取締役	67500	3.5
PKSHAｱﾙｺﾞﾘｽﾞﾑ2号(責)	投資業(ﾌｧﾝﾄﾞ)	32200	1.7
細田正志	取締役	16000	0.8
永田祐一郎	従業員	5250	0.3
中尾奈美子	従業員	5250	0.3
森哲哉	従業員	5200	0.3
平沢祥則	従業員	5250	0.3
山本剛史	従業員	5250	0.3
種田智典	従業員	5250	0.3
中尾友則	従業員	5250	0.3
石川周作	従業員	5250	0.3
福森光太郎	従業員	5250	0.3"
245A	INGS	東証グロース	小売業	B	2024/09/26	1770	1940	2600	2700	1770	1940	青柳 誠希（上場時40歳5カ月）／1984年生	40	2009	264	11	10000000	2432000	617500	70.0	17.0	13.0	新規出店のための差し入れ保証金および設備投資資金	4304640000	77.2	76.0	1.2	0	0	0	0	0	"(株)MAcompany	代表取締役社長の資産管理会社	1000000	48.1
青柳誠希	代表取締役社長	580000	27.9
小島直人	特別利害関係者など	260000	12.5
(株)ﾅｼｴﾙﾎｰﾙﾃﾞｨﾝｸﾞｽ	特別利害関係者など	54040	2.6
(株)菅野製麺所	取引先	23320	1.1
下遠野亘	特別利害関係者など	20000	1.0
(有)和光	特別利害関係者など	20000	1.0
(株)ﾌﾟﾚｺﾌｰｽﾞ	取引先	16000	0.8
(株)ﾌｰﾄﾞｻﾌﾟﾗｲ	取引先	13320	0.6
持木惣	取締役	13320	0.6
塚本一宏	取締役	11640	0.6
竹川敦史	特別利害関係者など	6660	0.3
(株)エイト	特別利害関係者など	6660	0.3"
244A	グロースエクスパートナーズ	東証グロース	情報・通信業	B	2024/09/26	1320	1530	1800	1841	1480	1530	渡辺 伸一（上場時55歳5カ月）／1969年生	55	2008	229	46	105850000	3180000	849700	52.2	34.8	13.0	運転資金（採用費、人件費、地代家賃）、設備資金（事務所増床に係る内装工事費用や敷金）	4197600000	71.8	65.1	6.7	0	0	0	0.7	13.1	"渡辺伸一	代表取締役社長など	1393400	45.5
Watanabe&Partners(株)	役員らが議決権の過半数所有	600000	19.6
ﾆﾌﾟﾛ(株)	資本業務提携先	130000	4.2
豊田通商(株)	資本業務提携先	130000	4.2
奥山秀朗	ｴﾝｾﾞﾙ	100000	3.3
(株)三越伊勢丹ｼｽﾃﾑ･ｿﾘｭｰｼｮﾝｽﾞ	資本業務提携先	100000	3.3
小野純一	執行役員	66000	2.2
河西健太郎	取締役	56000	1.8
鈴木雄介	取締役など	32000	1.1
鎌田悟	取締役など	26000	0.8
安場直史	従業員、子会社取締役	26000	0.8
三菱UFJｷｬﾋﾟﾀﾙ8号投組	投資業(ﾌｧﾝﾄﾞ)	20000	0.7
(株)ｱｲﾃｨｰﾌｧｰﾑ	資本業務提携先	20000	0.7
菱洋ｴﾚｸﾄﾛ(株)	資本業務提携先	20000	0.7"
242A	リプライオリティ	福証Qボード	サービス業	C	2024/09/25	1520	1520	1450	1398	1420	1520	中山 伸之（上場時50歳10カ月）／1973年生	51	1998	62	10	50000000	1177800	276000	87.0	0.0	13.0	人材採用に係る人件費、コールセンター新設費用、自社販売のための新商品開発費用、借入金返済	1790256000	92.0	90.8	1.2	0	0	2.2	0	0	"(株)Libertyhill	代表取締役の資産管理会社	580000	63.1
中山伸之	代表取締役	253000	27.5
藤田晋	特別利害関係者など	29000	3.1
遠藤翼	取締役	9400	1.0
匿名1	従業員	9400	1.0
匿名2	従業員	9400	1.0
(株)ﾍﾞﾙｰﾅ	特別利害関係者など	8000	0.9
井手雅雄	取締役	2000	0.2
麻生直嗣	従業員、関係会社の代表取締役	2000	0.2
匿名3	従業員	1600	0.2"
241A	ROXX	東証グロース	情報・通信業	A	2024/09/25	2110	2110	2000	1941	1840	2110	中嶋 汰朗（上場時32歳4カ月）／1992年生	32	2013	291	36	328998000	7273170	3361500	9.7	77.3	13.0	広告宣伝費、システム開発関連費	15346388700	23.5	17.9	5.6	0	0	0	26.0	5.7	"中嶋汰朗	代表取締役	1379827	17.9
ｸﾙｰｽﾞ(株)	特別利害関係者など	560000	7.3
ｸﾞﾛｰﾊﾞﾙ･ﾌﾞﾚｲﾝ7号投組	投資業(ﾌｧﾝﾄﾞ)	501737	6.5
One Capital 1号投組	投資業(ﾌｧﾝﾄﾞ)	490411	6.4
ﾊﾟｰｿﾙｷｬﾘｱ(株)	資本業務提携先	440000	5.7
山田浩輝	取締役上級執行役員	430000	5.6
SkylandVentures2号投組	投資業(ﾌｧﾝﾄﾞ)	397400	5.2
KxShareHW投組	投資業(ﾌｧﾝﾄﾞ)	310956	4.0
One CapitalDX1号投組	投資業(ﾌｧﾝﾄﾞ)	301589	3.9
(株)ｻｲﾊﾞｰｴｰｼﾞｪﾝﾄ	特別利害関係者など	200000	2.6"
231A	Cross Eホールディングス	福証Qボード	建設業	C	2024/08/29	1150	1180	1085	1085	1100	1180	松尾 貴（上場時57歳0カ月）／1967年生	57	2022	10	10	88000000	2479800	800000	43.8	43.8	12.5	資産取得、運転資金、採用費・人件費、システム投資に充当	2851770000	98.2	1.6	3.3	0	93.3	0	0	0	"(株)ｴｲﾁ･ｱｲ･ｴｽ	親会社	2100000	93.3
松尾貴	代表取締役など	36000	1.6
鶴田修一	常務取締役など	15000	0.7
天羽邦久	取締役など	12000	0.5
小川幸男	子会社の取締役	12000	0.5
村岡実	子会社の取締役	10000	0.4
中川恵夫	取締役	10000	0.4
松本守二郎	子会社の取締役	8000	0.4
西山義隆	子会社の取締役	8000	0.4
CrossEHD従業員持株会	特別利害関係者など	6800	0.3"
228A	オプロ	東証グロース	情報・通信業	B	2024/08/21	1240	1300	1700	1673	1240	1300	里見 一典（上場時62歳4カ月）／1962年生	62	1997	102	14	98000000	2205300	655500	86.2	0.8	13.0	人件費、広告宣伝費・販売促進費	2734572000	70.5	59.7	10.8	0	0	0	1.4	0	"里見一典	代表取締役社長	1035000	58.0
ｵﾌﾟﾛ従業員持株会	特別利害関係者など	192900	10.8
(株)たいかも	元取締役の資産管理会社	160000	9.0
安川貴英	取締役	128500	7.2
朏仁雄	元取締役	50000	2.8
吉田順一	取締役	33500	1.9
TSV1号投組	資本業務提携先の運営ﾌｧﾝﾄﾞ	25000	1.4
金野栄太郎	元監査役	20000	1.1
長井利仁	取締役	20000	1.1
和田典子	社長知人	17500	1.0
田中最代治	社長知人	12500	0.7
宮沢敏	取締役	10000	0.6"
220A	Faber Company	東証スタンダード	情報・通信業	C	2024/07/31	970	1000	1300	1190	940	1000	稲次 正樹（上場時49歳6カ月）／1975年生	49	2005	69	27	100000000	3000000	1232100	26.0	61.0	13.0	人員体制強化にかかる増加人件費、販売促進費用	2910000000	98.2	91.6	6.6	0	0	0.4	0	0	"(株)さくらｷｬﾋﾟﾀﾙ	役員らが議決権の過半数所有	1209000	50.4
古沢暢央	代表取締役Founder	870000	36.2
稲次正樹	代表取締役	120000	5.0
副島啓一	取締役	90000	3.8
山田明裕	取締役	48000	2.0
鈴木謙一	取締役	9000	0.4
月岡克博	執行役員	9000	0.4
脇野兼大	従業員	6000	0.2
岩本庸佑	従業員	6000	0.2
安沢薫	元従業員	4500	0.2"
219A	Heartseed	東証グロース	医薬品	B	2024/07/30	1110	1160	1400	1548	1110	1160	福田 恵一（上場時67歳2カ月）／1957年生	67	2015	39	66	50000000	21996900	2071900	87.0	0.0	13.0	支払手数料、消耗品費、人件費や採用費、地代家賃、その他経営管理に必要な各種費用	24416559000	24.2	15.1	9.1	0	0	0	32.4	2.3	"福田恵一	代表取締役社長	3200000	15.1
SBI Ventures Two(株)	投資業(ﾌｧﾝﾄﾞ)	2236800	10.6
AngelBridgeDeal-by-Deal F5号(株)	投資業(ﾌｧﾝﾄﾞ)	1890400	8.9
SBI AI&Blockchain投組	投資業(ﾌｧﾝﾄﾞ)	1539200	7.3
秋山琢己	特別利害関係者など	1120000	5.3
古川俊治	取締役	1120000	5.3
河西佑太郎	取締役	800000	3.8
AstellasVentureManagement LLC.	投資業(ﾌｧﾝﾄﾞ)	708800	3.3
ﾌﾟﾗｲﾍﾞｰﾄ･ｴｸｲﾃｨ･ｺｲﾝﾍﾞｽﾄ2号投組	投資業(ﾌｧﾝﾄﾞ)	485600	2.3
伊藤忠ｹﾐｶﾙﾌﾛﾝﾃｨｱ(株)	資本業務提携先	481600	2.3"
218A	Liberaware	東証グロース	精密機器	A	2024/07/29	295	310	500	454	295	310	閔 弘圭（上場時39歳1カ月）／1985年生	39	2016	52	37	220000000	18836700	3616600	47.0	40.0	13.0	サーバーなど設備の購入費用、新規拠点の設立費用、研究開発費、人件費や広告宣伝費、借入金返済	5556826500	23.5	18.3	5.2	0	0	3.4	45.6	0	"閔弘圭	代表取締役	3446000	18.3
BIG2号投組	投資業(ﾌｧﾝﾄﾞ)	2217400	11.8
AI･ﾃｸﾉﾛｼﾞｰ･ｲﾉﾍﾞｰｼｮﾝ･F3号(責)	投資業(ﾌｧﾝﾄﾞ)	2100000	11.2
千葉道場ﾄﾞﾛｰﾝ部1号投組	投資業(ﾌｧﾝﾄﾞ)	1390000	7.4
みやこ京大ｲﾉﾍﾞｰｼｮﾝ2号投組	投資業(ﾌｧﾝﾄﾞ)	980000	5.2
和田哲也	取締役	980000	5.2
千葉道場ﾄﾞﾛｰﾝ部2号投組	投資業(ﾌｧﾝﾄﾞ)	756000	4.0
AI･ﾃｸﾉﾛｼﾞｰ･ｲﾉﾍﾞｰｼｮﾝ･F3号α(責)	投資業(ﾌｧﾝﾄﾞ)	680000	3.6
野平幸佑	従業員	640000	3.4
ｺﾀｴﾙ信託(株)	新株予約権信託の受託者	498500	2.6
価値共創ﾍﾞﾝﾁｬｰ2号(責)	投資業(ﾌｧﾝﾄﾞ)	450000	2.4"
215A	タイミー	東証グロース	サービス業	S	2024/07/26	1330	1450	1750	1850	1350	1450	小川 嶺 （上場時27歳3カ月）／1997年生	27	2017	917	60	107254000	95139000	37082200	0.0	87.1	12.9	-	126534870000	30.3	30.3	0	0	0	0	30.8	0	"小川嶺	代表取締役	24030000	22.0
(株)Recolle	代表取締役の資産管理会社	9045000	8.3
KeyrockCapitalMasterFund,Ltd	投資業(ﾌｧﾝﾄﾞ)	7950000	7.3
(株)MIXI	投資業(ﾌｧﾝﾄﾞ)	6117000	5.6
ｼﾞｬﾌｺSV6投組	投資業(ﾌｧﾝﾄﾞ)	4704000	4.3
月山特定目的会社	投資業(ﾌｧﾝﾄﾞ)	3999000	3.7
ｴﾝ･ｼﾞｬﾊﾟﾝ(株)	投資業(ﾌｧﾝﾄﾞ)	3867000	3.5
(株)ｻｲﾊﾞｰｴｰｼﾞｪﾝﾄ	投資業(ﾌｧﾝﾄﾞ)	3840000	3.5
JEC2 Limited	特別利害関係者など	3615000	3.3
Woodline Master Fund LP	投資業(ﾌｧﾝﾄﾞ)	3180000	2.9"
212A	フィットイージー	東証スタンダード	サービス業	A	2024/07/23	950	990	1250	1213	950	990	国江 仙嗣（上場時59歳8カ月）／1964年生	60	2018	43	6	100000000	15840000	4945000	18.2	68.8	13.0	新規出店に係る設備投資、ホームページ拡充や基幹システム更新、アプリ開発に係る設備投金、人材投資、借入金の返済	15048000000	98.6	96.6	2.0	0	0	0	0	0	"(株)ｵﾘｰﾌﾞ	役員らが議決権の過半数所有	8000000	51.7
国江仙嗣	代表取締役社長	6450000	41.7
中森勇樹	取締役副社長	300560	1.9
国江紀久	取締役、代表取締役の配偶者	200000	1.3
守田拓記	常務取締役	104150	0.7
新谷永	取締役	77350	0.5
星野秀人	取締役	77350	0.5
藤原祐次	常務取締役	54150	0.3
ﾌｨｯﾄｲｰｼﾞｰ社員持株会	特別利害関係者など	40000	0.3
永江亘	監査役	38680	0.2
川島友一郎	従業員、元取締役	38680	0.2
国江孝太	代表取締役の血族、従業員、元取締役	38680	0.2"
211A	カドス・コーポレーション	東証スタンダード	建設業	C	2024/07/18	2850	2900	3000	3210	2850	2900	工藤 博丈（上場時53歳11カ月）／1970年生	54	1999	97	13	33000000	948000	494500	40.0	46.9	13.0	賃貸用不動産の取得・建築に係る設備資金、借入金の返済	2701800000	80.9	80.9	0	0	0	2.0	0	0	"(株)ﾈｸｽﾄﾗｲﾄ	役員らが議決権の過半数所有	240000	28.1
(株)せんじゅ	役員らが議決権の過半数所有	240000	28.1
杉田茂樹	代表取締役会長	181800	21.3
ｶﾄﾞｽ従業員持株会	特別利害関係者など	55800	6.5
工藤博丈	代表取締役社長	15000	1.8
杉田千佳子	代表取締役の配偶者、従業員	13500	1.6
井上一志	従業員	6600	0.8
松本浩美	特別利害関係者など	6000	0.7
従業員1	従業員	5400	0.6
従業員2	従業員	5100	0.6"
206A	PRISM BioLab	東証グロース	医薬品	B	2024/07/02	435	450	450	489	435	450	竹原 大（上場時61歳1カ月）／1963年生	61	2012	22	31	762246000	35354800	4600000	87.0	0.0	13.0	研究開発費、設備購入費	15379338000	6.4	6.4	0	0	0	0	51.3	0	"DBJｷｬﾋﾟﾀﾙ投組	投資業(ﾌｧﾝﾄﾞ)	5829000	16.3
大和日台ﾊﾞｲｵﾍﾞﾝﾁｬｰ2号投組	投資業(ﾌｧﾝﾄﾞ)	4308200	12.1
WMｸﾞﾛｰｽ3号投組	投資業(ﾌｧﾝﾄﾞ)	3965800	11.1
ﾗｲﾌｻｲｴﾝｽ3号投組	投資業(ﾌｧﾝﾄﾞ)	2965400	8.3
Eli Lilly and Company	共同研究・ﾗｲｾﾝｽ契約先	2500000	7.0
竹原大	代表取締役	2279000	6.4
中島喜一郎	特別利害関係者など	1872000	5.2
Newton Biocapital I Pricaf pri	投資業(ﾌｧﾝﾄﾞ)	1250000	3.5
santec Holdings(株)	特別利害関係者など	1250000	3.5
大原薬品工業(株)	ﾗｲｾﾝｽ契約先	1000000	2.8
竹田英樹	特別利害関係者など	935000	2.6"
205A	ロゴスホールディングス	東証グロース	建設業	B	2024/06/28	2290	2290	2350	2290	2190	2290	池田 雄一（上場時56歳6カ月）／1967年生	57	2020	84	10	39005000	3908066	1605800	3.1	83.8	13.0	モデルハウス用地取得費用、モデルハウス建築費用、新店舗改修費用	8949471140	11.0	8.9	2.1	0	0	0.2	84.3	0	"ｴﾝﾃﾞﾊﾞｰ･ﾕﾅｲﾃｯﾄﾞ2号投組	投資業(ﾌｧﾝﾄﾞ)	3451252	84.3
(株)ﾁｷﾝｼｰﾌﾟ	代表取締役社長の実質保有会社	305653	7.5
池田雄一	代表取締役社長など	48100	1.2
(株)BOSS	神山周市の資産管理会社	35300	0.9
岩永武也	取締役など	26160	0.6
竹田純	取締役など	21160	0.5
平山純太	取締役	15360	0.4
神山周市	取締役など	15000	0.4
谷口文弥	子会社の代表取締役	9581	0.2
池田俊	執行役員	9581	0.2
匿名	子会社の従業員	5000	0.1
三輪貴之	子会社の従業員	5000	0.1
野嶽直樹	監査役など	4440	0.1"
202A	豆蔵デジタルホールディングス	東証グロース	情報・通信業	A	2024/06/27	1280	1330	1280	1348	1280	1330	中原 徹也（上場時58歳10カ月）／1965年生	59	2020	17	1	100000000	16050000	5137500	1.0	87.2	11.8	採用費	20544000000	2.0	1.1	0.9	0	0	0	96.7	0	"(株)豆蔵K2TOPﾎｰﾙﾃﾞｨﾝｸﾞｽ	投資業(ﾌｧﾝﾄﾞ)	16000000	96.7
中原徹也	代表取締役社長など	186000	1.1
宮田賢治	取締役など	18000	0.1
牟田嘉寿	子会社執行役員	16000	0.1
福富三雄	取締役など	14400	0.1
平田雅敏	子会社の取締役	14000	0.1
日比生和彦	執行役員、子会社取締役	14000	0.1
金子聖史	子会社執行役員	12000	0.1
南雲暢之	子会社執行役員	12000	0.1
粟津雅浩	子会社執行役員	8000	0.1
泉健憲	執行役員	8000	0.1"
196A	MFS	東証グロース	その他金融業	B	2024/06/21	400	400	440	368	370	400	中山田 明（上場時57歳5カ月）／1967年生	57	2009	44	23	100000000	9072600	4972800	54.3	32.7	13.0	採用費・人件費、広告宣伝費	3629040000	31.7	23.1	8.6	0	0	0	42.8	0	"中山田明	代表取締役CEO	1614200	23.1
JICﾍﾞﾝﾁｬｰ･ｸﾞﾛｰｽ･ﾌｧﾝﾄﾞ1号投組	投資業(ﾌｧﾝﾄﾞ)	812400	11.6
塩沢崇	取締役COO	600000	8.6
ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰｽﾞ5号投組	投資業(ﾌｧﾝﾄﾞ)	464000	6.6
ｸﾞﾛｰﾋﾞｽ5号ﾌｧﾝﾄﾞ投組	投資業(ﾌｧﾝﾄﾞ)	456800	6.5
BIG1号投組	投資業(ﾌｧﾝﾄﾞ)	306000	4.4
YJ2号投資事業組合	投資業(ﾌｧﾝﾄﾞ)	284000	4.0
Globis Fund V, L.P.	投資業(ﾌｧﾝﾄﾞ)	195200	2.8
ｼﾞｰ･ｴｽ･ｸﾞﾛｰｽ･ｲﾝﾍﾞｽﾄﾒﾝﾄ(同)	投資業(ﾌｧﾝﾄﾞ)	190000	2.7
ﾏﾈｯｸｽﾍﾞﾝﾁｬｰｽﾞ(株)	投資業(ﾌｧﾝﾄﾞ)	150000	2.1
(株)電通総研	特別利害関係者など	150000	2.1
(株)電通ｲﾉﾍﾞｰｼｮﾝﾊﾟｰﾄﾅｰｽﾞ	投資業(ﾌｧﾝﾄﾞ)	150000	2.1"
197A	タウンズ	東証スタンダード	医薬品	A	2024/06/20	440	460	450	430	440	460	野中 雅貴（上場時49歳0カ月）／1975年生	49	2016	272	7	200000000	100000000	24253500	0.0	87.0	13.0	-	44000000000	30.9	30.8	0.1	0	0	0.2	61.8	0	"CITIC Capital Japan Partners III, L.P.	投資業(ﾌｧﾝﾄﾞ)	59632653	55.3
野中雅貴	代表取締役社長	33252000	30.8
Ariake-T1 投組	投資業(ﾌｧﾝﾄﾞ)	6000000	5.6
(株)くふうｶﾝﾊﾟﾆｰ	特別利害関係者など	3000000	2.8
Ariake Secondary Fund I LP	投資業(ﾌｧﾝﾄﾞ)	600000	0.6
CCJP III Co-Investment, L.P.	投資業(ﾌｧﾝﾄﾞ)	367347	0.3
内山義雄	取締役	164736	0.1
中沢真士	特別利害関係者など	148000	0.1
匿名1	従業員	124037	0.1
匿名2	従業員	119420	0.1"
194A	WOLVES HAND	東証グロース	サービス業	B	2024/06/20	755	770	970	875	755	770	北井 正志（上場時51歳0カ月）／1973年生	51	2019	344	35	90000000	7974000	1050000	4.8	82.2	13.0	獣医師などの採用活動資金	6020370000	44.8	42.1	2.7	0	0	0	48.2	0	"北井正志	代表取締役CEO	3291500	42.1
J-STAR No.3 SS, L.P.	投資業(ﾌｧﾝﾄﾞ)	1588298	20.3
J-STAR No.3 JF, L.P.	投資業(ﾌｧﾝﾄﾞ)	822689	10.5
J-STAR No.3 JC, L.P.	投資業(ﾌｧﾝﾄﾞ)	680451	8.7
J-STAR No.3 GF, L.P.	投資業(ﾌｧﾝﾄﾞ)	677166	8.7
山下瞬	取締役COO	94000	1.2
J-STAR(責)2016	特別利害関係者など	83396	1.1
池原秀壱	執行役員、子会社の取締役	52000	0.7
東野利武	執行役員、子会社の取締役	32000	0.4
水野雄貴	執行役員	30000	0.4"
198A	PostPrime	東証グロース	情報・通信業	A	2024/06/20	450	450	550	450	430	450	高橋 ダニエル圭（上場時38歳10カ月）／1985年生	39	2020	19	2	1000000	10100000	3369500	3.0	84.0	13.0	採用費・人件費	4545000000	91.4	88.1	3.3	0	0	2.6	0	0	"DAN TAKAHASHI LLC	代表取締役の資産管理会社	9000000	79.3
高橋ﾀﾞﾆｴﾙ圭	代表取締役	1000000	8.8
ｺﾀｴﾙ信託(株)	新株予約権信託の受託者	450000	4.0
ｳﾞｰｳﾞｧﾝﾁｭﾝ	取締役	225000	2.0
羽鳥有紀彦	取締役	150000	1.3
匿名1	従業員	62000	0.6
匿名2	従業員	50000	0.4
匿名3	従業員	50000	0.4
匿名4	従業員	45000	0.4
匿名5	従業員	45000	0.4
匿名6	従業員	45000	0.4"
