コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
4017	クリーマ	マザーズ	情報・通信業	A	2020/11/27	3250	3570	4700	4850	3250	3570	丸林 耕太郎（上場時41歳3カ月）／1979年生	41	2009	70	18	100000000	6089000	1839900	6.1	84.8	9.1	運転資金、新規事業の開発・プロモーション費、オフィス移転費用など	19789250000	47.9	41.0	6.9	0	0	0	41.9	0	"丸林耕太郎	代表取締役社長	2200000	31.9
ｱﾆﾏﾘｽﾞﾑｸﾞﾙｰﾌﾟ(株)	代表取締役社長が議決権の過半数を所有する会社	628000	9.1
ｸﾞﾛｰﾋﾞｽ4号ﾌｧﾝﾄﾞ投組	ベンチャーキャピタル（ファンド）	591000	8.6
ｸﾞﾛｰﾊﾞﾙ･ﾌﾞﾚｲﾝ6号投組	ベンチャーキャピタル（ファンド）	490000	7.1
大橋優輝	取締役	477000	6.9
KDDI新規事業育成2号投組	ベンチャーキャピタル（ファンド）	421000	6.1
KDDI新規事業育成投組	ベンチャーキャピタル（ファンド）	400000	5.8
Globis Fund IV, L.P.	ベンチャーキャピタル（ファンド）	355000	5.2
日本郵政ｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	212000	3.1
SBI AI& Blockchain投組	ベンチャーキャピタル（ファンド）	212000	3.1
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ1号投組	ベンチャーキャピタル（ファンド）	200000	2.9"
7357	ジオコード	JASDAQスタンダード	サービス業	B	2020/11/26	1250	1250	4600	3025	1200	1250	原口 大輔（上場時44歳8カ月）／1976年生	44	2005	129	8	72500000	2470000	770500	54.5	32.4	13.0	採用活動の強化に伴う関連費用、設備資金	3087500000	85.9	80.5	5.4	0	0	1.4	1.9	0	"(株)ﾃﾞｨｰｸﾞﾗｳﾝﾄﾞ	役員らが議決権の過半数を所有する会社	1000000	43.0
原口大輔	代表取締役社長	872600	37.5
吉田知史	専務取締役	86000	3.7
(株)ﾋﾞｼﾞｮﾝ	特別利害関係者など	83200	3.6
坂従一也	取締役	40000	1.7
識学1号投組	ベンチャーキャピタル（ファンド）	33200	1.4
(株)Orchestra Investment	ベンチャーキャピタル（ファンド）	11000	0.5
後藤隼人	従業員	10000	0.4
小島伸介	従業員	10000	0.4
加藤康二	従業員	8000	0.3
鈴木慎吾	従業員	8000	0.3"
4016	MITホールディングス	JASDAQスタンダード	情報・通信業	B	2020/11/25	610	690	5200	3590	630	690	鈴木 浩（上場時62歳10カ月）／1957年生	63	2009	14	64	200320000	1991600	550000	45.5	54.5	0.0	社内基幹システムの刷新、人材採用・育成費用、3DCAD（三次元コンピューター利用設計システム）ソフトウエアの開発費、新規ビジネスへの投資・研究開発費	1214876000	39.7	30.9	8.8	0	0	2.0	13.0	0	"鈴木浩	代表取締役社長	357400	18.5
ちば新産業育成投組	ベンチャーキャピタル（ファンド）	250000	13.0
7ﾍﾞﾙﾃｨｰﾋﾟｰ(株)	役員らが議決権の過半数を所有する会社	240000	12.4
朝日生命保険(相)	特別利害関係者など	128000	6.6
従業員持ち株会	特別利害関係者など	96800	5.0
中森将雄	取締役	87600	4.5
増田典久	取締役	82200	4.3
沼倉巧和	監査役	65200	3.4
高梨政彦	従業員	38000	2.0
TDCｿﾌﾄ(株)	特別利害関係者など	36000	1.9"
4015	アララ	マザーズ	情報・通信業	B	2020/11/19	1385	1400	3290	3080	1330	1400	岩井 陽介（上場時54歳11カ月）／1965年生	55	2006	84	99	337400000	6125400	912000	41.8	45.2	13.0	サーバー保守・運用などに関わる業務委託費、システム投資、マーケティング費、採用活動費	8483679000	36.1	36.1	0	0	0	0	17.1	0	"岩井陽介	代表取締役社長	1874300	28.7
Livio(株)	特別利害関係者など	398000	6.1
ﾄﾞｺﾓ･ｲﾉﾍﾞｰｼｮﾝﾌｧﾝﾄﾞ投組	ベンチャーキャピタル（ファンド）	370000	5.7
大和ﾍﾞﾝﾁｬｰ1号投組	ベンチャーキャピタル（ファンド）	370000	5.7
(株)ﾃﾞﾝｿｰｳｪｰﾌﾞ	特別利害関係者など	370000	5.7
EEIｸﾘｰﾝﾃｯｸ投組	ベンチャーキャピタル（ファンド）	370000	5.7
IWAI GROUP PTE. LTD.	役員らが議決権の過半数を所有する会社	250000	3.8
寺田倉庫(株)	特別利害関係者など	250000	3.8
井上浩毅	取締役副社長	237300	3.6
ﾋﾞｯﾄｷｬｯｼｭ(株)	特別利害関係者など	202000	3.1"
7356	Retty	マザーズ	サービス業	A	2020/10/30	1150	1180	1500	1611	1150	1180	武田 和也（上場時37歳1カ月）／1983年生	37	2010	132	17	95000000	10812504	5541300	3.6	83.3	13.0	人件費・採用費用、代理店体制構築への投資、新商品開発、海外事業に向けた投資、長期借入金の返済	12434379600	32.6	29.4	3.2	0	0	0	38.2	13.1	"武田和也	代表取締役社長	3560000	29.4
YJ2号投資事業組合	資本業務提携先	1588376	13.1
JAPAN VENTURES I L.P.	投資業(ﾌｧﾝﾄﾞ)	1249610	10.3
AT-I投組	投資業(ﾌｧﾝﾄﾞ)	870596	7.2
WiL Fund I, L.P.	投資業(ﾌｧﾝﾄﾞ)	753660	6.2
CAStartupsInternetFund1号投組	投資業(ﾌｧﾝﾄﾞ)	479336	4.0
ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰｽﾞ3号投組	投資業(ﾌｧﾝﾄﾞ)	464952	3.8
PC投組	投資業(ﾌｧﾝﾄﾞ)	405784	3.4
NTT IPF3号投組	投資業(ﾌｧﾝﾄﾞ)	400000	3.3
長束鉄也	取締役	384000	3.2
林正栄	特別利害関係者など	288760	2.4"
7097	さくらさくプラス	マザーズ	サービス業	B	2020/10/28	2230	2330	5000	3435	2230	2330	西尾 義隆（上場時47歳0カ月）／1973年生	47	2017	16	28	50000000	4130000	779000	44.9	42.0	13.0	認可保育所の設備投資資金	9209900000	34.3	34.3	0	0	0	0	0	0	"(株)だいぎ	役員らが議決権の過半数を所有する会社	669000	15.3
(株)TKS	役員らが議決権の過半数を所有する会社	669000	15.3
西尾義隆	代表取締役社長、子会社の役員	555000	12.7
中山隆志	取締役副社長、子会社の役員	555000	12.7
田中順也	特別利害関係者など	210000	4.8
(株)ｸﾘｴｲﾄﾊﾞﾘｭｰ	役員らが議決権の過半数を所有する会社	162000	3.7
森田周平	取締役専務、子会社の役員	150000	3.4
村田良	特別利害関係者など	84000	1.9
原幸一郎	特別利害関係者など	75000	1.7
原周平	特別利害関係者など	75000	1.7"
4934	プレミアアンチエイジング	マザーズ	化学	A	2020/10/28	3350	4140	5500	5670	3700	4140	松浦 清（上場時52歳0カ月）／1968年生	52	2009	92	7	15000000	8700000	2702500	25.9	61.1	13.0	EC（電子商取引）サイト開発費、採用費・人件費、広告宣伝費、借入金の返済	29145000000	97.9	97.7	0.2	0	0	0.2	0	0	"ﾌﾟﾚﾐｱﾏﾈｼﾞﾒﾝﾄ(株)	役員らが議決権の過半数を所有する会社	3978000	49.5
松浦清	代表取締役社長CEO	3700000	46.0
松浦和子	代表取締役社長CEOの血族	180000	2.2
越智恵美	特別利害関係者など	120000	1.5
従業員持ち株会	特別利害関係者など	18000	0.2
外園明美	従業員	12000	0.1
河端孝治	取締役COO	6000	0.1
戸谷隆宏	取締役CFO	6000	0.1
石田美佳穂	従業員	4000	0.1
小林佑季	従業員	2000	0.0
上村敬吾	従業員	2000	0.0
畑本尚孝	従業員	2000	0.0
山下美代子	従業員	2000	0.0"
4014	カラダノート	マザーズ	情報・通信業	A	2020/10/27	430	450	2400	1890	430	450	佐藤 竜也（上場時36歳3カ月）／1984年生	36	2008	29	6	30000000	5996000	1723800	58.0	28.9	13.0	人材・採用費、広告宣伝費、新規事業開発	2578280000	76.9	73.2	3.7	0	0	2.1	0	0	"佐藤竜也	代表取締役	3848000	73.2
穐田誉輝	特別利害関係者など	1000000	19.0
田中祐介	取締役	140000	2.7
平岡晃	取締役	39000	0.7
長沢香	従業員	24000	0.5
嶋田寛	従業員	21300	0.4
矢動丸祐子	従業員	21200	0.4
松枝愛子	従業員	18700	0.4
山本和正	取締役	17500	0.3
田中美絵	従業員	13300	0.2
篠原みなみ	従業員	13300	0.2"
7692	アースインフィニティ	JASDAQスタンダード	小売業	B	2020/10/16	1970	1970	10000	10410	1820	1970	浜田 幸一（上場時49歳10カ月）／1970年生	50	2002	46	42	87250000	3013300	351900	15.6	71.3	13.0	電力およびガスの仕入れ資金、人件費	5936201000	82.1	73.8	8.3	0	0	6.4	0	0	"浜田幸一	代表取締役副社長	2181900	73.8
坂本守孝	取締役監査等委員	120000	4.1
上田朝雄	元監査等委員	90000	3.0
浅原香織	取締役	75000	2.5
津田真奈美	特別利害関係者など	60000	2.0
一氏亮佑	取締役	51000	1.7
亀田純	従業員	51000	1.7
西村雄治	従業員	48000	1.6
松田ありさ	従業員	33000	1.1
菰田寛	元監査等委員	30000	1.0
星名敏雄	従業員	30000	1.0
藤山勝敏	従業員	30000	1.0"
4013	日通システム	マザーズ	情報・通信業	A	2020/10/13	2880	3000	4500	5500	2880	3000	加村 稔（上場時73歳4カ月）／1947年生	73	1981	222	34	131800000	10045000	2875000	87.0	0.0	13.0	設備資金、運転資金、借入金の返済	28929600000	60.7	57.5	3.2	0	0	0	6.0	0	"ｴﾇｲｰｼｽﾃﾑｻｰﾋﾞｽ(株)	役員らが議決権の過半数を所有する会社	3585000	47.5
従業員持ち株会	特別利害関係者など	1473700	19.5
加村稔	代表取締役執行役員社長、子会社の役員	950000	12.6
MK(株)	役員らが議決権の過半数を所有する会社	550000	7.3
三菱UFJｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	450000	6.0
国井達哉	取締役執行役員	183500	2.4
加村光子	代表取締役社長の配偶者	160000	2.1
加村光造	常務取締役執行役員、代表取締役社長の血族	46800	0.6
西垣延夫	専務取締役執行役員	36000	0.5
鷲尾康史	常務取締役執行役員	25000	0.3"
6600	キオクシアホールディングス	東証	電気機器	S	2020/10/06	3960				2800	3500	早坂 伸夫 （上場時65歳1カ月）／1955年生	65	2019	113	6	10000000000	539062500	95518300	22.6	69.2	8.3	設備投資	2134687500000	0.8	0.2	0.6	0	0	0	54.7	0	"(株)東芝	その他の関係会社	210300000	39.6
BCPE Pangea Cayman, L.P.	ベンチャーキャピタル（ファンド）	134112000	25.2
BCPE Pangea Cayman2, LTD.	ベンチャーキャピタル（ファンド）	77400000	14.6
BCPE Pangea Cayman 1A, L.P.	ベンチャーキャピタル（ファンド）	48489780	9.1
BCPE Pangea Cayman 1B, L.P.	ベンチャーキャピタル（ファンド）	30998220	5.8
HOYA(株)	特別利害関係者など	16200000	3.0
ｽﾃｲｼｰ･ｽﾐｽ	取締役会長執行役員、子会社の取締役　会長執行役員	2587500	0.5
ﾛﾚﾝﾂｫ･ﾌﾛﾚｽ	副会長執行役員、子会社の従業員	776280	0.1
早坂伸夫	代表取締役社長執行役員、子会社の代表取締役社長	310500	0.1
渡辺友治	副社長執行役員、子会社の取締役	310500	0.1"
7354	ダイレクトマーケティングミックス	東証1部	サービス業	A	2020/10/05	2980	2700	2538	2600	2400	2980	小林 祐樹（上場時37歳11カ月）／1982年生	38	2017	50	5	1600000000	20050500	9022700	0.0	87.0	13.0	-	59750490000	82.2	12.9	2.4	0	66.9	0	13.0	0	"ｲﾝﾃｸﾞﾗﾙ3号投組	親会社、ベンチャーキャピタル（ファンド）	16072800	66.9
Innovation Alpha L.P.	ベンチャーキャピタル（ファンド）	2551200	10.6
23.7(株)	代表取締役の資産管理会社	3009000	12.5
ｲﾝﾃｸﾞﾗﾙ(株)	ベンチャーキャピタル（ファンド）	576000	2.4
植原大祐	取締役、子会社の取締役	150000	0.6
高嶋厚志	取締役、子会社の取締役	150000	0.6
土井元良	執行役員	105000	0.4
小林祐樹	代表取締役社長、子会社の取締役	100500	0.4
亀井洋佑	子会社の執行役員	90000	0.4
津田智行	子会社の取締役、子会社の執行役員	90000	0.4"
2987	タスキ	マザーズ	不動産業	C	2020/10/02	630	670	3615	5060	610	670	村田 浩司 （上場時53歳0カ月）／1967年生	53	2013	19	24	920000000	5300000	345000	87.0	0.0	13.0	新築投資用IoTレジデンスの開発における建築資金、DayPay事業の運転資金や立て替え資金	3339000000	56.3	1.5	54.8	0	0	0	7.2	0	"村上三郎	取締役会長	2932000	52.6
(株)東京ｳｴﾙｽﾞ	特別利害関係者など	440000	7.9
(株)ｳｪｯｼﾞ	ベンチャーキャピタル（ファンド）	400000	7.2
京東(株)	特別利害関係者など	320000	5.7
Sanyoﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	特別利害関係者など	128000	2.3
渡辺裕	特別利害関係者など	128000	2.3
(株)ｼﾞｰﾌﾟﾗﾝ	特別利害関係者など	96000	1.7
村田浩司	代表取締役社長	83200	1.5
(株)ｼﾞｪｲ･ｴｽ･ﾋﾞｰ	特別利害関係者など	80000	1.4
朝井隆夫	特別利害関係者など	80000	1.4
米良浩幸	取締役	62400	1.1
柏村雄	取締役	62400	1.1
ﾌﾟﾛﾊﾟﾃｨｴｰｼﾞｪﾝﾄ(株)	特別利害関係者など	56000	1.0
鈴木純子	特別利害関係者など	56000	1.0"
4012	アクシス	マザーズ	情報・通信業	B	2020/09/30	1020	1070	5500	5700	1020	1070	小倉 博文 （上場時58歳9カ月）／1961年生	59	1991	301	7	50000000	2050000	595700	13.1	73.9	13.0	人材採用費、人材教育費、システム投資	2091000000	83.3	59.3	24.0	0	0	12.8	0	0	"小倉博文	代表取締役	1270000	59.3
日向宏	取締役	270000	12.6
山本浩史	従業員	260000	12.2
横田佳和	取締役	120000	5.6
小泉彰宏	取締役	70000	3.3
石川浩一	取締役	39800	1.9
白川雄一	執行役員	12200	0.6
水元真之介	従業員	5000	0.2
駒井健太朗	従業員	5000	0.2
小菅直哉	従業員	5000	0.2"
4011	ヘッドウォータース	マザーズ	情報・通信業	B	2020/09/29	2240	2400	24000	28560	2240	2400	篠田 庸介（上場時52歳5カ月）／1968年生	52	2005	74	12	243866000	922800	115000	87.0	0.0	13.0	人材採用費および人件費	2067072000	60.9	60.0	0.9	0	0	3.2	20.3	3.5	"篠田庸介	代表取締役	568800	60.0
ﾌﾟﾗｲﾑﾛｯｸ2号投組	ベンチャーキャピタル（ファンド）	91000	9.6
ﾌﾟﾗｲﾑﾛｯｸ1号投組	ベンチャーキャピタル（ファンド）	80000	8.4
(株)ﾍﾞｸﾄﾙ	特別利害関係者など	64000	6.8
ﾄﾘﾌﾟﾙﾜﾝ投組	ベンチャーキャピタル（ファンド）	21600	2.3
(株)ﾁｪﾝｼﾞ	資本業務提携先	16400	1.7
疋田正人	従業員	15000	1.6
萱沼武広	従業員	15000	1.6
(株)IBJ	特別利害関係者など	10600	1.1
畠山奨二	取締役	9000	0.9
BCﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	資本業務提携先	8200	0.9
(株)AMBITION	資本業務提携先	8200	0.9
(株)ROBOT PAYMENT	特別利害関係者など	8000	0.8
(株)ｵｰｸﾌｧﾝ	特別利害関係者など	8000	0.8
菅下清広	特別利害関係者など	8000	0.8"
4060	rakumo	マザーズ	情報・通信業	A	2020/09/28	1100	1250	5000	3800	1100	1250	御手洗 大祐 （上場時48歳5カ月）／1972年生	48	2004	47	13	99000000	5292900	1524900	17.5	69.5	13.0	人件費、開発費、販売促進費、クラウドサーバー費用、借入金の返済	5822190000	37.3	26.3	11.0	0	0	0	50.7	0	"MICｲﾉﾍﾞｰｼｮﾝ4号投組	ベンチャーキャピタル（ファンド）	1179000	21.6
御手洗大祐	代表取締役社長CEO	1057700	19.4
ｱｲ･ﾏｰｷｭﾘｰｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	555500	10.2
田近泰治	取締役CTO	544500	10.0
BIG1号投組	ベンチャーキャピタル（ファンド）	530600	9.7
SpiralCapitalJapanFund1号投組	ベンチャーキャピタル（ファンド）	500000	9.2
(株)創世	役員らが議決権の過半数を所有する会社	377000	6.9
HENNGE(株)	特別利害関係者など	176700	3.2
高間徹	特別利害関係者など	111500	2.0
(株)日本政策金融公庫	特別利害関係者など	55500	1.0
西村雄也	取締役CFO	55500	1.0"
4933	I-ne	マザーズ	化学	B	2020/09/25	2470	2890	3200	3250	2580	2890	大西 洋平 （上場時38歳4カ月）／1982年生	38	2007	256	2	475000000	8313600	2463300	69.6	17.4	13.0	広告宣伝活動や販売促進活動	20534592000	98.5	94.0	4.5	0	0	0.2	10.8	0	"YBO(株)	役員らが議決権の過半数を所有する会社	3715000	52.9
大西洋平	代表取締役社長	2885000	41.1
SMBC事業開発3号投組	ベンチャーキャピタル（ファンド）、金融商品取引業者などの人的・資本的関係会社	76120	10.8
伊藤翔哉	取締役、子会社の取締役	70000	1.0
今井新	取締役、子会社の取締役	70000	1.0
杉元将二	取締役	70000	1.0
藤岡礼記	取締役	70000	1.0
橋本恒平	取締役	25000	0.4
門河充	従業員	5000	0.1
小松悠	従業員、子会社の取締役	5000	0.1
玉井千恵美	従業員、子会社の監査役	5000	0.1"
2932	STIフードホールディングス	東証2部	食料品	B	2020/09/25	1790	1900	2500	2080	1790	1900	十見 裕 （上場時67歳0カ月）／1953年生	67	2017	71	6	100000000	5300500	1495500	20.1	66.9	13.0	新工場の増設、生産設備の増強、システム投資など	9487895000	55.9	55.2	0.7	0	0	0.3	0	0	"(株)十見	役員らが議決権の過半数を所有する会社	1980000	36.0
(株)極洋	その他の関係会社	1500000	27.3
十見裕	代表取締役社長	1020000	18.6
(株)ｾﾌﾞﾝ-ｲﾚﾌﾞﾝ･ｼﾞｬﾊﾟﾝ	取引先	500000	9.1
川島渉	新株予約権信託の受託者	250000	4.5
(株)ｷｬﾒﾙ珈琲	取引先	100000	1.8
柳沢重英	取締役副社長執行役員	30000	0.6
山崎敬介	子会社の取締役	15000	0.3
野田和哉	子会社の取締役	7500	0.1
小川隆	取締役執行役員	5000	0.1
野村龍彦	従業員	5000	0.1
青木健太朗	執行役員	5000	0.1
中村真理子	従業員	5000	0.1
渡辺昌代	従業員	5000	0.1
大田慎司	子会社の取締役	5000	0.1"
4059	まぐまぐ	JASDAQスタンダード	情報・通信業	A	2020/09/24	790	810	2500	3400	730	810	松田 誉史 （上場時42歳1カ月）／1978年生	42	1999	32	11	100000000	2730000	680000	77.9	17.6	4.4	システムおよび本社増床にかかる設備投資、人材採用費および人件費	2156700000	94.1	2.9	5.2	0	86.0	0.8	0	0	"(株)ｴｱﾄﾘ	親会社	2111200	86.0
松田 誉史	代表取締役社長	70400	2.9
浅尾 直樹	取締役	64800	2.6
山川 英治	取締役CSO	64800	2.6
小森 良介	特別利害関係者など	60000	2.4
加藤 正躬	特別利害関係者など	14000	0.6
(株)ｱｯﾄｳｪｱ	特別利害関係者など	12000	0.5
市東 聡	監査役	12000	0.5
堀江 大輔	従業員	6000	0.2
大森 慎一	特別利害関係者など	4000	0.2
瀧 佐喜登	従業員	4000	0.2
熊重 晃	従業員	4000	0.2
福地 聡太	従業員	4000	0.2
高岳 史典	外部協力者	4000	0.2"
4930	グラフィコ	JASDAQスタンダード	化学	B	2020/09/24	3850	4090	8000	9560	3850	4090	長谷川 純代 （上場時53歳4カ月）／1967年生	53	1996	52	8	10000000	880000	322000	24.8	62.1	13.0	運転資金、広告宣伝費用、新商品開発費用、採用費および人件費	3388000000	66.2	62.7	3.5	0	0	1.4	0	0	"長谷川純代	代表取締役社長CEO	550900	62.7
嶋津貴和	元取締役副社長	220000	25.0
村松太郎	特別利害関係者など	20000	2.3
水谷直人	取締役CMO	13760	1.6
甲正彦	取締役CFO	9800	1.1
遠藤幸子	監査役	8540	1.0
秦俊二	取締役COO	6600	0.8
若松里子	従業員	6600	0.8
高鳥忠明	従業員	4900	0.6
従業員持ち株会	特別利害関係者など	3600	0.4"
4058	トヨクモ	マザーズ	情報・通信業	B	2020/09/24	1800	2000	8000	9020	1800	2000	山本 裕次 （上場時52歳6カ月）／1968年生	52	2010	31	10	57300000	5002000	550000	54.5	36.4	9.1	人材採用費、人件費、広告宣伝費	9003600000	72.5	56.1	16.4	0	0	0	6.8	0	"(株)ﾅﾉﾊﾞﾝｸ	役員らが議決権の過半数を所有する会社	2448000	47.4
ｻｲﾎﾞｳｽﾞ(株)	特別利害関係者など	600000	11.6
ｲﾝｷｭﾍﾞｲﾄﾌｧﾝﾄﾞ2号投組	ベンチャーキャピタル（ファンド）	350000	6.8
田里友彦	取締役	330000	6.4
山本裕次	代表取締役社長	300000	5.8
落合雄一	執行役員	290000	5.6
片岡寛	特別利害関係者など	160000	3.1
(株)ｻﾑﾗｲｷｬﾋﾟﾀﾙ	役員らが議決権の過半数を所有する会社	150000	2.9
石井和彦	取締役	130000	2.5
木下正則	取締役	100000	1.9
三浦拳	特別利害関係者など	64000	1.2"
1375	雪国まいたけ	東証1部	水産・農林業	A	2020/09/17	2330	2200	2100	2100	2000	2400	足利 厳 （上場時57歳3カ月）／1963年生	57	2017	1034	2	100000000	39850000	20323500	0.0	87.0	13.0	-	92850500000	51.0	0.1	0	0	50.9	0.0	0	0	"Bain Capital Snow Hong Kong	親会社	20323500	50.9
(株)神明ﾎｰﾙﾃﾞｨﾝｸﾞｽ	その他の関係会社	19526500	48.9
足利厳	代表取締役社長	60700	0.1
小室雅裕	従業員	15200	0.0"
4057	インターファクトリー	マザーズ	情報・通信業	A	2020/08/25	840	960	4500	5080	870	960	蕪木 登 （上場時46歳10カ月）／1973年生	47	2003	117	10	116400000	3686000	1110900	41.9	45.0	13.0	マーケティング費用、ソフトウエア開発費用、事務所増設に伴う内装工事や敷金	3096240000	60.7	56.2	4.5	0	0	0.4	29.1	0	"蕪木登	代表取締役社長兼CEO	1600000	46.6
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ1号投組	ベンチャーキャピタル（ファンド）	1000000	29.1
蕪木有紀	代表取締役社長の配偶者	330000	9.6
ﾔﾏﾄﾌｨﾅﾝｼｬﾙ(株)	特別利害関係者など	90000	2.6
兼井聡	取締役兼COO	75000	2.2
小出勝洋	特別利害関係者など	75000	2.2
三石祐輔	取締役兼CMO	45000	1.3
赤荻隆	取締役兼CFO	35000	1.0
長谷川修	従業員	15100	0.4
加山宏	監査役	15000	0.4"
4056	ニューラルポケット	マザーズ	情報・通信業	A	2020/08/20	1320	900	4500	5100	800	900	重松 路威 （上場時39歳11カ月）／1980年生	40	2018	32	12	100000000	13784000	630800	65.8	21.2	13.0	採用費および人件費	18194880000	72.6	68.5	4.1	0	0	0	15.0	0	"重松路威(資産管理会社分含む)	代表取締役社長	10000000	68.5
UTEC4号投組	ベンチャーキャピタル（ファンド）	1074000	7.4
(株)SMBC信銀(特定運用金外信託)	ベンチャーキャピタル（ファンド）	698000	4.8
(株)ｵﾌｨｽ千葉	特別利害関係者など	485000	3.3
篠塚孝哉	特別利害関係者など	309000	2.1
ﾐｼｭｰｽﾃｨﾝﾄﾞﾐｰﾄﾘ	特別利害関係者など	294000	2.0
佐々木雄一	取締役CTO	288000	2.0
ｼﾆﾌｨｱﾝ･ｱﾝﾄﾚﾌﾟﾚﾅｰｽﾞﾌｧﾝﾄﾞ投組	ベンチャーキャピタル（ファンド）	199000	1.4
染原友博	取締役CFO	177000	1.2
周涵	取締役COO	135000	0.9
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ4号投組	ベンチャーキャピタル（ファンド）	99000	0.7
みずほ成長支援第3号投組	ベンチャーキャピタル（ファンド）	99000	0.7"
4055	ティアンドエス	マザーズ	情報・通信業	B	2020/08/07	2650	2800	8000	7010	2650	2800	武川 義浩 （上場時58歳11カ月）／1961年生	59	2016	264	16	74120000	1750700	277000	61.4	27.8	10.8	研究開発費、人材採用費・人件費、設備資金	4639355000	48.5	39.9	8.6	0	0	6.4	0	0	"武川義浩	代表取締役執行役員社長	693000	39.9
渡辺照男	元代表取締役副社長	248600	14.3
日下理	旧会社元代表取締役	187000	10.8
遠藤玲	取締役執行役員	122100	7.0
日下寛之	従業員	111100	6.4
従業員持ち株会	特別利害関係者など	38500	2.2
木村実	特別利害関係者など	37400	2.1
福田悦生	取締役執行役員	28600	1.6
日下藍子	特別利害関係者など	25300	1.5
渡辺貴美子	特別利害関係者など	22000	1.3
矢ノ下美樹	特別利害関係者など	22000	1.3
渡辺一樹	特別利害関係者など	22000	1.3
渡辺奈緒	特別利害関係者など	22000	1.3"
4883	モダリス	マザーズ	医薬品	A	2020/08/03	820	1200	2800	2520	1000	1200	森田 晴彦 （上場時50歳11カ月）／1969年生	51	2016	3	36	1300000000	27200000	3105000	67.6	19.3	13.0	自社パイプラインの研究開発、米国関連施設の増床など	22304000000	34.0	17.9	16.1	0	0	0	23.8	0	"(株)ﾗｲﾌｻｲｴﾝｽｲﾉﾍﾞｰｼｮﾝﾏﾈｼﾞﾒﾝﾄ	役員らが議決権の過半数を所有する会社	5000000	17.9
濡木理	社外取締役	4500000	16.1
富士ﾌｨﾙﾑ(株)	特別利害関係者など	2350000	8.4
ﾌｧｽﾄﾄﾗｯｸｲﾆｼｱﾃｨﾌﾞ2号投組	ベンチャーキャピタル（ファンド）	2350000	8.4
SBIﾍﾞﾝﾁｬｰ投資促進税制投組	ベンチャーキャピタル（ファンド）	1050000	3.8
協創ﾌﾟﾗｯﾄﾌｫｰﾑ開発1号投組	ベンチャーキャピタル（ファンド）	1000000	3.6
片山晃	特別利害関係者など	800000	2.9
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ3号投組	ベンチャーキャピタル（ファンド）	750000	2.7
SoseiRMF1投組	ベンチャーキャピタル（ファンド）	750000	2.7
みずほ成長支援第2号投組	ベンチャーキャピタル（ファンド）	725000	2.6"
4053	Sun Asterisk	マザーズ	情報・通信業	A	2020/07/31	630	700	1300	1209	630	700	小林 泰平 （上場時36歳8カ月）／1983年生	37	2013	89	14	805500000	36210000	4830000	42.4	44.5	13.0	採用費および人件費、広告宣伝費、借入金の返済	22812300000	82.9	10.4	72.5	0	0	0	1.6	0	"平井誠人	取締役	13027500	34.4
服部裕輔	取締役	7547500	19.9
藤本一成	執行役員	4947500	13.1
糸井俊博	新株予約権の受託者	3120000	8.2
小林泰平	代表取締役CEO	2920000	7.7
農林中央金庫	特別利害関係者など	2104000	5.5
高倉健一	執行役員	1947500	5.1
石塚保行	執行役員、関係会社の代表取締役	620000	1.6
Innovation Growth Fund I L.P.	ベンチャーキャピタル（ファンド）	620000	1.6
ﾌﾘｰｽﾀｲﾙ(同)	役員らが議決権の過半数を所有する会社	400000	1.1
加賀電子(株)	特別利害関係者など	210000	0.6
ｿﾆｰﾈｯﾄﾜｰｸｺﾐｭﾆｹｰｼｮﾝｽﾞ(株)	特別利害関係者など	210000	0.6"
